rent_price,additional_fees,location,area,room_num,floor,building_type,extra_space,flat_condition,advertiser_type,students_allowed,furnishings,elevator,parking_space,year_of_construction,additional_information,latitude,longitude,approximate_coordinates,adv_description,link
15 000 zł,,"ul. Jazgarzewska, Sielce, Mokotów, Warszawa, mazowieckie",136 m²,4,2/6,apartamentowiec,,do zamieszkania,biuro nieruchomości,,meble,tak,garaż/miejsce parkingowe,2008,,52.200858,21.038579,False,"For English - please scroll down.

Mam przyjemność przedstawienia rodzinnego, wygodnego apartamentu w Rezydencji 'MALTAŃSKA' , gdzie mieszkańcy mają do dyspozycji saunę, bilard i piłkarzyki.
W budynku jest elegancka recepcja, ochrona całodobowa. Zamknięty teren.

LOKALIZACJA
Jedna z najlepszych i najbardziej prestiżowych lokalizacji na Dolnym Mokotowie, obok Parku Sieleckiego, Morskie Oko oraz Łazienek.
W 10 minut dojedziesz do centrum.
Jednocześnie obok znajdują się sklepy, piekarnia, punkty usługowe.


OPIS I ROZKŁAD:
Hol z szafami, przestronny salon z balkonem, kuchnia otwarta na salon- całkowicie wyposażona, obok salonu duża sypialnia małżeńska z własną łazienką i garderobą, w drugiej części mieszkania znajdują się dwie sypialnie dostępne , łazienka oraz oddzielna pralnia.
Apartament wykończony materiałami wysokiej jakości. Częściowo umeblowany.

DODATKOWE INFORMACJE
Dwa miejsca parkingowe pod budynkiem oraz komórka lokatorska wliczone w czynsz.
Do czynszu należy doliczyć opłaty za media zmienne: woda, ogrzewanie, prąd, wywóz śmieci, internet/tv.
Obowiązuje kaucja zwrotna.
Mieszkanie wolne od 1 sierpnia.

Zapraszamy!

__________

I am pleased to present a comfortable family apartment in the 'MALTAŃSKA' Residence, where residents have access to a sauna, billiards and table football.
The building has an elegant reception, 24-hour security. Closed area.

LOCATION
One of the best and most prestigious locations in Dolny Mokotów, next to Sielecki Park, Morskie Oko and Łazienki.
In 10 minutes you will reach the center.
At the same time, there are shops, a bakery and service points nearby.


DESCRIPTION AND LAYOUT:
Hall with wardrobes, spacious living room with balcony, kitchen open to the living room - fully equipped, next to the living room there is a large double bedroom with its own bathroom and dressing room, in the second part of the apartment there are two bedrooms available, bathroom and a separate laundry room.
The apartment is finished with high-quality materials. Partly furnished.

ADDITIONAL INFORMATION
Two parking spaces under the building and a storage room are included in the rent.
The rent does not include fees for variable utilities: water, heating, electricity, garbage collection, internet / TV.
Guarantee deposit is applicable.
Available from August 1st.

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/3-bedrooms-2-parking-places-next-to-a-park-ID4qv8p
3 500 zł,650 zł/miesiąc,"Nowolipki, Wola, Warszawa, mazowieckie",49 m²,2,parter/8,blok,,do zamieszkania,prywatny,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",nie,,1964,"tylko dla niepalących, oddzielna kuchnia",52.245549,20.983751,False,"Do wynajęcia mieszkanie na parterze o powierzchni prawie 50 m2.
Składa się z 2 niezależnych pokoi (większy z dodatkowym aneksem), widnej kuchni
i łazienki z wanną. Aneks pozwala na zaaranżowanie wygodnego home office bądź dodatkowej sypialni.
W przedpokoju i mniejszym pokoju pojemne szafy.
Umeblowane.
Możliwość podpisania umowy z operatorami tv kablowej i Internetu.
Mieszkanie po generalnym remoncie w 2023 r. Na wyposażeniu pralka, lodówka, zmywarka, kuchenka z piekarnikiem, ekspres do kawy, kubki, czajnik, żelazko.
Gotowe do zamieszkania.

Atrakcyjna, cicha i zielona okolica w samym centrum miasta.
Świetna komunikacja. W najbliższej okolicy 2 stacje Verlurilo, przystanki autobusowe
i tramwajowe. W niewielkiej odległości i z dogodnym dojazdem stacje metra Ratusz Arsenał i Rondo ONZ.
W pobliżu liczne centra handlowe: Arkadia, Klif, Złote Tarasy, Hala Mirowska, a także lokalne osiedlowe sklepy. Szkoły, przedszkola, parki i tereny spacerowe.
W najbliższej okolicy nowy plac zabaw dla dzieci.

Przyjaźni, spokojni sąsiedzi. Mieszkanie wygodne zarówno dla singla, pary, jak rodziny.

Kaucja: 4 500 PLN, w przypadku zwierząt kaucja wyższa - do ustalenia.

Miesięczny czynsz 3500 PLN.
Płatne dodatkowo: centralne ogrzewanie, woda, śmieci, gaz i prąd ( ok 650 pln przy 1 os, 900 pln przy 2 os)

Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.
Agencjom dziękujemy, poradzimy sobie sami :)

Zapraszam do oglądania!",https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-anielewicza-muranow-ID4qv82
5 900 zł,,"Ulrychów, Wola, Warszawa, mazowieckie",104 m²,4,5/8,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,tak,"zmywarka, lodówka, meble, pralka",tak,garaż/miejsce parkingowe,2003,oddzielna kuchnia,52.23338,20.95718,True,"Duże 4 pokojowe mieszkanie z 2 balkonami położone w centrum miasta, z pięknym widokiem na skwer.

Główne atuty nieruchomości:
• prestiżowa lokalizacja
• bliskość komunikacji miejskiej
• piękny widok

Nieruchomość złożona z:
• pokój 13 m.kw
• pokój 12 m.kw
• pokój 13 m.kw
• hall 12 m.kw
• pokój 16,5 m.kw
• kuchnia z jadalnią 22 m.kw
• łazienka 4,5 m.kw
• wc 2,5 m.kw
• garderoba 8,5 m.kw

 W skład nieruchomości wchodzą też:
• balkon
• garaż

Typ ogrzewania: ogrzewanie miejskie.

Typ własności: własność.

Mieszkanie położone w Warszawie przy ul. Krochmalnej, w doskonałej lokalizacji, w samym centrum miasta, a równocześnie w cichej okolicy. Budynek monitorowany całodobowo, po remoncie kapitalnym. Piękna klatka schodowa z dwoma nowoczesnymi windami. Lokal położony na piątym piętrze. Mieszkanie o powierzchni użytkowej 104 m2, składa się z 4 pokoi, pięknej ustawnej kuchni, łazienki, WC, garderoby, dużego hallu i balkonu. Mieszkanie jest częściowo umeblowane: w pokojach tapczany, regały, biurka i szafy. Kuchnia z jadalnią, duża i przestronna, umeblowana ze stołem, lodówką i zmywarką w zabudowie. Duża ustawna garderoba. Mieszkanie jest świetną alternatywą dla studentów oraz kilkuosobowej rodziny. Dodatkowo miejsce parkingowe w garażu podziemnym w cenie. Duży balkon z widokiem na zielony skwer.    
Czynsz 5900 zł + opłaty (czynsz, fundusz remontowy, c.o, miejsce postojowe) - 2100 zł.
Umowa najmu okazjonalnego.
Czas najmu - 12 miesięcy.

Doskonale skomunikowana lokalizacja w sercu Warszawy.
READ ABOUT THE PROPERTY IN ENGLISH

Apartment located in Warsaw at ul. Krochmalna, in an excellent location, in the very center of the city, yet in a quiet area. The building is monitored 24 hours a day, after major renovation. Beautiful staircase with two modern elevators. The premises are located on the fifth floor. The apartment has a usable area of 104 m2 and consists of 4 rooms, a beautiful kitchen, a bathroom, a toilet, a dressing room, a large hall and a balcony. The apartment is partially furnished: the rooms have couches, shelves, desks and wardrobes. Kitchen with dining room, large and spacious, furnished with a table, built-in refrigerator and dishwasher. Large, adjustable wardrobe. The apartment is a great alternative for students and families of several people. Additionally, a parking space in the underground garage is included in the price.
A large balcony overlooking the green square.

Rent with utility charges - PLN 7,350.
 
Occasional rental agreement.

Rental period - 12 months.


ZADZWOŃ: . Czekamy na telefon od Ciebie.

---

Zakup lub najem nieruchomości przez Agencję Metrohouse to:
• największy wybór na rynku
• elastyczne podejście do Klienta
• bezpieczeństwo transakcji
• możliwość skorzystania z szerokiej oferty kredytów gotówkowych i hipotecznych
• doświadczeni doradcy

Czy wiesz, że możemy przygotować dla Ciebie prezentację on-line nieruchomości? Skontaktuj się z naszym Agentem i zapytaj o szczegóły.

Pomimo, iż Doradcy Metrohouse przykładają szczególną staranność do rzetelnego prezentowania informacji o nieruchomości, nie zawsze jest możliwa weryfikacja wszystkich danych przekazanych od osób trzecich. Niniejsza prezentacja oferty nie jest ofertą w rozumieniu Kodeksu Cywilnego i ma charakter wyłącznie informacyjny.",https://www.otodom.pl/pl/oferta/super-lokalizacja-w-centrum-warszawy-ID4qv7X
3 000 zł,500 zł/miesiąc,"ul. Kopalniana, Chrzanów, Bemowo, Warszawa, mazowieckie",40 m²,2,parter/3,blok,ogródek,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,,,52.22102,20.88914,False,"Westate Praga prezentuje komfortowe, w pełni urządzone mieszkanie na warszawskim Bemowie przy ulicy Kopalnianej. Mieszkanie o powierzchni 40m2 składa się z salonu aneksem kuchennym, sypialni i łazienki. Rozkład pomieszczeń daje gwarancję wygody i komfortu. Jest to idealna propozycja dla singla lub pary. 

W skład mieszkania wchodzi: 

-Salon z aneksem kuchennym:  w pełni wyposażony we wszystkie sprzęty codziennego użytku. Z salonu można również wyjść na ogród.


-Sypialnia: w sypialni znajdziemy duże łóżko kontynentalne, stolik nocny, kanapę i pojemną szafę z półkami do samego sufitu. 

-Łazienka: niewątpliwym atutem jest wanna ze ścianką prysznicową i sporo miejsca do przechowywania kosmetyków


Hol: jest równocześnie wejściem do kuchni, salonu i łazienki. W holu znajduję się rówież duża szafa 

Ogródek: stanowi jeden z głównych atutów nieruchomości. Idealne miejsce na chwilę wypoczynku po pracy  

Miejsce postojowe: dodatkowo płatne 100 zł   

Lokalizacja: położenie mieszkania zapewnia szybki dostęp do środków komunikacji miejskiej co z kolei gwarantuje wygodne połączenie z innymi częściami miasta. Jednocześnie jest to ustronna część Bemowa, oddalona od głównych ulic co pozwala cieszyć się spokojem. 


Warunki umowy: minimum 12 miesięcy
Cena: 3000 + czynsz administracyjny 500 prąd około 100 
Razem: 3600/msc 
Kaucja: 3000 

Mieszkanie dostępne od początku czerwca. Zapraszam do kontaktu w celu umówienia prezentacji.",https://www.otodom.pl/pl/oferta/2-pokoje-ogrodek-parking-bemowo-40m2-ID4qv7W
5 900 zł,,"Ulrychów, Wola, Warszawa, mazowieckie",36 m²,2,2/11,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,,2022,klimatyzacja,,,False,"Gotowe do wprowadzenia LUKSUSOWE mieszkanie w MENNICA RESIDENCE

Prestiżowy adres oraz mnóstwo licznych restauracji, kawiarni i sklepów w odległości spacerowej. W pobliżu Browary Warszawskie, hotel Hilton.

Lubisz być blisko centrum kulturalnych wydarzeń. Jednocześnie szukasz czegoś w spokojnym miejscu. Szukasz mieszkania w standardzie apartamentowym. Jesteś aktywny i zależy Ci aby w budynku była siłownia, sala gimnastyczna, a może nawet kort do suasha, a także sauna. Właśnie znalazłeś idealne miejsce.
LOKALIZACJA
Mennica Residence znajduje się w sercu dynamicznie rozwijającej się dzielnicy biznesowej Warszawy u zbiegu ulic: Grzybowskiej i Żelaznej, zaledwie 3 minut od Dworca Centralnego (Galerii Złote Tarasy), 6 minut od Ogrodu Saskiego (Krakowskie Przedmieście) i 20 min od Lotniska Chopina. W bliskiej odległości znajduje się stacja metra Rondo ONZ.
UDOGODNIENIA
Inwestycja z reprezentacyjną recepcją i lobby dla mieszkańców. W budynku Mennica Residence znajdziemy bogatą infrastrukturą rekreacyjno-sportową (fitness, siłownia, jacuzzi, kort squash, koszykówki, sauna sucha/mokra, sala klubowa umożliwiająca organizację imprez okolicznościowych, strefa malucha, taras zielony) wyłącznie do użytku mieszkańców.
Mennica Residence wraz z przyległym kompleksem biurowym Mennica Legacy (oddane do użytku w 2022) stanowi ekskluzywne centrum biznesowo-rekreacyjno-mieszkalne. Na terenie obiektu znajdują się kawiarnie, restauracje w której serwowane są m.in. śniadania, lunche i dania a`la carte. Budynek posiada system monitoringu, elegancką recepcję oraz ochronę dostępną dla lokatorów przez całą dobę.

Dwupokojowy, klimatyzowany apartament o powierzchni 36 m2 w nowej części budynku Mennica Residence II, umeblowany w ciepłych, stonowanych kolorach o wysokim standardzie wykończenia.
 UKŁAD  POMIESZCZEŃ
- sypialnia (ok 11 m2) z dużą szafa garderobianą oraz Smart TV
- salon (ok 16 m2) z wygodną rozkładaną kanapą oraz Smart TV 55’
- aneks kuchenny z jadalnią, wyposażony w: lodówkę, zmywarkę, piekarnik, płytę indukcyjną
- przedpokój z szafą garderobianą
- łazienka z kabiną prysznicową
- przestronny balkon
OPŁATY
Czynsz najmu (umowa na 1 rok) – 5900 zł/mies.+ media licznikowe 
Możliwe wynajęcie apartamentu na krótsze terminy:
do 3 mies. – 8500 zł/mies. + media licznikowe
do 6 mies. – 8000 zł/mies. + media licznikowe
do 9 mies – 7500 zł/mies. + media licznikowe
powyżej 12 mies. – 5900 zł/mies. + media licznikowe
 Kaucja (zwrotna) - 9 000 zł.",https://www.otodom.pl/pl/oferta/wysoki-standard-w-mennica-residence-ID4qv6O
3 900 zł,500 zł/miesiąc,"Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",29 m²,2,4/5,kamienica,,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,,1950,"piwnica, oddzielna kuchnia",52.262,20.96827,True,"Jeśli poszukujesz dogodnie położonej nieruchomości (tuż przy stacji metra M2, parku Sady Żoliborskie, parku im. Żołnierzy AK Obwodu ""Żywiciel"" oraz położonego w nim Teatru Komedia), to mam dla Ciebie kompaktowe i przytulne 2 pokojowe mieszkanie, wykonane z należytą starannością w wysokim standardzie. Jest to niebywała okazja dla miłośników kamienic, zieleni i klimatu tej wyjątkowej, prestiżowej części Żoliborza. Mieszkanie idealnie sprawdzi się dla singla/pary.
Kamienica przy ul. ks. J. Popiełuszki została wybudowana w latach pięćdziesiątych. Wewnątrz dziedzińca znajduje się dużo zieleni. W budynku znajduje się winda oraz komórka lokatorska przynależna do mieszkania. 
Mieszkanie jest w pełni wyposażone i gotowe do zamieszkania. Pomimo niewielkiego metrażu, udało się wygospodarować 2 urocze pokoje, a wysoki sufit akcentuje przestrzenność wnętrza i dodaje mu elegancji. 
Wszystkie szafki/szafy w mieszkaniu zostały wykonane na wymiar z jednakowych materiałów, dzięki czemu wystrój jest spójny. Wyposażenie w mieszkaniu jest nowe, a to oznacza, że będziesz jego pierwszym użytkownikiem.
W kuchni znajdują się meble zabudowane do sufitu oraz sprzęt AGD (lodówka, zmywarka, okap, płyta grzewcza, piekarnik, czajnik oraz toster).
W pokoju dziennym znajduje się strefa do wypoczynku, jak i do spożywania posiłków. Znajduje się tu wygodna, narożna sofa, drewniany stół, a także biurko z komfortowym oświetleniem do pracy zdalnej. W przytulnej sypialni znajduje się pełnowymiarowe łóżko oraz przestronna szafa. W łazience znajduje się prysznic, WC, lustro i szafka. W korytarzu mieści się pojemna szafa do przechowywania, w której zainstalowana została pralka. Na podłodze w pokojach położony jest nowy parkiet, a w pozostałej części mieszkania płytki gresowe. ",https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-zoliborz-ul-j-popieluszki-ID4qv66
2 950 zł,550 zł/miesiąc,"Przy Torach, Raków, Włochy, Warszawa, mazowieckie",35 m²,2,4/6,apartamentowiec,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,garaż/miejsce parkingowe,2023,,52.202053,20.942295,False,"Mam do wynajęcia, 2-pokojowe, w pełni urządzone, jasne mieszkanie, oddane do użytkowania w czerwcu 2023 roku w wysokim standardzie. Wyposażeniem lokalu jest m.in. pralka, zmywarka, płyta indukcyjna, piekarnik (elementy wyposażenia kuchennego znajdują się w zabudowie), lodówka. Kuchnia częściowo połączona z pokojem dziennym. Przestronna łazienka z kabiną prysznicową typu walk-in.
Mieszkanie znajduje się na 4 piętrze (z 6) i jest częścią nowego, bardzo zadbanego, strzeżonego osiedla. Bardzo dogodna komunikacja: przystanek autobusowy oraz WKD znajdują się ok 250 metrów (Aleje Jerozolimskie).
Koszt najmu: 2950zł + czynsz (550zł) + media (woda, prąd, ogrzewanie).
Kaucja: 4000 zł
Mieszkanie dostępne od 01.06.2024
Wynajem wyłącznie długoterminowy (co najmniej 12-miesięczny).
Agencjom pośrednictwa dziękuję.
  I have for rent new, a 2-room, fully furnished, bright apartment, commissioned in June 2023 to a high standard. The equipment of the premises is m.in washing machine, dishwasher, electric hob, oven (elements of kitchen equipment are located in the building), fridge. Kitchen partially connected to the living room. Spacious bathroom with walk-in shower. The apartment is in perfect condition.
  The apartment is located on the 4th floor (out of 6) and is part of new, very well-kept, guarded housing estate. Very convenient communication: the bus and trains stops are around 250 meters from the building (Aleje Jerozolimskie).
  The cost of the lease: 2950 PLN + rental cost (550 PLN) + utilities (water, electricity, heating)
  The flat is available from 01/06/2024
  Long-term rental only (at least 12 months).",https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-wlochy-blisko-parku-ID4qv6a
5 000 zł,1 350 zł/miesiąc,"ul. Jasielska, Rakowiec, Ochota, Warszawa, mazowieckie",84 m²,3,6/6,,"balkon, taras",do zamieszkania,biuro nieruchomości,,"meble, piekarnik, lodówka, pralka, telewizor, zmywarka",nie,,,oddzielna kuchnia,52.19949,20.98146,False,"PL
Do wynajęcia atrakcyjne 84,5 mkw., 3 pokoje, w bardzo ładnym rozkładzie, 6 piętro.

LOKALIZACJA: blisko centrum, Ochota - Szczęśliwice. Szybki i łatwy dojazd do centrum.

SALON 26 mkw., parkiet, umeblowane, duży narożnik (rozkładany z funkcją spania), duży stół + 6 krzeseł (stół rozkładany do długości 3,2 m.), meble: komoda 2 szt., klimatyzacja. wyjście na duży zaciszny taras. TARAS/loggia: 10 mkw. POKÓJ 12 mkw., dwa łóżka (80 cm x 200 cm), mogą służyć również jako łóżka dziecięce (po złożeniu), szafa ubraniowa, komoda x 2 szt., meble. POKÓJ/sypialnia 13 mkw., duże łóżko 160 x 200 z wygodnym materacem, duża szafa wnękowa z biblioteczką, dodatkowe meble. KUCHNIA 9 mkw., widna, umeblowana i w pełni wyposażona, płyta elektryczna AEG, piekarnik AEG, okap, lodówko zamrażarka AEG, mikrofalówka, zmywarka, podłoga terakota ŁAZIENKA 5 mkw., glazura, terakota, wanna ze składaną kabiną prysznicową, umywalka, lustro, pojemna komoda z 4-ema szufladami, pralka, suszarka ścienna, oddzielne WC 1,5 mkw., z umywalką. HALL: 11 mkw. usytuowany centralnie z bardzo dużą szafą wnękową, dodatkowy PRZEDPOKÓJ 4 mkw., terkota, szafa wnękowa ubraniowa, drzwi z lustra, GARDEROBA: 3 mkw. z pełną zabudową meblową.

OPIS DODATKOWY: standard wysoki, ciche, jasne, przestronne, eleganckie, widok na panoramę Ochoty i Mokotowa oświetlenie górne i kinkietowe, okna południowo-zachodnie, drzwi antywłamaniowe, kamery, strzeżone; ochrona 24h / non stop, domofon, kaucja zwrotna 6500 tyś PLN.

UDOGODNIENIA: całodobowa ochrona budynku, 2 windy, telewizja kablowa, sklepy: Biedronka, Auchan, Carrefour, bazarek, świeże warzywa i owoce. Okolica spokojna, park rekreacyjny, apteka, fitness, najnowszy basen olimpijski w mieście (50 metrów długości), poczta, autobus, przedszkole i szkoła w pobliżu, do centrum handlowego Galerii Mokotów / Westfield: 10 minut, blisko do Pól Mokotowskich, dojazd do lotniska Okęcie: 5 minut.

CENA WYNAJMU: 5000 PLN + czynsz, a w nim wszelkie opłaty licznikowe (woda, ogrzewanie, opłaty administracyjne). Łącznie opłaty miesięczne za czynsz i media wyniosą: 1350 PLN / mce + energia wg zużycia


ENG 
To rent: attractive 84.5 sqm, 3 rooms, in a very nice layout, on the 6th floor.

LOCATION: close to the center, Ochota - Szczęśliwice. Quick and easy access to the city center.

LIVING ROOM 26 sqm, parquet flooring, furnished, large corner sofa (convertible with sleeping function), large table + 6 chairs (extendable table up to 3.2 m), furniture: 2 chests of drawers, air conditioning, access to a large secluded terrace. TERRACE/loggia: 10 sqm. BEDROOM 12 sqm, two beds (80 cm x 200 cm), can also serve as children's beds (foldable), wardrobe, 2 chests of drawers, furniture. BEDROOM 13 sqm, large bed 160 x 200 with comfortable mattress, large built-in wardrobe with bookshelf, additional furniture. KITCHEN 9 sqm, bright, furnished and fully equipped, AEG electric stove, AEG oven, extractor hood, AEG fridge-freezer, microwave, dishwasher, terracotta flooring. BATHROOM 5 sqm, tiles, terracotta, bathtub with folding shower screen, sink, mirror, spacious chest of drawers with 4 drawers, washing machine, wall-mounted dryer, separate WC 1.5 sqm, with sink. HALL: 11 sqm centrally located with a very large built-in wardrobe. Additional HALLWAY 4 sqm, terracotta, wardrobe, mirrored doors, WALK-IN CLOSET: 3 sqm with full built-in furniture.

ADDITIONAL DESCRIPTION: high standard, quiet, bright, spacious, elegant, panoramic view of Ochota and Mokotów, ceiling and wall lighting, southwest-facing windows, security doors, cameras, guarded; 24/7 security, intercom, refundable deposit of 6500 PLN.

AMENITIES: 24-hour building security, 2 elevators, cable TV, nearby shops: Biedronka, Auchan, Carrefour, market, fresh fruits and vegetables. Quiet area, recreational park, pharmacy, fitness center, city's newest Olympic-size swimming pool (50 meters long), post office, bus stop, kindergarten and school nearby, 10 minutes to Galeria Mokotów / Westfield shopping center, close to Mokotów Fields, 5 minutes to Okęcie airport.

RENTAL PRICE: 5000 PLN + maintenance fee, including all metered charges (water, heating, administrative fees). Total monthly charges for maintenance and utilities will be: 1350 PLN / month + electricity based on usage.

RU",https://www.otodom.pl/pl/oferta/mieszkanie-3pok-84m2-ochota-ID4qv61
6 000 zł,690 zł/miesiąc,"ul. Ludwika Rydygiera, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",51 m²,2,6/10,blok,balkon,,biuro nieruchomości,,,tak,garaż/miejsce parkingowe,,,52.26024,20.97923,False,"Mamy przyjemność zaprezentować Państwu nowoczesny, przytulny , przestrzenny dwupokojowy apartament z przepięknym widokiem na panoramę Warszawy.
Położony w nowej inwestycji Żoli Żoli ul. Rydegiera , nieopodal centrum handlowego Westfield Arkadia.
Funkcjonalny i przestronny. Jasny dzięki wysokim oknom balkonowym.
Idealne miejsce do życia dla jednej osoby lub pary.
Wnętrza zaprojektowane przez pracownię architektoniczną zostały wykończone z dbałością o detale z użyciem materiałów wysokiej jakości. 

Mieszkanie o powierzchni 51 m2 składa się z:
- Salon z aneksem kuchennym dają poczucie dużej przestrzeni.
- Sypialnia - widna z wyjściem na balkon.
- Łazienka z dużą wygodną kabiną prysznicową.
- Balkon - wejście z salonu i sypialni
- Klimatyzacja.
-Miejsce parkingowe z bezpośrednim dostępem windą.
-Mieszkanie w pełni umeblowane i wyposażone w wysokiej jakości meble.
-Kuchnia jest w pełni wyposażona (zmywarka, pralka , piekarnik elektryczny, płyta indukcyjna, lodówka, zamrażarka).
-Pojemne szafy w przedpokoju i sypialni.
-Reprezentacyjne lobby z recepcją i całodobowym nadzorem .
-Miejsce parkingowe.


LOKALIZACJA
Szybki dojazd do centrum i pozostałych części miasta. Łatwy wyjazd poza miasto.
W odległości krótkiego spaceru znajdują się przystanki komunikacji miejskiej (tramwaj i autobus, metro - 10 min.).
W pobliżu liczne punkty usługowe i sklepy od popularnej Biedronki do prestiżowego centrum handlowego Westfield Arkadia.
W sąsiedztwie restauracje np. SAM Żoliborz, Sypka Mąka i Masło, Lodziarnia Ulica Baśniowa oraz lubiana Burakowska 14 gdzie jest realizowanych szereg inicjatyw: Noce i Dnie - Targ kulinarny, Targ Rolny, Barber Garage, Kino Nieme i Teren Otwarty.
Bliskość Al. Wojska Polskiego i Placu Inwalidów. Urokliwy stary Żoliborz oraz zbytkowe Powązki dają możliwość uroczych spacerów i poczucia atmosfery przedwojennej Warszawy.

CENA: 
Najem 5500 zł + Czynsz 690zł

Dodatkowo płatne: prąd, zimna i ciepła woda, ogrzewanie,śmieci.

Miejsce postojowe w garażu podziemnym wliczone w cenę najmu.

Kaucja 5500 zł.


numer oferty: 610051

Zapraszamy do kontaktu z naszym biurem!

ENG
We are pleased to present you a unique apartment located in Żoliborzu. The apartment is finished in a very elegant and peaceful manner, very bright and practical. We invite you to contact us for more information.
We speak PL / UKR / RU / ENG. We provide assistance at every stage.",https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-na-zoliborzu-ID4qv5E
2 900 zł,1 000 zł/miesiąc,"ul. Grabowska, Odolany, Wola, Warszawa, mazowieckie","56,5 m²",2,1/5,blok,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, kuchenka, pralka",nie,garaż/miejsce parkingowe,1990,"piwnica, tylko dla niepalących, oddzielna kuchnia",52.229111,20.954227,False,"Mieszkanie na Woli, przy ul. Grabowskiej:
- mieszkanie 56,5m2,
- na 1 piętrze bez windy;
- salon 24,5 m2, sypialnia 11m2, kuchnia 10 m2; 
- okna wychodzą na południe (balkon) i północ (sypialnia);
- duży salon z wyjściem na balkon;
- kuchnia z meblami w stałej zabudowie (lodówka, kuchenka gazowa, okap), zlewozmywak;
- łazienka z prysznicem, umywalka i WC;
- sypialnia, łózko pojedyncze, szafa;
- przedpokój z obszerną szafą w stałej zabudowie;
- do mieszkania przynależy miejsce postojowe, wydzielone i ogrodzone, wliczone w cena najmu;
Lokalizacja.
- budynek ogrodzony, z dostępem na kod.
- klatka z dostępem na kod.
- do tramwaju 200 m, do stacji PKP Warszawa-Wola - 350 m, do metra 900 m
Najem z umową na rok. 
Kwota najmu to 2900 zł miesięcznie, plus około 1000 zł opłaty administracyjne, dodatkowo opłaty licznikowe za prąd według faktycznego zużycia; 
Kaucja zabezpieczająca w kwocie 3000 zł.
Dodatkowo jest możliwość wynajęcia boksu garażowego zamykanego w podziemiu budynku za 400 zł/mc",https://www.otodom.pl/pl/oferta/wola-ul-grabowska-miejsce-postojowe-ID4qv4i
3 500 zł,700 zł/miesiąc,"ul. Wojciecha Bogusławskiego, Chomiczówka, Bielany, Warszawa, mazowieckie",48 m²,2,7/15,blok,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,garaż/miejsce parkingowe,2009,"klimatyzacja, oddzielna kuchnia",52.279992,20.920831,False,"Mam do wynajęcia 2 pokojowe mieszkanie położone na Bielanach – ul. Bogusławskiego. Mieszkanie znajduje się na osiedlu Przylądek Bielany. Blok został oddany do użytku w 2009 r. Mieszkanie znajduje się na 7 piętrze. Mieszkanie jest doskonale skomunikowane: 400 m do najbliższego przystanku autobusowego, 500 m do najbliższego przystanku tramwajowego. Metro Młociny położone w odległości ok. 1 km. Wygodny dojazd do metra kilkoma autobusami oraz tramwajem. Wygodne połączenie z trasą S8, trasą Mostu Północnego oraz Wisłostradą. W okolicy znajdują się liczne lokale usługowe, gastronomiczne, sklepy (kilka Biedronek, dwa Lidle, Leclerc). Galeria Młociny w odległości 2,5km. Mieszkanie ok 48 m2 – składa się z : • Salonu z klimatyzacją • oddzielnej kuchni • sypialni • holu • łazienki • balkonu typu loggia Salon: Klimatyzacja, kanapa rozkładana z funkcją spania, fotel z podnóżkiem, szafka RTV, dwie witryny, komoda, rozkładany stół z 4 krzesłami, duża szafa. Kuchnia: Zabudowa kuchenna na wymiar, lodówka, piekarnik, płyta elektryczna, zmywarka. Sypialnia: Łóżko 140 x 200 z funkcją schowka. Żaluzja wyciemniająca. Karnisz. Łazienka: Prysznic, WC, pralka, umywalka. Hol: Bardzo duża szafa, wieszak i szafka na buty Mieszkanie dostępne od ręki. Najem - 3500 zł + opłaty eksploatacyjne ok. 1000 zł (czynsz, woda, ogrzewanie, śmieci, prąd)/miesiąc Miejsce parkingowe w garażu podziemnym w cenie wynajmu. Umowa na minimum 1 rok. Umowa najmu okazjonalnego. Zwierzęta do indywidualnego uzgodnienia. Mieszkanie dla niepalących. Palenie na balkonie jest akceptowane. Jeśli nie odbieram, proszę napisać SMS. Możliwość umówienia się w celu obejrzenia mieszkania.",https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-bielanach-ID4qv4O
