rent_price,additional_fees,location,area,room_num,floor,building_type,extra_space,flat_condition,advertiser_type,students_allowed,furnishings,elevator,parking_space,year_of_construction,additional_information,latitude,longitude,approximate_coordinates,adv_description,link
3 200 zł,,"ul. Dzika, Muranów, Śródmieście, Warszawa, mazowieckie",54 m²,2,2/5,blok,balkon,do zamieszkania,biuro nieruchomości,,meble,tak,,1995,oddzielna kuchnia,,,False,"Bardzo atrakcyjna oferta!
Oferuję na wynajem wygodne, rozkładowe mieszkanie z dwoma niezależnymi pokojami, oddzielną kuchnią i balkonem na zamkniętym, strzeżonym osiedlu z lat ‘90 w Śródmieściu przy ul. Dzikiej 15.
Mieszkanie ma powierzchnię 54 m2 i jest w doskonałej lokalizacji 3 minuty spacerem do tramwajów i autobusów na al. Jana Pawła, 15 minut spacerem do stacji Metra i Dworca Gdańskiego, kilka minut spacerem do Arkadii.
Okna wychodzą na ul. Dziką na południe, mieszkanie jest jasne i słoneczne.
Mieszkanie składa się z:
- 2 niezależnych pokoi, z wyposażeniem jak na zdjęciach, możliwe jest doposażenie mieszkania, Z każdego z pokoi wyjście na balkon,
- oddzielnej kuchni z oknem, z płytą elektryczną, zmywarką i lodówką oraz sporym stołem,
- łazienki z wanną i pralką,
- korytarza z szafami.
Mieszkanie idealne dla singla, pary, rodziny z dzieckiem lub dwóch niezależnych osób.
Lokalizacja gwarantuje świetną komunikację miejską, bliskość wszystkich miejskich wygód (sklepy, Arkadia, przychodnie, punkty usługowe, restauracje), terenów spacerowych (Ogród Krasińskich, Stare Miasto) i rozrywek.
Czynsz najmu 3200zł plus czynsz administracyjny 1000 zł oraz prąd.
Zwierzęta akceptowane.
Najem okazjonalny.
Kaucja 4200 zł.

Polecam!
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.

TJM Nieruchomości
Justyna Tymińska
tel. 728-598-687

.tjmnieruchomosci.eu
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/2-niezalezne-pokoje-oddzielna-kuchnia-balkon-ID4pHVf
3 300 zł,630 zł/miesiąc,"ul. gen. Władysława Andersa, Muranów, Śródmieście, Warszawa, mazowieckie",35 m²,2,3/5,blok,balkon,do zamieszkania,biuro nieruchomości,,,nie,,1950,,,,False,"Do wynajęcia mieszkanie o powierzchni 35 m2, w dobrym standardzie, czyste zadbane, funkcjonalne. Doskonała lokalizacja  ulica  Andersa 20A.

Mieszkanie ciche, słoneczne. całkowicie umeblowane i wyposażone Pokój dzienny: kompletnie umeblowany, Sypialnia: łóżko dwuosobowe, szafki nocne, pojemna szafa. Kuchnia w aneksie z oknem umeblowana i wyposażona w sprzęt AGD: piekarnik, płyta do gotowania, okap, lodówka.. Łazienka: wanna. W przedpokoju szafa w zabudowie, pralka. Balkon.

Dodatkowe opłaty: czynsz na rzecz Wspólnoty Mieszkaniowej 630 zł miesięcznie  z zaliczkami na poczet zużycia ciepłej i zimnej wody oraz centralnego, plus energia elektryczna i gaz 150 zł miesięcznie. 

Mieszkanie wolne od zaraz. W lokalu obwiązuje całkowity zakaz palenia i przetrzymywania zwierząt )psów i kotów)  

Zamieszczone na naszych stronach ogłoszenia nie stanowią oferty w rozumieniu art.66 Kodeksu Cywilnego. Stanowi ono zaproszenie do rokowań w myśl art.71",https://www.otodom.pl/pl/oferta/2-pokoje-ul-andersa-20a-ID4pHV3
3 500 zł,500 zł/miesiąc,"ul. Karmelicka, Muranów, Śródmieście, Warszawa, mazowieckie",44 m²,2,1/3,blok,,do zamieszkania,biuro nieruchomości,,,nie,,1950,oddzielna kuchnia,52.244237,20.994864,False,"Mieszkanie dwupokojowe w budynku z 1950 r., składa się z dwóch pokoi osobnej kuchni z oknem, przedpokoju i łazienki z wc. Pokój dzienny - umeblowany. Kuchnia - szafki sprzęt AGD (lodówka, piekarnik, okap, zmywarka). Sypialnia - umeblowana. Łazienka - glazura i terakota kabina prysznicowa, pralka. Mieszkanie wyposażone i umeblowane w stopniu widocznym na zdjęciach i wirtualnym spacerze. 

Dodatkowe opłaty: energia elektryczna i gaz 200 zł miesięcznie, plus czynsz na rzecz Wspólnoty Mieszkaniowej w wysokości: 500 zł miesięcznie z zaliczkami na poczet zużycia przez Najemcę ciepłej i zimnej wody oraz centralnego ogrzewania.

Lokal wolny od zaraz.

W lokalu obowiązuje całkowity zakaz palenia i przetrzymywania zwierząt (psów i kotów itp.)

Wymaga kaucja w wysokości: 4000 złotych.

Zamieszczone na naszych stronach ogłoszenia nie stanowią oferty w rozumieniu art.66 Kodeksu Cywilnego. Stanowi ono zaproszenie do rokowań w myśl art.71",https://www.otodom.pl/pl/oferta/2-pokoje-ul-karmelicka-1b-ID4pHWZ
3 500 zł,700 zł/miesiąc,"ul. Eugeniusza Romera, Ursynów Północny, Ursynów, Warszawa, mazowieckie","46,38 m²",2,5/5,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,,2014,klimatyzacja,,,False,"Serdecznie zapraszam na Dzień Otwarty w najbliższą sobotę 23.03 w godz. 12.00-14.00. W celu umówienia spotkania proszę o wcześniejszy kontakt telefoniczny. Umawiamy się na konkretne godziny. Do zobaczenia.

MIESZKANIE:

Zostało zaprojektowane i wykończone wysokiej jakości materiałami pod czujnym okiem architekta. Dzięki temu posiada nietuzinkowy i bardzo funkcjonalny układ. Z jednej strony podział na strefy a z drugiej idealnie współgrająca całość którą doskonale wypełnia stonowana kolorystyka.

Dobre doświetlenie zapewniają duże okna oraz wschodnia ekspozycja. W upalne dni temperaturę wewnątrz chłodzi klimatyzacja. Mieszkanie znajduje się na ostatnim 5 piętrze. Dzięki temu oraz dobrej akustyce jest w nim stosunkowo cicho. Z przestronnego balkonu rozpościera się widok na klasyczny Ursynów.

W lokalu jest mnóstwo miejsca na rzeczy. Począwszy od szafy wnękowej w przedpokoju, poprzez szafę która jest na całej ścianie w sypialni (podzielona jest na dwie części) aż do szaf na wymiar w łazience.

Jest w pełni umeblowane i gotowe do zamieszkania. Lista wyposażenia:
1) Kuchnia: lodówka, zamrażalnik, zmywarka, płyta indukcyjna, piekarnik, mikrofala w zabudowie.
2) Salon: rozkładany stół jadalniany, 4 krzesła, narożnik rozkładany, stolik kawowy, szafka pod tv, siedzisko w przedpokoju.
3) Sypialnia: łóżko z nowym materacem,
4) Łazienka: pralka, suszarka.

BUDYNEK:

Powstał w 2014 roku. Całodobowa ochrona oraz mała liczba sąsiadów na piętrze dają poczucie spokoju i bezpieczeństwa. W bloku znajdują się m.in.: biedronka, żabka, rossmann oraz apteka. Wygodne rozwiązanie na co dzień. Obok budynku znajdują się paczkomaty i stacja benzynowa. Istniej możliwość wynajęcia miejsca postojowego w garażu podziemnym.

LOKALIZACJA:

Nieruchomość znajduje się przy ul. Romera 10. W najbliższym sąsiedztwie jest wszystko to co potrzebne do wygodnego życia. Szeroka gama punktów usługowych, gastronomicznych oraz rekreacyjnych. Sporo terenów zielonych (m.in. Kopa Cwila).

WARUNKI WYNAJMU:

Najem okazjonalny na min. okres 12 miesięcy. Czynsz najmu 3 500 PLN + czynsz administracyjny 700 PLN. Media zgodnie ze zużyciem. Kaucja w wysokości 5 000 PLN. Mieszkanie wolne od 1 kwietnia. BRAK PROWIZJI OD NAJEMCY.",https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-ursynow-ID4pHWX
1 600 zł,,"ul. Armii Krajowej, Wola Grzybowska, Wesoła, Warszawa, mazowieckie",19 m²,1,parter/1,,,,biuro nieruchomości,,,nie,,,piwnica,,,False,"Mieszkanie do wynajęcia
Położone W-wa Wesoła ul Armii Krajowej Mieszkanie jednopokojowe z aneksem kuchennym , umeblowane wraz z łazienką z prysznicem. Teren ogrodzony , bezpieczny, zielono, cisza.
Dodatkowo płatny ryczałt za media 300 zł za jedna osobę. Kaucja 1600 zł
Doskonałe położenie, 7 minut do szybkiej kolejki miejskie - bilet w cenie autobusu miejskiego (strefa I), 5 minut do przystanku autobusowego. Dojazd do centrum Warszawy 25 minut na dworzec Śródmieście.
Kontakt 882 156 071",https://www.otodom.pl/pl/oferta/kawalerka-w-dzielnicy-wesola-w-warszawie-ID4pHWj
4 200 zł,800 zł/miesiąc,"al. Aleja Niepodległości, Stary Mokotów, Mokotów, Warszawa, mazowieckie",54 m²,3,1/10,blok,balkon,do zamieszkania,biuro nieruchomości,,meble,tak,,1968,,,,False,"Ciche i przytulne, 3-pokojowe mieszkanie na Mokotowie przy Al. Niepodległości. Mieszkanie usytuowane jest na 1 piętrze w 10-piętrowym budynku. Jest w pełni umeblowane i przygotowane do użytkowania.
Osobna kuchnia wyposażona jest w niezbędny sprzęt (lodówkę, kuchenkę gazową, piekarnik). Salon posiada rozkładaną kanapę, duży TV, stół, szafa z lustrem, z pokoju jest też wyjście na balkon.
Łazienka z wanną.
W większym pokoju jest dwuosobowe łóżko, miejsce do pracy, komoda. W ostatnim pokoju jest rozkładany narożnik, duża szafa z lustrem oraz stół.
W przedpokoju jest zabudowana duża szafa. Do dyspozycji pozostaje piwnica.
Ekspozycja okien - zachodnia.
Dodatkowe opłaty:
czynsz administracyjny
Kaucja - 5000 zł.

Budynek:
10-piętrowy budynek z 1968 r. z windą. Klatka schodowa odnowiona, czysta i zadbana. Domofon

Lokalizacja:
Topowa lokalizacja - zieleń, usługi, restauracje i kawiarnie. W pobliżu metro oraz wiele interesujących restauracji, sklepów i miejsc do odpoczynku.
Przykładowe odległości:
Paczkomat - ok. 1 min. pieszo (16 m),
Biblioteka - ok. 2 min. pieszo (150 m),
Delikatesy Centrum - ok. 3 min. pieszo (240 m),
Żabka - ok. 6 min. pieszo (450 m),
Biedronka - ok. 13 min. pieszo (1,0 km),
Centrum Handlowe Mokotów - ok. 26 min. pieszo (1,9 km),
Komunikacja:
autobusy: 174, 222, 218, 308, N36, N86,
tramwaje: 4, 10, 15, 18, 35,
metro: M1.

Struktura kosztów
Czynsz administracyjny: Dodatkowo płatny (800 zł)
Ogrzewanie: W czynszu najmu
Woda: W czynszu administracyjnym
Prąd: Dodatkowo płatny
Gaz: W czynszu najmu
Internet: Indywidualna umowa
TV kablowa/sat.: Indywidualna umowa
Miejsce postojowe:
Podstawowe
Czynsz najmu : 4 200 PLN
Powierzchnia : 54,00 mkw.
Liczba pokoi : 3
Piętro / liczba pięter : 1

Opłaty
Kaucja : 5000

Podstawowe informacje
Rodzaj : Mieszkanie
Stan lokalu : Dobry
Umeblowanie : Tak
Salon : 15 mkw.
Kuchnia : Oddzielna
Liczba łazienek : 1

Budynek
Rok budowy : 1968
Stan budynku : Dobry
Winda : Tak
Udog. dla niepełnosprawnych : Tak
Teren ogrodzony : Tak
Ochrona : Nie

Powierzchnia dodatkowa
Liczba balkonów : 1
Balkon : Loggia,
Piwnica : Tak
Komórka : Nie
Ogród : Nie

Media i wyposażenie
Klimatyzacja : Nie
Ogrzewanie : CO miejskie,
Ciepła woda : Wodociąg miejski,
Gaz : Tak
Wyposażenie łazienek : Pralka, Wanna, WC,
Wyposażenie kuchni : Kuchenka gazowa, Lodówka, Meble w zabudowie kuchennej, Mikrofalówka,

Infrastruktura
Dostępne w okolicy : pool, shoppingcenter, fitness, church, park, restaurant, hospital,

Komunikacja
Transport publiczny : Autobus, Metro, Tramwaj,

Nasze usługi świadczymy w oparciu o umowę pośrednictwa, która gwarantuje Państwu bezpieczeństwo transakcji oraz pełną opiekę naszego doradcy przez cały okres trwania współpracy. Za wykonaną usługę pobieramy wynagrodzenie zgodnie z warunkami uzgodnionymi w zawartej umowie (za wyjątkiem umów zawartych w programie 0%).
Prezentowane oferty nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Staramy się, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu na okoliczności, iż informacje te pochodzą od osób trzecich i część z nich nie zawsze daje się zweryfikować, MAXON Nieruchomości Sp. z o.o. nie ponosi odpowiedzialności za ich dokładność, kompletność i aktualność",https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-mokotowie-ID4pHW9
4 500 zł,1 000 zł/miesiąc,"ul. Tomasza Nocznickiego, Wawrzyszew, Bielany, Warszawa, mazowieckie",61 m²,3,1,blok,balkon,do zamieszkania,prywatny,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2017,,,,False,"Adres ul. Nocznickiego 25 Mieszkanie 61m2 na pierwszym piętrze, wykończone na wysoki standard (podłoga naturalne drewno merbau, blaty wykonane z marmuru, większość mebli w zabudowie stolarskiej, armatura hans grohe, w pełni wyposażone ( pralka, piekarnik, zmywarka, telewizor, itd.) 2 pokoje plus duży przestronny salon z jadalnią i aneksem kuchennym. Wraz z mieszkaniem przynależy miejsce parkingowe w garażu podziemnym. Od salonu wyjście na duży balkon z kanapami wypoczynkowymi oraz od sypialni wyjscie na mniejszy balkon. ( 2 balkony) Sypialnia z dużym łóżkiem na zamówienie i wygodnym lateksowym materacem. Widok od balkonu na las. Super lokalizacja, 5 min piechotą do metra mlociny, w sąsiedztwie biedronka i lidl. Mieszkanie w bloku z 2017r. Do tej pory mieszkała tylko jedna rodzina. Mieszkanie świeżo po remoncie.",https://www.otodom.pl/pl/oferta/mieszkanie-na-bielanach-61m2-ID4pHUU
6 800 zł,1 100 zł/miesiąc,"ul. Powstańców Śląskich, Górce, Bemowo, Warszawa, mazowieckie",80 m²,3,4/4,,balkon,do zamieszkania,biuro nieruchomości,,"lodówka, meble, piekarnik, kuchenka, pralka",nie,garaż/miejsce parkingowe,,,52.24382,20.91236,False,"Z przyjemnością prezentujemy Państwu to urocze mieszkanie dostępne do wynajęcia, znajdujące się w malowniczej okolicy na Bemowie, tuż obok stacji metra Bemowo. To świetne miejsce dla osób poszukujących komfortu, wygody i dogodnej lokalizacji. Zapraszamy do zapoznania się z jego atrakcyjnymi cechami:

Lokalizacja:
Mieszkanie zlokalizowane jest na Bemowie, zaledwie kilka minut spacerem od stacji metra Bemowo. To doskonała lokalizacja dla osób ceniących sobie szybki i łatwy dostęp do komunikacji miejskiej, co ułatwia codzienne przemieszczanie się po całym mieście. W pobliżu znajdują się również sklepy, restauracje, szkoły oraz tereny rekreacyjne, co sprawia, że życie w tym miejscu jest niezwykle wygodne i komfortowe.

Charakterystyka Mieszkania:
To jasne i przestronne mieszkanie o powierzchni 80 metrów kwadratowych, składające się z trzech przytulnych pokoi, kuchni, łazienki oraz przedpokoju. Każde pomieszczenie zostało starannie urządzone, aby zapewnić mieszkańcom maksymalny komfort i funkcjonalność. Duże okna w salonie zapewniają obfitą ilość naturalnego światła, co sprawia, że przestrzeń ta wydaje się jeszcze bardziej przytulna i przyjemna.

Udogodnienia:
Mieszkanie wyposażone jest we wszystkie niezbędne udogodnienia, aby zapewnić wygodę i komfort codziennego życia. W kuchni znajduje się nowoczesna lodówka, płyta indukcyjna, piekarnik oraz praktyczne szafki na naczynia. W łazience znajduje się kabina prysznicowa, umywalka oraz toaleta. Dodatkowo, mieszkanie posiada również miejsce parkingowe dla mieszkańców, co jest dużym udogodnieniem w przypadku posiadania samochodu.

Cena i Warunki Wynajmu:
Cena miesięcznego wynajmu mieszkania wynosi 6800 złotych, dodatkowymi opłatami za czynsz administracyjny 1100 złotych plus prąd.
Dodatkowo istnieje możliwość wynajęcia miejsca postojowego w cenie 200 złotych miesięcznie.

To mieszkanie na wynajem to doskonała propozycja dla osób poszukujących wyjątkowego miejsca do zamieszkania na Bemowie. Jeśli jesteś zainteresowany/a, nie zwlekaj - skontaktuj się z nami już dziś, aby umówić się na oglądanie i przekonać się osobiście, dlaczego to miejsce jest idealne dla Ciebie!",https://www.otodom.pl/pl/oferta/mieszkanie-wyremontowane-dla-ciebie-ID4pHUF
2 400 zł,,"ul. Remontowa, Zacisze, Targówek, Warszawa, mazowieckie",30 m²,1,1/2,dom wolnostojący,,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",nie,,1993,,,,False,"Zapraszamy do zapoznania się z ofertą mieszkania 1-pokojowego, po remoncie.

Mieszkanie o powierzchni 30 m2 jest położone na I p. w 2-piętrowym budynku przy ul. Kościeliskiej.

Składa się z dużego pokoju z aneksem kuchennym -  28 m2 oraz łazienki

Okolica cicha, zielona, blisko nowa stacja metra Zacisze.

W bezpośrednim sąsiedztwie znajdują się sklepy spożywcze, apteki, poczta, piekarnie, bar z obiadami, bankomaty, stomatologia; nieco dalej restauracje, galerie handlowe, szpital, stacja benzynowa.

Warunki najmu:
• Wynajem osobom niepalącym, bez zwierząt.
• Czynsz 2400 zł + opłaty za media (woda, prąd, śmieci - około 150 ). 
• Kaucja w wysokości 1-miesięcznego czynszu.
• Wynajem na minimum rok.

Mieszkanie kompletnie wyposażone

Ogłoszenie Biura nieruchomości:
W przypadku podpisania umowy najmu z właścicielem/ pełnomocnikiem właściciela agencja pobiera prowizję : jest to opłata jednorazowa w wysokości 50% jednomiesięcznego czynszu + Vat .



In the immediate vicinity there are grocery stores, pharmacies, post office, bakeries, lunch bar, ATMs, dentistry; a little further, restaurants, shopping malls, hospital, gas station.

Rental terms:
• Rental to non-smokers, no pets.
• Rent PLN 2,400 + utility fees (water, electricity, garbage - about PLN 150).
• Deposit in the amount of 1 month's rent.
• Rental for a minimum of one year.

The apartment is completely equipped

Real estate agency announcement:
If a lease agreement is signed with the owner/owner's representative, the agency charges a commission: it is a one-time fee of 50% of one month's rent + VAT.",https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-blisko-stacji-metro-zacisze-ID4pHUl
3 600 zł,900 zł/miesiąc,"ul. Wiosenna, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",50 m²,3,10/10,blok,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,,1980,piwnica,,,False,"NA WYNAJEM:

Trzypokojowe mieszkanie o powierzchni 50 mkw, położone przy ul. Wiosennej w dzielnicy Praga Północ. Lokal znajduje się na dziesiątym piętrze (z dziesięciu) budynku mieszkalnego wzniesionego w 1980 roku. Mieszkanie w pełni wyposażone i umeblowane, gotowe od wprowadzenia.

W skład nieruchomości wchodzi:
- oddzielna kuchnia
- pokój dzienny
- sypialnia większa
- sypialnia mniejsza
- łazienka z prysznicem
- korytarz
Do lokalu przynależy duża loggia oraz piwnica.

W najbliższym otoczeniu zlokalizowane są liczne punkty gastronomiczne, usługowe, handlowe, a także placówki oświatowe. w odległości 200 metrów od nieruchomości zlokalizowane jest Centrum Praskie Koneser.

Mieszkanie położone jest w bardzo dobrze skomunikowanej części Pragi Północ. Najbliższy przystanek autobusowy oddalony jest od nieruchomości o 50 metrów, natomiast przystanek tramwajowy o 200 metrów. Stacja metra Dworzec Wileński oraz stacja kolejowa Warszawa Wileńska oddalone są od nieruchomości o około 10 minut pieszo.

Cena najmu mieszkania to 3600 złotych + 900 złotych czynszu administracyjnego (razem 4500 złotych).

Prąd i Internet dodatkowo płatne.

Kaucja w wysokości 4000 złotych.

Zapraszam na prezentację po wcześniejszym kontakcie telefonicznym.

W swojej ofercie posiadamy również dodatkowe usługi takie jak: projektowanie i remonty wnętrz wraz z ich nadzorem, usługę zarządzania najmem oraz doradztwo kredytowe. Zapraszamy do kontaktu, chętnie udzielimy więcej informacji!",https://www.otodom.pl/pl/oferta/3-oddzielne-pok-po-remoncie-ID4pHUj
2 900 zł,700 zł/miesiąc,"ul. Świetlików 8, Jelonki Południowe, Bemowo, Warszawa, mazowieckie",44 m²,2,4/11,blok,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2008,piwnica,52.228541,20.911188,False,"Prezentowaną nieruchomość tworzą rozmieszczone na powierzchni 44m2:
- salon z wyjściem na loggie,
- przestronna sypialnia,
- łazienka z WC i wanną oraz pralką,
- aneks kuchenny
- przedpokój z szafą.
Kuchnia ze sprzętem AGD: zmywarka, lodówko-zamrażarka, płyta indukcyjna piekarnik.
Podstawowe przybory kuchenne na wyposażeniu.
W salonie kanapa narożnikowa, stół i krzesła.
W sypialni łóżko z materacem oraz pojemna szafa.
Do lokalu przynależy miejsce parkingowe w garażu podziemnym - możliwość wynajęcia za dodatkową opłatą (200zł)
Lokal idealny dla singla lub pary.
Mieszkanie znajduje się w samym centrum komunikacji w każdą stronę miasta.
Budynek z 2008 roku.
Dookoła punkty usługowo-gastronomiczne.
Kaucja 4000 złotych.
NAJEM OKAZJONALNY - minimum rok.
DOSTĘPNE - od zaraz.",https://www.otodom.pl/pl/oferta/kompaktowe-mieszkanie-garaz-bez-prowizji-ID4pHTI
2 750 zł,750 zł/miesiąc,"ul. Rokosowska, Stara Ochota, Ochota, Warszawa, mazowieckie",47 m²,2,4/4,kamienica,,do zamieszkania,prywatny,,"lodówka, meble, piekarnik, kuchenka, pralka",nie,,,"piwnica, oddzielna kuchnia",,,False,"Do wynajęcia mieszkanie dwu pokojowe Białobrzeska/ Rokosowska
Mieszkanie na ostatniej 4 kondygnacji, bardzo ciche, blok otoczony zielenią oddalony od ulicy, obok nowoczesny basen, blisko do przystanku A i T - 10 min do centrum
48,5m2, ładny rozkład, pełne umeblowanie
korytarz przestronny, kuchnia widna
łazienka z ogrzewaniem podłogowym w marmurze, pralka
salon, pokój, podłoga parkiet
piwnica,
2750 zł + 750czynsz + opłaty z rachunków( gaz, prąd, woda około ), kaucja 3700 zł
Kontakt  606 787 468
 ",https://www.otodom.pl/pl/oferta/mieszkanie-47-m-warszawa-ID4pHTk
4 500 zł,500 zł/miesiąc,"Juliana Konstantego Ordona, Odolany, Wola, Warszawa, mazowieckie",46 m²,2,2/4,,,,biuro nieruchomości,,,nie,,,,52.22498,20.95288,False,"WE SPEAK PL/EN/UA

PL


Zapraszamy do urokliwego apartamentu na warszawskiej Woli, który oferuje wszystko, czego potrzebujesz do komfortowego życia.

Lokalizacja: Znajduje się na pięknym, zielonym osiedlu z doskonałą infrastrukturą. Bliskość żłobków, przedszkoli, galerii handlowych oraz różnorodnych punktów usługowych sprawia, że codzienne sprawy załatwiają się łatwo i szybko.

Wyposażenie: Apartament o powierzchni 46 m²
Został wyremontowany na wysoki standard 
Składa się z przestronnego salonu z aneksem kuchennym, wyposażonego w najnowocześniejsze urządzenia AGD premium.
Sypialnia zachęca do relaksu dzięki wygodnemu łóżku oraz dużej szafie, zapewniającej mnóstwo miejsca na przechowywanie.
Łazienka utrzymana jest w eleganckim stylu i wyposażona w prysznic, zapewniający szybkie i komfortowe korzystanie.
Dodatkowym atutem jest przytulna loggia, idealna do odpoczynku na świeżym powietrzu.

Dodatkowe Udogodnienia: W salonie znajduje się telewizor oraz stylowy stolik żurnalowy, tworząc przyjemną atmosferę do relaksu i rozrywki.

Czynsz: Dzięki czynszowi w wysokości tylko 500 zł, ten apartament jest nie tylko wygodny, ale także przyjazny dla portfela.

To idealna propozycja dla osób poszukujących wygodnego mieszkania w doskonałej lokalizacji. Nie przegap okazji i umów się na oglądanie już dziś!

EN

Welcome to the charming apartment in Warsaw's Wola district, which offers everything you need for comfortable living.

Location: Situated in a beautiful, green estate with excellent infrastructure. The proximity to nurseries, kindergartens, shopping malls, and various service points makes daily tasks easy and convenient.

Facilities: The apartment covers an area of 46 m² and has been renovated to a high standard.
It consists of a spacious living room with a kitchenette equipped with the latest premium household appliances.
The bedroom invites relaxation with a comfortable bed and a large wardrobe providing plenty of storage space.
The bathroom is elegantly styled and equipped with a shower for quick and comfortable use. An additional advantage is the cozy balcony, perfect for outdoor relaxation.

Additional Amenities: The living room features a television and a stylish coffee table, creating a pleasant atmosphere for relaxation and entertainment.

Rent: With a rent of only 500 zł, this apartment is not only comfortable but also budget-friendly.

This is an ideal proposition for those seeking a comfortable apartment in an excellent location. Don't miss the opportunity and arrange a viewing today!

UA

Ласкаво просимо до чарівного апартаменту в районі Wola , який пропонує все необхідне для комфортного життя.

Місце розташування: Знаходиться в красивому, зеленому масиві з відмінною інфраструктурою. Близькість дитячих садків, дитячих садків, торгових центрів та різноманітних сервісних точок дозволяє легко та швидко вирішувати повсякденні справи.

Зручності:
Апартамент площею 46 м² та був відремонтований до високого стандарту.
Він складається з просторої вітальні з куточком для приготування їжі, обладнаної найсучаснішими пристроями AGD преміум-класу.
Спальня з зручним ліжком та великим гардеробом, який забезпечує багато місця для зберігання.
Ванна кімната виконана в елегантному стилі та обладнана душем для швидкого та комфортного використання.
Додатковою перевагою є затишний балкон, ідеальний для відпочинку на свіжому повітрі.

Додаткові зручності: У вітальні є телевізор і стильний журнальний столик, створюючи приємну атмосферу для відпочинку та розваг.

Оренда: З орендною платою всього 500 злотих цей апартамент не лише зручний, але й бюджетний.

Це ідеальна пропозиція для тих, хто шукає комфортне житло в прекрасному місці. Не пропустіть цю можливість і зарезервуйте перегляд вже сьогодні!",https://www.otodom.pl/pl/oferta/piekne-mieszkanie-na-woli-ID4pHTu
7 000 zł,,"ul. Obserwatorów, Stegny, Mokotów, Warszawa, mazowieckie",89 m²,4,,dom wolnostojący,balkon,,biuro nieruchomości,,"zmywarka, meble, piekarnik",nie,,1960,oddzielna kuchnia,,,False,"Oferta kierowana do singla lub pary.
Okazja do zamieszkania na Mokotowie, w dobrej i lubianej dzielnicy, pełnej zieleni, a jednocześnie blisko centrum Warszawy.
Do wynajęcia jest część niewielkiego prywatnego domu - czteropokojowe, blisko 90-metrowe mieszkanie. Lokal jest po remoncie, zajmuje cały parter - najemca będzie miał do dyspozycji pokój dzienny z wyjściem na balkon, dwie regularne sypialnie, jadalnię, oddzielną ogromną kuchnię (nowe szafki), łazienkę z wanną, osobną toaletę oraz przedpokój.
Mieszkanie zostało niedawno odnowione, zaś kuchnia, łazienka i toaleta wykończone na nowo - jeszcze nie był używany po remoncie, więc najemca będzie pierwszym użytkownikiem.
Mieszkanie jest umeblowane.
Atrakcyjność oferty zwiększa możliwość korzystania z pięknego ogrodu.
Nie ma garażu, parkowanie na ulicy, ale nie ma problemu ze znalezieniem miejsca - ta część Mokotowa jest poza strefą płatnego parkowania.
W najbliższym sąsiedztwie znajdziemy rozległe tereny spacerowe, w tym piękny park ""Królikarnia"", doskonałe także do joggingu.
Odległość od centrum to około 5 km, od lotniska Okęcie około 6 km.
Lokal jest już dostępny, można oglądać, zapraszam!
Do kosztów najmu (7000 zł) należy doliczyć opłaty za ogrzewanie, wodę, gaz i prąd w łącznej kwocie około 900 złotych średnio miesięcznie, która może ulec zmianie stosownie do zużycia mediów.",https://www.otodom.pl/pl/oferta/mokotow-polowa-domu-do-wynajecia-ID4pHTr
3 000 zł,,"ul. Floriańska, Stara Praga, Praga-Północ, Warszawa, mazowieckie",29 m²,1,3,blok,,,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",nie,,,,52.252055,21.032171,False,"Nowoczesna kawalerka na wynajem na Pradze Północ, tuż przy Parku Praskim. Jeden przystanek tramwajem do Starego Miasta, blisko metra Dworzec Wileński. Doskonała lokalizacja - bliskość centrum i terenów zielonych nad Wisłą, w sercu tętniącej życiem Pragi.
Kawalerka składa się z dużego pokoju z wydzieloną kuchnią, przedpokoju i łazienki. Posiada wszystkie niezbędne sprzęty. 
Czynsz zawarty w cenie. Dodatkowo płatność za prąd co 2 miesiące. Internet/tv we własnym zakresie. Kaucja 1-miesięczna. 
Tel: 533 679 970",https://www.otodom.pl/pl/oferta/ladna-kawalerka-przy-parku-praskim-ID4pHTd
