rent_price,additional_fees,location,area,room_num,floor,building_type,extra_space,flat_condition,advertiser_type,students_allowed,furnishings,elevator,parking_space,year_of_construction,additional_information,latitude,longitude,approximate_coordinates,adv_description,link
1 500 zł,700 zł/miesiąc,"ul. Siewierska, Stara Ochota, Ochota, Warszawa, mazowieckie",37 m²,1,2/3,kamienica,,do zamieszkania,biuro nieruchomości,,"lodówka, meble, piekarnik, kuchenka, pralka",nie,,1955,"tylko dla niepalących, oddzielna kuchnia",52.213026,20.975614,False,"Na Starej Ochocie, przy małej, zielonej uliczce Siewierskiej, opodal Dorotowskiej, jest do wynajęcia  mieszkanie w zadbanej 3 piętrowej kamienicy. Świetna zielona okolica.
Budynek przeszedł generalny remont 4 lata temu. Wyremontowano całą klatkę schodową, wymieniono wszystkie instalacje, są też nowe okna, domofon i drzwi wejściowe. Mieszkanie jest na 2 piętrze, jest wysokie (2,9m), słoneczne (okna na południe) i ciche.
Trzy lata temu przeszło częściowy remont. Odnowiono dębowy parkiet w pokoju i zainstalowano (w pokoju i kuchni) nowe, dwuskrzydłowe okna z PCV. Zmieniono instalację C.O a nieco wcześniej instalację gazową i wodną. W ostatnich dniach, zmodernizowano instalację wodną w łazience na nowy typ.
Mieszkanie jest czyste, zadbane i robi bardzo dobre wrażenie.
Rozkład :
pokój ma ok 20m 
łazienka z wanną ok 5m
kuchnia widna ok 8m
W kuchni jest pojemna szafa, wysoka do sufitu, zabudowana na jednej ze ścian. 
Korytarz który prowadzi do mieszkania jest zamykany, ma osobne oświetlenie i domofon.
Super lokalizacja, 100m do ulicy Grójeckiej, 200m Bitwy Warszawskiej, 100m ulica Białobrzeska, 800m Dworzec Zachodni.
W okolicy pełno sklepów i firm usługowych, są liczne przedszkola i żłobki, poczta i kryty basen.
Czynsz nie zawiera kosztów zużywanych mediów a opłaty za C.O. są standardowo zaliczkowane.
Mamy klucz do tego lokalu i możemy pokazywać zainteresowanym.
Firma PRO PUBLICO
telefon: 609 336 683
Ogłoszenie ma jedynie charakter informacyjny i nie stanowi OFERTY w rozumieniu KODEKSU CYWILNEGO.
Zastrzegamy sobie prawo do błędów, poprawek i zmian.",https://www.otodom.pl/pl/oferta/stara-ochota-siewierska-ciche-37m-w-kamienicy-ID4qmF8
2 800 zł,,"ul. Kazimierza Gierdziejewskiego, Szamoty, Ursus, Warszawa, mazowieckie","43,73 m²",2,1/6,blok,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2022,tylko dla niepalących,52.200948,20.877857,False,"Na wynajem słoneczne w pełni umeblowane i wyposażone 2 pokojowe mieszkanie Ul.Taylora 4. Nieruchomość jest nowa, wykończona w wysokim standardzie, z dbałością o każdy szczegół. Mieszkanie zostało zaprojektowane z myślą o komforcie i funkcjonalności dla pary lub singla, zapewniając odpowiednią przestrzeń do życia i relaksu.
Osiedle nowe, z monitoringiem i ochroną, pięknie zagospodarowany teren zielony dla mieszkańców. 
Rozkład mieszkania:
Salon z pełni wyposażonym i umeblowanym aneksem kuchennym ( pojemne szafki, płyta elektryczna, piekarnik, zmywarka, lodówka, zamrażalnik). Salon umeblowany:  sofa rozkładana, szafka RTV, stoliki kawowy, komoda, stół i dwa krzesła. Wyjście na balkon.
sypialnia umeblowana: pojemna szafa, dwuosobowe łóżko,dwie szafki nocne, dwie lampki, komoda, dywan
łazienka- wyposażona w prysznic z deszczownicą, umywalkę, wc, lustro, szafkę na kosmetyki, pralkę.
Przedpokój- wyposażony w pojemną  szafę. 
Budynek zlokalizowany przy ul. Taylora 4, ,wybudowane przez Ronson, osiedle strzeżone, z dużym terenem zielonym, placem zabaw,  cicha i spokojna okolica. 
Dobry punkt komunikacyjny:
● 350 m do przystanku autobusowego
● 600 m do stacji PKP
Bardzo dobra infrastruktura:
● sklepy, apteki, banki, Centrum Handlowe,
● szkoły, przedszkola, żłobki,
Domofon. Media: woda-miejska, c.o-miejskie. Doskonała inwestycja. 
Bez prowizji!
Czynsz najmu 2800 zł, plus czynsz administracyjny 700 zł. Dodatkowo prąd według zużycia. Umowa minimum rok, najem okazjonalny. Do ceny należy doliczyć wynajęcie miejsca postojowego w garażu podziemnym w cenie 250 zł/miesięcznie. Bez zwierząt.
kaucja 2 miesięczna
Zapraszam do kontaktu w celu uzyskania dodatkowych informacji oraz umówienia się na prezentację mieszkania.",https://www.otodom.pl/pl/oferta/nowoczesneumeblowanemiejsce-postojowe-ID4qkq6
2 499 zł,800 zł/miesiąc,"ul. Edwarda Habicha, Szamoty, Ursus, Warszawa, mazowieckie",40 m²,2,8/8,apartamentowiec,balkon,,biuro nieruchomości,,"zmywarka, lodówka",tak,garaż/miejsce parkingowe,2023,"klimatyzacja, oddzielna kuchnia",52.202111,20.88211,False,"Osoba odpowiedzialna za ofertę:+48 730.912.312.
Idealnie NOWE 2 pok. mieszkanie ok. 40 m2 w najnowszym osiedlu przy ul. Habicha 7 (boczna ulica od Posagu 7 Panien), w Ursusie (2023 r.), nieopodal centrum handlowego Ursus Factory.
Mieszkanie jasne i słoneczne na wysokim VIII piętrze od strony południowej, wyposażone w klimatyzację.
Apartament w pełni wyposażony i urządzony w nowoczesnym, dobrym standardzie z klimatyzacją - wszystkie sprzęty na gwarancji, aktualnie na zdjęciach w ostatniej fazie wyposażania
Rozkład i wyposażenie:
- salon z otwartą kuchnią w aneksie (20m2) i wyjściem na przestronny balkon (5,2m2) wyposażony w rozkładaną sofę, komodę RTV, stolik kawowy i witrynę. Dodatkowo przed 1 marca znajdą się m.in.: dywanik przy sofie, lampa podłogowa, żaluzje w oknach. W obrębie całej strefy dziennej wydajna klimatyzacja;
- kuchnia w zabudowie z kompletem AGD, m.in.: duża lodówka z zamrażarką, piekarnik elektryczny i płyta indukcyjna, zmywarka, mikrofala, czajnik elektryczny, na ścianie nad blatem będzie szkło hartowane;
- sypialnia (10m2) wyposażona w łóżko z materacem, biurko do pracy i szafę ubraniową. W oknach będą zamocowane żaluzje, przy łóżku pojawi się lampka nocna;
- duża (4,6m2) łazienka z wanną, szklanym parawanem prysznicowym, deszczownicą i pralką.
MIESZKANIE DOSTĘPNE OD JUŻ, DLA PIERWSZEGO NAJEMCY.
Dobra komunikacja publiczna: w odległości 2 min spacerem przystanek autobusowy w stronę Factory Ursus i innych dzielnic, ok. 10 min spacerem: stacja kolejowa SKM - Warszawa Ursus.
Czynsz: 2500 zł + 800 zł czynsz admin. (zawiera zaliczki admin. na wodę, ogrzewanie, wywóz śmieci) + prąd. ŁĄCZNY CZYNSZ NAJMU: 3300 zł + prąd. Miejsce w garażu podziemnym za dopłatą 200zł, nieobowiązkowe. POLECAM! Kontakt:+48 730.912.312. We can speak English.
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Tom Tom (licencja nr: 7124)",https://www.otodom.pl/pl/oferta/nowe-2-pok-40m2-klima-garaz-habicha-ursus-factory-ID4qoxV
3 300 zł,"615,20 zł/miesiąc","ul. Dzieci Warszawy 28, Skorosze, Ursus, Warszawa, mazowieckie","48,2 m²",3,1/3,blok,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,garaż/miejsce parkingowe,2023,"tylko dla niepalących, pom. użytkowe",52.192207,20.909132,False,"Widne i funkcjonalne 3-pokojowe mieszkanie do wynajęcia na Skoroszach w bloku z 2023 roku, znajdujące się na ul. Dzieci Warszawy 28. Powierzchnia mieszkania to 48,2m2 plus duży balkon (14,21 m2) od strony południowej. Mieszkanie narożne, słoneczne. W cenie miejsce postojowe w garażu podziemnym, komórka lokatorska (2,8 m2) oraz miejsce na rower zlokalizowane również w garażu podziemnym. Na dachu znajduje się przestrzeń przeznaczona dla mieszkańców (plac zabaw, grill, ławki).
Metraż: salon z aneksem kuchennym (17m2), sypialnia (9,7m2), sypialnia (9,9m2), łazienka (3,6m2), przedpokój (7,8m2). 
Mieszkanie z wyposażeniem i meblami widocznymi na zdjęciach. 
Blok zlokalizowany jest na skrzyżowaniu ulic Dzieci Warszawy oraz Ryżowej. Na parterze bloku znajduje się sklep Auchan, a w okolicy znajduje się wiele udogodnień dla mieszkańców w każdym przedziale wiekowym.
Koszt najmu to 3300 zł plus czynsz 615,20 zł czynsz (w tym zaliczka na wodę, ogrzewanie, śmieci, itp.) oraz prąd około 100 zł m-c w zależności od zużycia.
Dostępne od czerwca 2024.",https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-48-2m2-garaz-komorka-ID4qovN
2 200 zł,500 zł/miesiąc,"Stare Bielany, Bielany, Warszawa, mazowieckie",25 m²,1,3/8,blok,balkon,do zamieszkania,prywatny,,"lodówka, meble, kuchenka, pralka",nie,,1970,,52.27809,20.95038,False,"ulica: ELBLASKA / BRONIEWSKIEGO
spokojna okolica, apteka, poczta, tramwaj, autobus, szkoła, przedszkole, żłobek, plac zabaw, centrum handlowe, bazarek osiedlowy
Domofon, winda, miejsce parkingowe za szlabanem, balkon, drzwi antywłamaniowe, biały montaż, po remoncie, panele, glazura, terakota, ogrzewanie centralne, ogrzewanie miejskie, umeblowane, szafa wnękowa 180 cm, kuchnia wyposażona-kuchenka indukcyjna dwupalnikowa i mikrofala, zabudowa kuchenna, prysznic, wanna, pralka, lodówka duża 220l
Opis
Kawalerka dostępna od zaraz dla osób młodych, urządzona ze smakiem w modnych kolorach .Pokój duży widny w ladnym kolorze, podłoga panele drewniane łaczone z terrakotą.Kanapa dwusobowa   Duża i pojemna komoda .Niski stolik, duża komoda 180cm .Kuchnia nowa wyposażona w mikrofale, lodówkę , Kuchenka indukcyjna dwupalnikowa .Łazienka modna zielona glazura pralka , nowa wanna , WC , i umywalka , osprzęt ze stali nierdzewnej. Szafa w przedpokoju b. pojemna trzydrzwiowa. Budynek podłączony do sieci kablowej. Obok Galeria Żoliborz, trzy przystanki od Arkadii. Jeden przystanek do Metra Marymont . Tramwaje 22,28,33,35. Autobusy 114,303,186,414.
Telefon Kontaktowy to 698-500-697
 Kawalerka dostępna od zaraz dla osób młodych, urządzona ze smakiem w modnych kolorach .Pokój duży widny w ładnym kolorze, podłoga panele drewniane łaczone z terrakotą. Kanapa dwuosobowa   Duża i pojemna komoda .Niski stolik, duża komoda 180cm .Kuchnia nowa wyposażona w mikrofale, lodówkę , Kuchenka indukcyjna dwupalnikowa .Łazienka modna zielona glazura pralka , nowa wanna , WC , i umywalka , osprzęt ze stali nierdzewnej. Szafa w przedpokoju b. pojemna trzydrzwiowa. Budynek podłączony do sieci kablowej. Obok Galeria Żoliborz, trzy przystanki od Arkadii. Jeden przystanek do Metra Marymont . Tramwaje 22,28,33,35. Autobusy 114,303,186,414.
Telefon Kontaktowy to 698-500-697.
Czynsz do spółdzielni 500zl
Kaucja 2200 zl zwrotna",https://www.otodom.pl/pl/oferta/kawalerka-25-m2-bielany-elblaska-ID4qowO
3 115 zł,,"ul. Adama Mickiewicza, Stary Żoliborz, Żoliborz, Warszawa, mazowieckie",57 m²,3,3/4,kamienica,,do zamieszkania,biuro nieruchomości,,"meble, lodówka, piekarnik, zmywarka, kuchenka",tak,garaż/miejsce parkingowe,,oddzielna kuchnia,52.268261,20.984965,False,"Na wynajem 3-pokojowe mieszkanie zlokalizowane przy ul. Adama Mickiewicza na warszawskim Żoliborzu,
z oknami wychodzącymi na na Plac Wilsona. W pobliżu pełna infrastruktura miejska, stacja metra, przystanki tramwajowe i autobusowe, sklepy, szkoły
Park Stefana Żeromskiego, Urząd Dzielnicy Żoliborz i teatr Komedia.
Nieruchomość znajduje się na 3. piętrze w 4-piętrowym budynku z windą.

MIESZKANIE
Mieszkanie o powierzchni 57 m2 składa się z:
- salonu o pow. ok. 20 m2,
- sypialni o pow. ok. 10 m2 z garderobą o pow. ok. 3,8 m2,
- sypialni o pow. ok. 7 m2,
- widnej kuchni o pow. ok. 6 m2,
- łazienki o pow. ok. 3 m2,
- przedpokoju o pow. ok. 7,2 m2.
Mieszkanie jest umeblowane i gotowe do zamieszkania.
Ekspozycja południowa i północna.
Z salonu jest wyjście na balkon o pow. ok. 2,4 m2.
Wysokość mieszkania: 280 cm.

LOKALIZACJA
Budynek na ogrodzonym terenie z całodobowym dozorem.
Wejście na stację metra M1 Plac Wilsona ok. 150m.
Przystanek autobusowy ok. 200 m.
Przystanek tramwajowy ok. 200 m.
Park Stefana Żeromskiego ok. 300 m.
W pobliżu liczne sklepy, m.in. Żabka, Carrefour Express, Empik.
Dojazd metrem na Uniwersytet Warszawski, SGH i Politechnikę

ASPEKTY FORMALNE I PRAWNE
Możliwość parkowania samochodu na pobliskich parkingach lub na ulicy w strefie płatnego parkowania.
Dodatkowo płatny czynsz 985 zł, prąd, gaz i nadmiarowe zużycie wody.
Kaucja zwrotna 4200 zł.



""Niniejsze ogłoszenie ma jedynie charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 § 1 Kodeksu cywilnego.""

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-przy-stacji-metra-pl-wilsona-ID4qowA
3 300 zł,,"ul. Antoniego Józefa Madalińskiego, Stary Mokotów, Mokotów, Warszawa, mazowieckie",46 m²,2,parter/3,kamienica,,do zamieszkania,biuro nieruchomości,,meble,nie,,1955,,52.202709,21.009061,False,"Dwustronne, z dwoma niezależnymi pokojami i oddzielną kuchnią mieszkanie na wysokim parterze w fantastycznej lokalizacji w sercu Starego Mokotowa!
Do dyspozycji najemców niewielki ogródek przy kamienicy.

Ulica Madalińskiego 67 w pobliżu nowego budynku SGH, kilka minut do Iluzjonu, Teatru Nowego, Pola Mokotowskiego, Parku Morskie Oko, wielu knajpek i kawiarni, tuz obok 3 piekarnie, kilka sklepów spożywczych, najlepsze lodziarnie w Warszawie: Malinowa i Jednorożec.
Komunikacyjnie trudno o lepsze miejsce: 5 minut spacerem do Metra Pole Mokotowskie i przystanku tramwajowego, tuż obok przystanki autobusowe.
Kameralna trzypiętrowa kamienica po remoncie elewacji, czysta klatka schodowa.
Mieszkanie o powierzchni 45 m2 ma:
- salon wyposażony w 2 rozkładane sofy, stół z krzesłami, szafę i szafkę RTV;
- sypialnię z podwójnym łóżkiem, szafą, szafka nocną i biurkiem
- oddzielną kuchnię z oknem wyposażoną w lodówkę, płytę elektryczną i szafki;
- łazienkę z prysznicem;
Mieszkanie jest dwustronne na wschód i zachód z obu stron na podwórko.

Czynsz najmu 3300 zł plus czynsz administracyjny 770 zł, internet 70 zł, prąd ok 80 zł.
Kaucja 4300 zł
Idealne mieszkanie dla singla czy pary, niepalących i bez zwierząt.
Zapraszam do obejrzenia bo to fantastyczne miejsce do mieszkania!

Niniejsze ogłoszenie jest informacją handlową i nie może być uznawane za ofertę w rozumieniu art. 66 Kodeksu Cywilnego.

TJM Nieruchomości
Justyna Tymińska
tel. 728-598-687

.tjmnieruchomosci.eu
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/2-niezalezne-pokoje-oddzielna-kuchnia-ogrodek-ID4qouc
2 250 zł,397 zł/miesiąc,"ul. Antoniego Józefa Madalińskiego, Stary Mokotów, Mokotów, Warszawa, mazowieckie",23 m²,1,1/3,kamienica,,do zamieszkania,prywatny,,"lodówka, meble, kuchenka, pralka",nie,,1938,"tylko dla niepalących, oddzielna kuchnia",52.203753,21.012116,False,"Z przyjemnością wynajmiemy świeżo odnowione jednopokojowe mieszkanie w doskonałej lokalizacji na Starym Mokotowie.
Mieszkanie nie jest wyposażone w meble do spania. Może być wynajęte na biuro lub pełnić funkcję mieszkalną. Możesz wstawić swoje ulubione łóżko lub po prostu kupić wygodny materac.
Zadbana kamienica z lat ‘30 przy ul. Madalińskiego 48 róg Kwiatowej, blisko Al. Niepodległości.
Powierzchnia: 23 m2
Piętro 1/3
Lekko, jasno i minimalistycznie urządzone
Oddzielna widna kuchnia
Ekspozycja okien w kierunku północnym, na ciche i zielone podwórko
Wszystkie media miejskie (prąd, gaz, woda i kanalizacja, ogrzewanie)
Internet/TV - możliwość wyboru operatora i podłączenia dowolnego pakietu
Dodatkowe opłaty to prąd, woda i gaz (rozliczane miesięcznie wg liczników).
Dla niepalących, bez zwierząt.
Umowa najmu okazjonalnego na minimum rok, zostanie podpisana u notariusza na koszt właściciela mieszkania (bez kosztów po stronie najemcy). Najemcą może być obywatel dowolnego kraju.
Mieszkanie jest świeżo odnowione, nowe podłogi, wszystkie ściany nowo pomalowane, nowe drzwi wewnętrzne i nowa większość wyposażenia.
W pokoju na podłodze ciepła i miła dla stóp nowa wykładzina dywanowa, pojemna szafa i regał oraz nowe zasłony.
W widnej kuchni nowe szafki z kuchenką i lodówką, stolik dla dwóch osób.
W łazience nowe wyposażenie jest umywalka, prysznic i pralka.
Dogodna lokalizacja na Starym Mokotowie:
Metro i autobusy
Bardzo blisko Pole Mokotowskie
Wygodne i atrakcyjne życie miejskie: kino Iluzjon, liczne kawiarnie, sklepy, kampus SGH
Mieszkanie aktualnie jest jeszcze w trakcie montażu ostatnich elementów wyposażenia takich jak: lustro w łazience, oświetlenie blatu, żaluzje, stolik w kuchni itp. Będzie skończone i gotowe do wynajęcia  7 maja.
Zapraszamy na oględziny!
Bezpośrednio - agencjom nieruchomości i pośrednikom dziękujemy.",https://www.otodom.pl/pl/oferta/po-remoncie-stary-mokotow-mieszkanie-lub-biuro-ID4qotv
3 100 zł,815 zł/miesiąc,"ul. Szczęsna, Stare Włochy, Włochy, Warszawa, mazowieckie",43 m²,2,3/3,kamienica,taras,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2012,,52.20958,20.929948,False,"Do wynajęcia umeblowane mieszkanie 2 pokojowe z tarasem 20m2 oraz miejscem w parkingu podziemnym. W cenie miejsce garażowe oraz Internet. Do ceny należy doliczyć opłaty czynszowe (obecnie 815zł).

Forma umowy: Umowa o najem okazjonalny podpisana u notariusza.
Oferta skierowana dla singla lub bezdzietnej pary. Zwierzęta nie są akceptowane.

Położenie:

Stare Włochy (zielona, cicha okolica, niska zabudowa). Dojazd Al. Jerozolimskimi oraz Popularną.

Komunikacja:

11min pieszo do PKP Włochy, 5min pieszo do przystanku autobusowego, 15min samochodem do centrum,

Okoliczne sklepy:

CH Reduta, CH Blue City, Leclerc, Makro, Castorama, BlackRedWhite, Biedronka, Lidl, Żabka przy samym osiedlu.

Okoliczne parki:

Ogrody Kosmosu, Stawy Koziorożca, Park Kombatantów, Stawy Cietrzewia, Glinianka Podwójna, Park Szczęśliwicki.

Na osiedlu:

ławki, plac zabaw dla dzieci, dwa paczkomaty InPost, miejsca rowerowe, monitoring, windy.

Pokój dzienny:

- dolne i górne szafki RTV
- rozkładana kanapa
- szafka na buty
- płyta indukcyjna, okap, zmywarka, lodówka no frost, piekarnik z masterchef
- szafa 3 komorowa z lustrzanymi drzwiami przesuwnymi
- stolik kawowy
- wyjście na taras

Sypialnia:

- szafa
- łóżko 160x200 z nowym materacem
- dwie szafki przy łóżku
- wyjście na taras

Łazienka:

- nowa pralka
- nowa wanna narożna 140x140
- nowa deszczownia
- oświetlone półki

Miejsce w garażu blisko wyjścia z windy.

Mieszkanie dostępne od 1 czerwca (może trochę wcześniej).",https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-43m-plus-taras-20m-plus-garaz-ID4qotu
3 000 zł,806 zł/miesiąc,"al. Aleje Jerozolimskie, Stare Włochy, Włochy, Warszawa, mazowieckie","39,3 m²",2,3/4,blok,,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,garaż/miejsce parkingowe,2023,,52.19841,20.9288,False,"Na wynajem w pełni umeblowane 2-pokojowe mieszkanie na Starych Włochach, w pobliżu parku ze Stawami Cietrzewia.

Mieszkanie w inwestycji Zielone Aleje, wysokie (290 cm), usytuowane na 3. piętrze (z 4), składające się z:
- pokoju dziennego z dużym aneksem kuchennym z oknem
- oddzielnej sypialni z łóżkiem dwuosobowym
- przestronnej łazienki z prysznicem
- przedpokoju
- dużego balkonu (4 m2)

Istnieje możliwość wynajęcia miejsca postojowego w garażu (płatne dodatkowe: 300 zł)

WYPOSAŻENIE, m.in.:
- pełne AGD (lodówka z zamrażarką, zmywarka, płyta indukcyjna, piekarnik elektryczny, pralka),
- szafa oraz dwuosobowe łóżko w sypialni
- kanapa rozkładana w salonie

BUDYNEK:
Nowoczesny, oddany do użytkowania w 2023 roku, wyposażony w windę. Wokół mnóstwo zieleni. W budynku tylko 24 lokale. Usytuowany wśród kameralnej, spokojnej zabudowy.

LOKALIZACJA:
- 2 minuty piechotą do Parku Stawy Cietrzewia
- 4 minuty samochodem do Blue City
- 7 minut samochodem do Lotniska Chopina
- 12 minut autobusem do Dworca Zachodniego, 18 minut do Dworca Centralnego

DODATKOWE INFORMACJE:
- do ceny należy doliczyć czynsz administracyjny w wys. 806 zł (w czynszu zawarte są zaliczki na wodę i C.O.)
- energia elektryczna (wg zużycia)
- internet, tv - we własnym zakresie

Zadzwoń teraz na numer 503964290 i umów się na prezentację!


Wskaźnik rocznego zapotrzebowania na energię użytkową (EU): 57.25 kWh/(m2 · rok).
Wskaźnik rocznego zapotrzebowania na energię końcową (EK): 85.95 kWh/(m2 · rok).
Wskaźnik rocznego zapotrzebowania na nieodnawialną energię pierwotną (EP): 104.33 kWh/(m2 · rok).
Jednostkowa wielkość emisji CO2 (E CO2): 0.02 t CO2/(m2 · rok).
Udział odnawialnych źródeł energii w rocznym zapotrzebowaniu na energię końcową (U OZE): 0.00 %.




Pomimo, iż Doradcy HABITAR przykładają szczególną staranność do rzetelnego prezentowania informacji o nieruchomości, nie zawsze jest możliwa weryfikacja wszystkich danych przekazanych od osób trzecich. Niniejsza prezentacja oferty nie jest ofertą w rozumieniu Kodeksu Cywilnego i ma charakter wyłącznie informacyjny.",https://www.otodom.pl/pl/oferta/duzo-zieleni-obok-parku-stawy-cietrzewia-ID4qot6
5 000 zł,730 zł/miesiąc,"ul. Dywizjonu AK ""Jeleń"" 3, Siekierki, Mokotów, Warszawa, mazowieckie","55,41 m²",3,2/4,blok,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, piekarnik, kuchenka",tak,garaż/miejsce parkingowe,2023,"piwnica, tylko dla niepalących",52.206037,21.068724,False,"Mieszkanie 3 pokojowe, 2 sypialnie + salon z aneksem kuchennym, najem okazjonalny, umowa minimum rok, wynajmuje właściciel. Wejścia do pokoi z przedpokoju, wykończone, klepka dębowa, duży balkon, na osiedlu zamkniętym; powiększone miejsce parkingowe. Piwnica 3,5 m2. Osiedle zamknięte, ciąg spacerowy tuż przy ogrodzeniu; plac zabaw dla dzieci, w pobliżu sklepy, blisko do jeziorka Czerniakowskiego. Doposażenie mieszkania w meble do ustalenia, według zapotrzebowania. DLA NIEPALĄCYCH. Przyjaźni sąsiedzi, ochrona całodobowa.   ",https://www.otodom.pl/pl/oferta/sloneczne-ciche-nowe-3-pokoje-ID4qosW
2 900 zł,650 zł/miesiąc,"ul. Sarmacka, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",40 m²,2,2/4,apartamentowiec,balkon,,biuro nieruchomości,,meble,tak,,2018,,52.160438,21.0784,False,"Do wynajęcia nowe, jasne, w pełni wyposażone dwupokojowe mieszkanie o powierzchni 40 metrów kwadratowych na Wilanowie (Osiedle: Villa Nobile). Okna mieszkania wychodzą na wschód.
Jednoczenie osiedle jest bardzo dobrze skomunikowane z resztą Warszawy (w niewielkiej odległości od przystanków autobusowych (skąd można dojechać bezpośrednio do Centrum lub do Metra Wilanowska).
Mieszkanie składa się z: Salonu połączonego z kuchnią. Kuchnia jest w pełni wyposażona w nowoczesny sprzęt AGD (płyta indukcyjna, okap, zmywarka, lodówka.
Umeblowany salon (kanapa, szafka pod telewizor, telewizor oraz stół z 2 krzesłami) ma duże okna oraz wejście na balkon;
Sypialni z dużym łóżkiem oraz pojemna szafą; Łazienka z natryskiem. W łazience znajduje się także pralka; Przedpokój z szafą na buty oraz przechowywanie innych przedmiotów.
Szczegóły wynajmu:
*Cena: 2900 PLN
*czynsz administracyjny 650zł
*miejsce garażowe 300zł
*prąd według zużycia
ciepła i zimna woda po
Długość umowy: minimum 1 rok;
Kaucja: 4000 PLN
Mieszkanie jest dla osób bez zwierząt i niepalących.
Prezentowana oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 Kodeksu Cywilnego",https://www.otodom.pl/pl/oferta/dwa-pokoje-umeblowane-z-garazem-ID4qoqz
5 500 zł,1 034 zł/miesiąc,"ul. Książąt Mazowieckich 4, Młociny, Bielany, Warszawa, mazowieckie",67 m²,3,parter/6,apartamentowiec,ogródek,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2023,"klimatyzacja, tylko dla niepalących",52.301809,20.931688,False,"Przedmiotem oferty jest lokal mieszkalny, zlokalizowany w nowej inwestycji mieszkaniowej na warszawskich Bielanach. Mieszkanie składa się z salonu z aneksem kuchennym, 2 sypialni, łazienki z prysznicem, pomieszczenia gospodarczego i holu. W mieszkaniu zainstalowana klimatyzacja. Do lokalu przynależy ogródek ok 30mkw, komórka lokatorska oraz 2 rodzinne miejsca postojowe w garażu podziemnym.
Dodatkowo płatny czynsz 1034 złote oraz media ponad prognozowane zużycie.
Preferowana umowa najmu okazjonalnego na min. rok. Tylko osoby niepalące, bez zwierząt
Zapraszam!",https://www.otodom.pl/pl/oferta/nowe-mieszkanie-ul-ksiazat-mazowieckich-ID4qon6
2 500 zł,700 zł/miesiąc,"Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",38 m²,2,1/8,blok,balkon,,biuro nieruchomości,,piekarnik,tak,,1968,"piwnica, oddzielna kuchnia",52.261132,20.961683,True,"Do wynajęcia mieszkanie dwupokojowe na Sadach Żoliborskich przy ulicy Elbląskiej 10. Mieszkanie znajduje się w bloku na pierwszym piętrze. Dwa oddzielne pokoje, jeden z oknem do kuchni, łazienka, przedpokój, balkon. Mieszkanie odnowione, umeblowane i gotowe od zaraz do wynajęcia. Dodatkowo płatny czynsz w wysokości 715 zł. Do dyspozycji najemcy piwnica.
W pobliżu sklepy, szkoły, parki Bielan i Żoliborza, bazarek, doskonała komunikacja autobusowa, tramwaje, Metro Marymont.
Kaucja jednomiesięczna, wymagany najem okazjonalny!
Zapraszamy
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: (licencja nr: 24900)",https://www.otodom.pl/pl/oferta/mieszkanie-38-m-warszawa-ID4qomC
