rent_price,additional_fees,location,area,room_num,floor,building_type,extra_space,flat_condition,advertiser_type,students_allowed,furnishings,elevator,parking_space,year_of_construction,additional_information,latitude,longitude,approximate_coordinates,adv_description,link
8 200 zł,1 460 zł/miesiąc,"Powsinek, Wilanów, Warszawa, mazowieckie",111 m²,3,parter,apartamentowiec,taras,,biuro nieruchomości,,,tak,,2010,piwnica,52.15613,21.11163,True,"|
Oferujemy Państwu do sprzedaży kameralne mieszkanie zlokalizowane na osiedlu strzeżonym przy ul Bruzdowej.
Do mieszkania przynależy ogród o powierzchni 160 m2.
Na całość nieruchomości składa się :
duży salon z wyjściem na zabudowaną werandę i do ogrodu
kuchnię otwartą na salon z aneksem jadalnianym
dwie sypialnie z wbudowanymi szafami
łazienkę z wanną i kabiną prysznicową
pralnię
WC
Mieszkanie jest dobrze doświetlone , z dużymi oknami na całą ścianę .
Wysokość pomieszczeń 2,7 m.
Z okiem mamy widok na zieleń w ogródku, a weranda w okresie letnim daje nam możliwość spędzenia czasu w
zacienionym miejscu .
Do kwoty najmu należy dodać kwotę 1460 pln za czynsz plus prąd.
Cały teren jest ogrodzony, monitorowany.
Do mieszkania przynależy podwójne , rodzinne miejsce garażowe i komórka lokatorska .
Idealna lokalizacja do długich spacerów nad Wisłą , w sąsiedztwie ścieżki rowerowe , cisza i spokój.
ZAPRASZAMY NA PREZENTACJĘ !!!

::DODATKOWE INFORMACJE |
Rodzaj budynku: apartamentowiec |
Dozór budynku: Ochrona całodobowa |
Głośność: ciche |
Ogrzewanie: własne gazowe |
Winda: TAK |
Piwnica [m2]: 8 |
Piwnica: TAK |
Stan lokalu: Do wprowadzenia |
Okna: nowe drewniane |
Instalacje: nowe |
Tarasy: taras duży |
Rok budowy: 2010 |
Liczba pokoi: 3 |
Wysokość pomieszczeń [m]: 2,7000 |
Liczba sypialni: 2 |

::LINK DO STRONY |
::KONTAKT DO AGENTA |
Maliszewska Danuta |
+48225068748 |
+48602632345 |
::DANE BIURA |
Uni-Group Maliszewska |
Uni-Group Maliszewska |
ul. Rakowiecka 41 lok. 19 |
02-521 Warszawa
|",https://www.otodom.pl/pl/oferta/kameralne-mieszkanie-z-ogrodkiem-na-ul-bruzdowej-ID4q3Dl
10 000 zł,1 500 zł/miesiąc,"ul. Sarmacka, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",95 m²,3,1/4,,balkon,,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",nie,garaż/miejsce parkingowe,,,,,False,"WE SPEAK PL | ENG | UKR | RU

Numer Oferty:475164
Ten apartament w Wilanowie prezentuje się bardzo imponująco. Oto krótki opis:

**Apartament:**
- Oferuje przestrzeń o powierzchni 95 m2, która obejmuje salon z jadalnią, aneksem kuchennym, dwie sypialnie, garderobę oraz elegancką łazienkę.
- Mieszkanie jest bardzo jasne, dzięki dużym oknom, oraz urządzone z wykorzystaniem najwyższej jakości materiałów.
- Wyposażenie kuchni obejmuje sprzęt najwyższej klasy, w tym piekarnik z funkcją parową i podgrzewaniem talerzy. W aneksie kuchennym znajduje się również ekran TV wbudowany w panel.
- W apartamencie znajduje się również rzutnik i ekran do oglądania filmów, pojemna biblioteka oraz dużo miejsca do przechowywania, w tym szafy w zabudowie i osobna garderoba.
- Łazienka wykończona jest marmurem, a toaleta posiada funkcję bidetu.
- Dodatkowym atutem jest intymny balkon z miejscem do wypoczynku.
- Do apartamentu przynależy także miejsce parkingowe w garażu podziemnym.

**Budynek:**
- Apartament znajduje się w eleganckim apartamentowcu o wysokim standardzie.
- W budynku są przestronne klatki schodowe, winda oraz system monitoringu. Wokół budynku znajduje się zadbane tereny zielone.

**Lokalizacja:**
- Miasteczko Wilanów to piękna, bezpieczna i dynamicznie rozwijająca się część Warszawy.
- W pobliżu znajduje się wiele atrakcji, takich jak Pałac w Wilanowie, korty tenisowe, pola golfowe, jeziorko oraz liczne punkty usługowe, sklepy, przedszkola i szkoły.
- Dzielnica charakteryzuje się niską zabudową i dużą ilością zieleni.
- Jest to doskonałe miejsce dla osób ceniących spokój i bliskość natury, jednocześnie mających łatwy dostęp do centrum Warszawy.

To mieszkanie stanowi idealną propozycję dla osób poszukujących eleganckiego i komfortowego miejsca do życia w prestiżowej części Warszawy.


This apartment in Wilanow looks very impressive. Here is a brief description:

**Apartment:**.
- It offers a space of 95 m2, which includes a living room with a dining area, a kitchenette, two bedrooms, a dressing room and an elegant bathroom.
- The apartment is very bright, thanks to large windows, and decorated with the highest quality materials.
- The kitchen equipment includes top-of-the-line appliances, including an oven with steam function and plate warming. The kitchenette also has a TV screen built into the panel.
- The apartment also features an overhead projector and screen for watching movies, a roomy library and plenty of storage space, including built-in cabinets and a separate dressing room.
- The bathroom is finished in marble, and the toilet has a bidet function.
- An added bonus is an intimate balcony with a lounge area.
- The apartment also comes with a parking space in the underground garage.

**Building:**.
- The apartment is located in an elegant apartment building of high standard.
- The building has spacious staircases, an elevator and a monitoring system. There are well-kept green areas around the building.

**Location:**.
- Miasteczko Wilanów is a beautiful, safe and dynamically developing part of Warsaw.
- There are many attractions nearby, such as the Wilanów Palace, tennis courts, golf courses, a lake and numerous service points, stores, kindergartens and schools.
- The district is characterized by low-rise buildings and lots of greenery.
- It is a perfect place for people who value peace and proximity to nature, while having easy access to the center of Warsaw.

This apartment is an ideal proposition for those looking for an elegant and comfortable place to live in a prestigious part of Warsaw.

Ця квартира у Вілянові має дуже вражаючий вигляд. Ось короткий опис:

**Квартира:**.
- Пропонує площу 95 м2, яка включає вітальню з їдальнею, міні-кухню, дві спальні, гардеробну та елегантну ванну кімнату.
- Квартира дуже світла, завдяки великим вікнам, і оздоблена матеріалами найвищої якості.
- Кухня обладнана найсучаснішою побутовою технікою, включаючи духовку з функцією приготування на пару та підігрівом тарілок. На міні-кухні також є телевізор, вбудований в панель.
- У квартирі також є проектор і екран для перегляду фільмів, містка бібліотека і багато місця для зберігання речей, включаючи вбудовані шафи і окрему гардеробну кімнату.
- Ванна кімната оздоблена мармуром, а в туалеті є функція біде.
- Додатковим бонусом є затишний балкон із зоною відпочинку.
- До квартири також додається паркувальне місце в підземному гаражі.

**Будівля:**.
- Квартира розташована в елегантному багатоквартирному будинку високого стандарту.
- Будівля має просторі сходи, ліфт і систему моніторингу. Навколо будівлі є доглянуті зелені зони.

**Місцезнаходження:**.
- Miasteczko Wilanów - це красивий, безпечний район Варшави, що динамічно розвивається.
- Поблизу є багато визначних пам'яток, таких як палац Віланув, тенісні корти, поля для гольфу, озеро, а також численні пункти обслуговування, магазини, дитячі садки та школи.
- Район характеризується малоповерховою забудовою та великою кількістю зелені.
- Це ідеальне місце для людей, які цінують спокій і близькість до природи, маючи при цьому легкий доступ до центру Варшави.

Ця квартира є ідеальною пропозицією для тих, хто шукає елегантне і комфортне житло в престижному районі Варшави.",https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-wilanow-ID4q3Dh
7 000 zł,,"ul. Taneczna, Grabów, Ursynów, Warszawa, mazowieckie",100 m²,4,1/2,apartamentowiec,balkon,,biuro nieruchomości,,,nie,garaż/miejsce parkingowe,2017,pom. użytkowe,,,False,"Mówime : POL , RUS , UK, ENG
Nr oferty:308343
Oferuję do wynajęcia nowe, jasne i przestronne mieszkanie przy ul. Tanecznej 59 na Ursynowie. Lokal o powierzchni 100 mkw znajduje się na 1 piętrze w dwupiętrowym, chronionym budynku z windą, należącym do osiedla ""Wille Taneczna"".

Mieszkanie składa się z:

Salonu połączonego z otwartą, widną kuchnią,
Trzech sypialni,
Dwóch łazienek,
Garderoby,
Przedpokoju.
Do mieszkania przynależą:

Miejsce postojowe w garażu podziemnym,
Komórka lokatorska (zawarte w cenie najmu).
Mieszkanie jest umeblowane. Kuchnia wyposażona jest w:

Lodówko-zamrażarkę,
Zmywarkę,
Kuchenkę i piekarnik,
Okap,
Część jadalną.
W jednej łazience znajduje się:

Pralka,
Wanna.
W drugiej łazience zainstalowana jest:

Kabina prysznicowa.
W przedpokoju znajdują się:

 Opłata :
 Wynajm : 7000
 Czynsz : w cenie
 Kaucja : 8000

Garderoba,
Pojemna szafa wnękowa z lustrzaną powierzchnią.
Osiedle znajduje się w cichej i spokojnej okolicy, w pobliżu przystanków autobusowych linii nr: 239, 709, 715, 727, 739 i N83. Do stacji metra Stokłosy można dojechać w 10 minut. Lokalizacja zapewnia łatwy i szybki dostęp do punktów handlowo-usługowych, takich jak sklepy, supermarkety, banki, apteki, restauracje, a także placówki edukacyjne oraz medyczne.


 RUS
Nr oferty:308343

 Предлагаем в аренду новую, светлую и просторную квартиру на улице Танечна 59 в Урсынове. Квартира площадью 100 кв.м. расположена на 1-м этаже в двухэтажном, охраняемом здании с лифтом, относящемся к имению ""Wille Taneczna"".

Квартира состоит из:

Гостиной, соединенной с открытой, светлой кухней,
Три спальни,
Две ванные комнаты,
Гардероб,
Прихожая.
К квартире относятся:

Парковочное место в подземном гараже,
Кладовая (входит в стоимость аренды).
Квартира меблирована. Кухня оборудована:

Холодильник с морозильной камерой,
Посудомоечная машина,
Плита и духовка,
Вытяжка,
Обеденная зона.
Одна ванная комната включает в себя:

Стиральная машина,
Ванна.
Во второй ванной комнате установлены:

Душевая кабина.
В прихожей находятся:

Шкаф,
Вместительный зеркальный встроенный шкаф-купе.

Плата:
Аренда -7000
Аренда включена в стоимость
Депозит - 8000
Усадьба расположена в тихом и спокойном районе, недалеко от автобусных остановок линий №: 239, 709, 715, 727, 739 и N83. До станции метро Stokłosy можно дойти за 10 минут. Расположение обеспечивает легкий и быстрый доступ к торговым и сервисным точкам, таким как магазины, супермаркеты, банки, аптеки, рестораны, а также образовательные и медицинские учреждения.

EN
Nr oferty:308343
I offer for rent a new, bright and spacious apartment at 59 Taneczna Street in Ursynów. The apartment of 100 sqm is located on the 1st floor in a two-story, protected building with elevator, belonging to the estate ""Wille Taneczna"".

The apartment consists of:

A living room combined with an open, bright kitchen,
Three bedrooms,
Two bathrooms,
A closet,
Hallway.
To the apartment belong:

Parking space in the underground garage,
Storage room (included in the rental price).
The apartment is furnished. The kitchen is equipped with:

Fridge-freezer,
Dishwasher,
Stove and oven,
Hood,
Dining area.
One bathroom includes:

Washing machine,
Bathtub.
In the second bathroom is installed:

Shower cabin.
In the hallway there are:

Closet,
Capacious closet with a mirrored area.

Fee:
Rent -7000
Rent- included in the price
Deposit - 8000
The estate is located in a quiet neighborhood, close to bus stops of lines no: 239, 709, 715, 727, 739 and N83. The Stokłosy subway station can be reached in 10 minutes. The location provides easy and quick access to retail and service points, such as stores, supermarkets, banks, pharmacies, restaurants, as well as educational and medical facilities.",https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-ursynow-pyry-ID4q3Dg
5 000 zł,1 000 zł/miesiąc,"ul. Jana Olbrachta, Ulrychów, Wola, Warszawa, mazowieckie","69,4 m²",3,4/8,,,,biuro nieruchomości,,,nie,,,,52.23379,20.92964,False,"Mowimy PL/EN/UA/RU
Numer oferty:847127

PL
To brzmi jak bardzo atrakcyjna oferta!

Mieszkanie na Woli, idealne dla pary lub rodziny, z uwzględnieniem akceptacji posiadania psa, jest na pewno dużym plusem dla osób z czworonogiem.
Dodatkowo, fakt że mieszkanie jest częściowo odnowione, ma dwa osobne pokoje z możliwością zamykania na klucz, dwie łazienki oraz klimatyzację sprawia, że jest to komfortowe miejsce do zamieszkania.

Bliskość stacji metra, przystanków autobusowych i tramwajowych oraz obecność sklepów i centrum handlowego w okolicy to dodatkowe atuty tej lokalizacji.

EN
This sounds like a very attractive offer!

The apartment in Wola, ideal for a couple or a family, with the acceptance of having a dog, is certainly a big plus for those with a pet.
In addition, the fact that the apartment is partially renovated, has two separate rooms with locking, two bathrooms and air conditioning makes it a comfortable place to live.

The proximity of the subway station, bus and streetcar stops and the presence of stores and a shopping center in the area are additional advantages of this location.

RU
Это звучит как очень привлекательное предложение!

Квартира в Воле, идеально подходящая для пары или семьи, с возможностью завести собаку, что, безусловно, является большим плюсом для тех, у кого есть домашний питомец.
Кроме того, тот факт, что имеет две отдельные комнаты с блокировкой, две ванные комнаты и кондиционеры, делает ее комфортным местом для проживания.

Близость станции метро, автобусных и трамвайных остановок, а также наличие магазинов и торгового центра в районе - дополнительные преимущества этого места.",https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-na-woli-ID4q3Df
3 790 zł,800 zł/miesiąc,"ul. Nowogrodzka, Filtry, Ochota, Warszawa, mazowieckie",45 m²,2,4/10,,,do zamieszkania,biuro nieruchomości,,"lodówka, meble, piekarnik, kuchenka, telewizor, pralka",nie,,,,,,False,"Opis nieruchomości
Mieszkanie 45m2, położone w samym sercu warszawskiego Śródmieścia i Ochoty przy ul.NOWOGRODZKA 78 obok Fabryki Norblina.W pełni umeblowane. Nieruchomość poza komfortowym wnętrzem, oferuje dostęp do bogatej infrastruktury. W bezpośrednim sąsiedztwie znajdują się urokliwe kawiarnie, restauracje i tereny zielone.
ROZKŁAD
wyposażone 2 pokoje z kuchnią w aneksie, położone na granicy Woli, Śródmieścia i Ochoty. Mieszkanie na piątympiętrze, doskonale doświetlone, świetnie zaprojektowane i w pełni umeblowane i wyposażone wszystkimi niezbędne urządzenia RTV i AGD. Duża szafa, bardzo wygodna sofa, stolik kawowy, oraz stół do spożywania posiłków i pracy. Wygodne, duże łóżko 160x200 cm. W kuchni wszystkie potrzebne sprzęty z PIEKARNIKIEM
DODATKOWE INFORMACJE
Czynsz administracyjny - ok. 800
Kaucja - 3790 zł
super szybkie WIFI 600 Mb/s
woda, prąd, internet etc, rozliczane z liczników
Najem z zwierzętami (tylko małe) akceptowane po dodatkowym ubezpieczeniu
Gorąco polecam i zapraszam na prezentację!
Zapraszamy do kontaktu",https://www.otodom.pl/pl/oferta/2-pok-42m2-metro-daszynskiego-fabryka-norblina-ID4q3D8
4 500 zł,,"ul. Borków, Zerzeń, Wawer, Warszawa, mazowieckie",76 m²,4,2/3,,balkon,,biuro nieruchomości,,"piekarnik, lodówka, pralka, kuchenka, zmywarka",nie,,2022,dwupoziomowe,,,False,"Do wynajęcia 4-pokojowe mieszkanie o powierzchni 76 m2 składające się z salonu z aneksem kuchennym, 3 małych sypialni, 2 łazienek, widokowego tarasu na 2 piętrze i balkonu.
Mieszkanie jest dwupoziomowe i znajduje się w nowo wybudowanym budynku z 2022 r. - kameralna inwestycja - tylko 3 mieszkania w budynku. Do każdego mieszkania jest osobne wejście i klatka schodowa (z poziomu parteru).
OPIS MIESZKANIA:
PARTER:
- klatka schodowa, wiatrołap, szafka na buty.
1 PIĘTRO:
- salon z aneksem kuchennym -18,7 m. Aneks kuchenny w pełni wyposażony w meble w zabudowie oraz sprzęt AGD: lodówka, zmywarka, płyta indukcyjna, okap, piekarnik, stół z 4 krzesłami. W salonie kanapa narożna, telewizor, szafka RTV.
- sypialnia 9 m. z wyjściem na mały balkon, łóżko z materacem 160 cm x 200 cm., komoda, toaletka.
- łazienka 4,6 m. z dużym oknem (geberit, pralka w zabudowie, szafka z umywalką,)
- w przedpokoju duża szafa w zabudowie;
2 PIĘTRO:
- sypialnia 10,5 m. z wyjściem na taras (9 m.), z którego rozpościera się piękny widok na pobliskie osiedla i zieleń. W sypialni meble Ikea, tapczan 80 cm., 2 szafy w zabudowie.
- sypialnia 8,1 m. łóżko 140 cm., biurko.
- łazienka z kabiną prysznicową, geberitem, szafką z umywalką;
W całym mieszkaniu jest ogrzewanie podłogowe (w łazience ogrzewanie podłogowe + kaloryfery). W oknach zamontowane moskitiery.
Mieszkanie urządzone w jasnej kolorystyce, wysokość pomieszczeń: 2,85 cm., dzięki dużym panoramicznym oknom jest doskonale doświetlone i słoneczne (z widokiem na 3 strony świata: wschód, południe i zachód).
Najemcy przysługuje wyłączne prawo korzystania z OGRODU przyległego do budynku (wydzielony ogród tylko dla Najemcy).
Do lokalu przynależy MIEJSCE PARKINGOWE przed budynkiem ( teren zamknięty - brama przesuwna na pilot, domofon).
Media w budynku- internet (światłowód), prąd, gaz, wodociąg miejski, szambo. Mieszkanie bardzo ciepłe (budynek ocieplony styropianem 20cm.)
Czynsz najmu: 4.500 zł. + 800 zł zaliczki na opłaty licznikowe ( prąd, gaz, woda, szambo, śmieci, internet) rozliczane co 3 miesiące.
KAUCJA zwrotna 5.000 zł. ( możliwość wpłaty w ratach)
Akceptowane małe zwierzęta domowe.
Okres najmu: minimum 1 rok ( najem okazjonalny)
Termin wynajęcia: od czerwca 2024 r.

Zapraszam do oglądania !
Pośrednik odpowiedzialny: Marzena Michalczyk, licencja PFRN nr 10509, tel.668 360 160
Pobieramy prowizję za wykonaną usługę pośrednictwa. Współpraca po podpisaniu umowy pośrednictwa.

APOLLO NIERUCHOMOŚCI
WARSZAWA- WAWER, MIĘDZYLESIE
ul. ŻEGAŃSKA 22 (wizyta w biurze po uprzednim kontakcie telefonicznym)
tel. 668 360 160
.apollo-nieruchomoś

Treść niniejszego ogłoszenia pełni funkcję informacyjną i nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego. Kontaktując się z biurem Klient wyraża zgodę na przetwarzanie danych osobowych zgodnie z przepisami ustawy z dnia 29 sierpnia 1997 roku o ochronie danych osobowych / Dz.U.Nr. 133 poz. 883/. Klientowi przysługuje prawo do wglądu do swoich danych osobowych i ich aktualizacji.

::oferta eksportowana z programu mediaRent::",https://www.otodom.pl/pl/oferta/ul-borkow-4-pok-2-lazienki-balkon-ogrod-ID4q3BW
3 630 zł,,"ul. Bokserska 54, Służew, Mokotów, Warszawa, mazowieckie",35 m²,1,1,,balkon,,biuro nieruchomości,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,garaż/miejsce parkingowe,,,52.16946,20.998061,False,"Due to relocation, I offer for rent from 1st of May a 35 m2 studio apartment with a balcony, located on the 1st floor of a building with a reception. The apartment is fully equipped with household appliances such as a dishwasher, washing machine, refrigerator. In the bathroom, there is storage space and a bathtub with a shower function. The studio is situated in a new residential estate at Bokserska 54. Nearby, there are many service outlets, shops, a gym, Galeria Mokotów, Mordor Office Park, and the Bokserska bus depot. Very good communication with other districts of Warsaw. The building has CCTV, 24-hour security, and a reception. The rental price is 3,630 PLN plus utility charges based on consumption (electricity, water, heating, waste disposal) and insurance. Wi-Fi is included in the price. Additionally, there is the possibility of renting a parking space in the garage for 250 PLN. Pets are accepted. The apartment is rented out by Heimstaden company, and additional rental details can be found on their website. Feel free to contact us directly. No commission fee. *TV is not in a price. We speak English, Polish and Ukrainian. If no one is answering for a call, please text me on WhatsApp, Viber or Telegram.",https://www.otodom.pl/pl/oferta/studio-apartment-for-rent-on-bokserska-ID4q3Bo
3 900 zł,653 zł/miesiąc,"ul. Ludwiki, Czyste, Wola, Warszawa, mazowieckie",44 m²,2,2/5,,balkon,,biuro nieruchomości,,,nie,garaż/miejsce parkingowe,,,52.23019,20.96247,False,"2 pokoje ul.Ludwiki metro Plocka 44 м2

I speak PL / UA / ENG / RU

PL

Zapraszamy do wynajęcia eleganckiego mieszkania o powierzchni 44m², usytuowanego w bliskiej odległości od Ronda Daszyńskiego, Plocka (linia metra M2) i Browarów Warszawskich. To wyjątkowe mieszkanie przeszło nowy remont, prezentując się nowoczesnym designem i wysokim standardem wykończenia.
Nowy budynek 2024
Szczegóły Mieszkania:

Powierzchnia: 44 m²
Liczba pokoi: 2 (kuchnia otwarta na salon, 1 sypialnia, łazienka )
Prysznic
Kuchnia w pełni wyposażona w nowoczesne AGD
Mieszkanie dostępne od zaraz
Dodatkowe Atuty:

Nowy remont
Wysokiej jakości wykończenie
Monitorowany budynek
Bliskość Rondo Dashinskiego i Plocka
Dostępność od zaraz
Opłaty:

Cena wynajmu: 3900 PLN
Czynsz administracyjny: 653 PLN
Miejsce parkingowe dodatkowo
Warunki najmu:
Dostępność od zaraz
Idealne dla singla, pary lub małej rodziny
Kaucja: 1 miesiąc",https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-wola-plocka-ID4q3B1
4 500 zł,500 zł/miesiąc,"ul. Prymasa Augusta Hlonda, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",57 m²,2,parter/3,,"balkon, taras",,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",nie,garaż/miejsce parkingowe,,,52.15802,21.06636,False,"2 pokoje Wilianow 57м2

I speak PL / UA / ENG / RU

PL

Zapraszamy do wynajęcia eleganckiego mieszkania o powierzchni 57m². To wyjątkowe mieszkanie przeszło nowy remont, prezentując się nowoczesnym designem z wysokim standardem wykończenia. Z Tarasem

Szczegóły Mieszkania:

Powierzchnia: 57 m²
Liczba pokoi: 2 (kuchnia otwarta na salon, 1 sypialnia, łazienka )
Prysznic
Kuchnia w pełni wyposażona w nowoczesne AGD
Mieszkanie dostępne od zaraz
Dodatkowe Atuty:

Nowy remont
Wysokiej jakości wykończenie
Monitorowany budynek
Dostępność od zaraz
Opłaty:

Cena wynajmu: 4500 PLN
Czynsz administracyjny: 500 PLN
Miejsce parkingowe
Warunki najmu:
Dostępność od zaraz
Idealne dla singla, pary lub małej rodziny
Kaucja: 1 miesiąc",https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-wilanow-z-tarasem-ID4q3B2
3 000 zł,500 zł/miesiąc,"Fort Radiowo, Bemowo, Warszawa, mazowieckie",36 m²,2,parter/3,blok,,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",nie,,1965,piwnica,,,True,"Kontakt w sprawie oferty - Kamil Foks - tel. 517 937 597.
Do wynajęcia od zaraz mieszkanie położone na Bemowie, przy ulicy Gen. Sylwestra Kaliskiego.
Mieszkanie o powierzchni 36 m2 - duży pokój z otwartą kuchnią, sypialnia, łazienka i przedpokój.
Mieszkanie jest w dobrym stanie, jest umeblowane i wyposażone w potrzebne sprzęty - kuchenka, piekarnik, lodówka, zmywarka, pralka.
Blok z lat 60-tych. Okna PCV.
3000 zł + czynsz 500 zł + opłaty licznikowe. Wymagana jest kaucja - jednomiesięczny czynsz.
Zapraszamy do kontaktu. Preferowany najem okazjonalny.
Prezentowane na naszej stronie oferty mają charakter informacyjny i nie stanowią oferty handlowej w rozumieniu art.66 § 1 K.C.
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/bemowo-okolice-wat-ID4pYjj
4 300 zł,600 zł/miesiąc,"ul. Jana Kazimierza, Odolany, Wola, Warszawa, mazowieckie",50 m²,3,6/6,,balkon,,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",nie,garaż/miejsce parkingowe,,,52.22292,20.93932,False,"3 pokoje Jana Kazimierza  50 м2

I speak PL / UA / ENG / RU

PL

Zapraszamy do wynajęcia eleganckiego mieszkania o powierzchni 50m², usytuowanego w bliskiej odległości od Ronda Daszyńskiego (linia metra M2) i Browarów Warszawskich. To wyjątkowe mieszkanie przeszło nowy remont, prezentując się nowoczesnym designem i wysokim standardem wykończenia.

Szczegóły Mieszkania:

Powierzchnia: 50 m²
Liczba pokoi: 3 (kuchnia otwarta na salon, 1 sypialnia,pokoj roboczy łazienka )
Prysznic
Kuchnia w pełni wyposażona w nowoczesne AGD
Mieszkanie dostępne od zaraz
Dodatkowe Atuty:

Nowy remont
Wysokiej jakości wykończenie
Monitorowany budynek
Bliskość Rondo Dashinskiego i Browary Warszawskie
Dostępność od zaraz
Opłaty:

Cena wynajmu: 4300 PLN
Czynsz administracyjny: 600 PLN
Miejsce parkingowe dodatkowo 200PLN
Warunki najmu:
Dostępność od zaraz
Idealne dla singla, pary lub małej rodziny
Kaucja: 1 miesiąc",https://www.otodom.pl/pl/oferta/3-pokoje-mieszkanie-jana-kazimierza-50m2-ID4q3B0
7 900 zł,900 zł/miesiąc,"ul. Franciszka Klimczaka 17, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie","91,4 m²",4,3/4,apartamentowiec,"balkon, taras",do zamieszkania,prywatny,,"zmywarka, lodówka, meble",tak,garaż/miejsce parkingowe,2010,"klimatyzacja, tylko dla niepalących, oddzielna kuchnia, pom. użytkowe",,,False,"Wynajmę bezpośrednio mieszkanie z przeznaczeniem na biuro w apartamentowcu w centrum Miasteczka Wilanów. Lokal znajduje się na trzecim piętrze w zamkniętym osiedlu, co gwarantuje ciszę i bezpieczeństwo. Świetne położenie, wysoki standard inwestycji oraz funkcjonalny rozkład apartamentu (zaaranżowano 4 pomieszczenia) to główne atuty tej lokalizacji. Panoramiczne okna na całą wysokość lokalu wychodzą na mały taras od wschodu i balkon od zachodu. Lokal umeblowany gotowy do wprowadzenia się, klimatyzowany, wyposażony w sieć IT.  Możliwość wynajęcia miejsc postojowych w garażu podziemnym. Do ceny najmu należy doliczyć opłaty eksploatacyjne w wysokości 900 zł oraz koszt mediów wg zużycia (prąd, CO, woda, śmieci). Preferowana umowa najmu na min rok. Ewentualnie po spełnieniu określonych warunków możliwa umowa na czas nieokreślony z 3-mies. okresem wypowiedzenia.",https://www.otodom.pl/pl/oferta/apartament-w-sercu-miasteczka-wilanow-ID4q3Ac
6 200 zł,,"ul. Wilcza, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",70 m²,2,4/4,kamienica,,,biuro nieruchomości,,,nie,,,,52.224424,21.01298,False,"WYJĄTKOWA OFERTA W ŚCISŁYM CENTRUM
Kameralna przedwojenna kamienica (1905) z windą w ścisłym centrum, ul. Wilcza między Marszałkowską a Poznańską. Prestiżowa lokalizacja przy Hali Koszyki, idealny punkt komunikacyjny.
Po generalnym remoncie, wszystkie instalacje nowe. Stylizowana stolarka drzwiowa i parkiet. Wykończenie wysokiej jakości. Wysokość sufitu 310 cm.
Mieszkanie składa się z salonu z kuchnią (ok. 45 m2), sypialni (ok. 20 m2) i łazienki z WC, bidetem i prysznicem. Pojemne szafy w sypialni. Kuchnia: piekarnik/mikrofalówka, zmywarka, płyta ceramiczna, lodówka. Pralka. Blat kamienny. Łazienka: prysznic walk-in, bidet, ogrzewanie podłogowe. Piwnica.
Bez mebli.
Idealne na biuro.
Opłaty dodatkowe wg liczników (zużycia): centralne ogrzewanie, woda, prąd.
Miejsce postojowe na ogrodzonym dziedzińcu (brama na pilota) płatne dodatkowo 200 PLN/miesięcznie.
UNIQUE OFFER IN DOWNTOWN
Small pre-war (1905) tenement house in a very central location, Wilcza Street between Marszałkowska and Poznanska. Prostigious location close to Hala Koszyki, ideal central&transportation point.
After major renovation, all installations new. Finishing of high quality materials. Ceiling height 310 cm.
Apartment consists of a living room of 45 m2, bedroom 20 m2 and bathroom with WC, bidet and walk-in shower. Kitchen: oven/microwave, dishwasher, ceramic cooker, refridgerator. Washing machine. Stone board. Bathroom: walk-in shower, bidet, floor heating.
Unfurnished.
Ideal for small office.
Additional payments according to meters' read-outs: heating, water, electricity.
Parking space within closed yard paid additionally 200 PLN per month.
::LINK DO STRONY
::KONTAKT DO AGENTA
Maria Duczmalewska
500 111 696
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Katarzyna Kokosza (licencja nr: 3305)
-
Jako biuro nieruchomości pobieramy za usługę pośrednictwa wynagrodzenie w formie prowizji. We kindly inform you as a real estate agency we charge a commission.",https://www.otodom.pl/pl/oferta/mieszkanie-70-m-warszawa-ID4q3AV
