rent_price,additional_fees,location,area,room_num,floor,building_type,extra_space,flat_condition,advertiser_type,students_allowed,furnishings,elevator,parking_space,year_of_construction,additional_information,latitude,longitude,approximate_coordinates,adv_description,link
3 500 zł,600 zł/miesiąc,"ul. Krochmalna, Mirów, Wola, Warszawa, mazowieckie","39,1 m²",2,> 10/15,,,do zamieszkania,biuro nieruchomości,,"lodówka, meble, piekarnik, kuchenka, pralka",nie,garaż/miejsce parkingowe,1972,piwnica,52.23744,20.99479,False,"NA WYNAJEM tylko w INVESTORiUS
Świetnie skomunikowane mieszkanie z widokiem na Warszawę!

Lokal składa się z salonu, sypialni, łazienki z WC, kuchni oraz przedpokoju.
Pokoje dzienne z ekspozycją wschodnią, co zapewnia naturalne światło przez większość dnia.
Powierzchnia całkowita: 39.1m2

Wnętrze odświeżone, w bardzo dobrym stanie, kuchnia w pełni wyposażona - gotowe do zamieszkania. Wszystko to z pięknym widokiem na Warszawę z dwunastego piętra!

Największy i najważniejszy atut mieszkania czyli LOKALIZACJA
Budynek znajduje się niemalże w centrum miasta i jest świetnie skomunikowany. W pobliżu metro Rondo ONZ, przystanki autobusowe i tramwajowe. Oprócz bliskości centrum, dookoła znajdziemy tereny zielone (Skwer Sybiraków, Park Mirowski) oraz wiele lokali usługowych i gastronomicznych.

Do lokalu przynależy naziemne strzeżone miejsce parkingowe, co jest rzadko spotykaną wygodą dla mieszkań w centrum. Dodatkowo w budynku znajduje się całodobowa ochrona!

Cena najmu: 3500zł
Czynsz w wysokości ok. 600zł + opłaty za prąd wg. zużycia
Ewentualna opłata za miejsce parkingowe: 200zł/msc

Oferta idealna dla osób ceniących dobrą komunikację i bliskość wszelkich miejskich udogodnień!

Serdecznie zapraszam do kontaktu oraz na prezentację mieszkania,
531-135-446",https://www.otodom.pl/pl/oferta/na-wynajem-rondo-onz-park-mirowski-ID4qJaQ
2 800 zł,1 050 zł/miesiąc,"ul. Stefana Dembego, Kabaty, Ursynów, Warszawa, mazowieckie",56 m²,2,2/4,apartamentowiec,balkon,,biuro nieruchomości,,meble,tak,garaż/miejsce parkingowe,2008,,52.131814,21.073733,False,"Idealne mieszkanie z garażem, na Kabatach, po remoncie!
Pachnące świeżością!
Nowa zabudowa kuchenna, nowa podłoga i nowe wszystkie meble.
Do metra 6 minut, do lasu Kabackiego 5 minut.
Bardzo przestronne o pięknym rozkładzie, z dużymi oknami dostarczającymi mnóstwo światła i z ładnym widokiem na otwartą przestrzeń.
Kuchnia widna, półotwarta na salon, wyposażona w nowe meble i nowy sprzęt AGD ze zmywarką włącznie.
Kwadratowy salon z dużymi oknami, z którego jest wyjście na około 8m loggię z którego roztacza się piękny widok na zieleń.
Przestronna sypialnia z szafą i szerokim łóżkiem.
Duża łazienka z wanną i pralką.
W przedpokoju szafa wnękowa.
Mieszkanie wolne od zaraz.
Do ceny 2800 należy doliczyć 200 zł za garaż i 1050 czynsz do spółdzielni.
Dodatkowo płatny jest tylko prąd.",https://www.otodom.pl/pl/oferta/mieszkanie-56-m-warszawa-ID4qJaN
2 400 zł,1 070 zł/miesiąc,"ul. Handlowa, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",43 m²,2,5/6,blok,balkon,do zamieszkania,biuro nieruchomości,,"lodówka, meble, piekarnik, kuchenka, pralka",tak,garaż/miejsce parkingowe,2002,oddzielna kuchnia,52.273013,21.054435,False,"Prezentujemy Państwu ofertę najmu okazjonalnego, mieszkania dwupokojowego, zlokalizowanego na Targówku, przy ulicy Handlowej 60, przy stacji Metro Trocka.
Zapraszam do obejrzenia wirtualnego spaceru.
Koszty pracy Agencji, pokrywa Wynajmujący.
Atuty oferty:
- 400 m od stacji Metro Trocka,
- bezpośrednio przy Parku Wiecha,
- miejsce postojowe na prywatnym parkingu w cenie,
- na klatce 2 mieszkania z prywatnym, zamykanym korytarzem
- 2 oddzielne pokoje,
- oddzielna kuchnia z oknem,
- bogata infrastruktura (lokale usługowe na parterze budynku)
- teren zamknięty, domofony,
MIESZKANIE:
Ciepłe i przytulne mieszkanie przy ulicy Handlowej 60 w Warszawie o pow. 43 m2 usytuowane na 5 piętrze, w sześciopiętrowym bloku. Mieszkanie jest zadbane, czyste i gotowe do wprowadzenia, w pełni umeblowane ( w każdym pokoju podwójne, rozkładane łóżko z pojemnikiem na pościel) Składa się z pokoju z balkonem, pokoju, kuchni, łazienki i przedpokoju. Posiada własny korytarz, zamykany, który współdzieli tylko z jednym sąsiadem. Mieszkanie jest dwustronne, ekspozycja okien: południe i zachód.
ROZKŁAD:
- pokój o pow. 16,3m2
- pokój o pow. 8,3 m2
- kuchnia o pow. 7,6 m2
- łazienka o pow. 4,2 m2
- przedpokój o pow. 4,7 m2
- balkon o pow. 3,75 m2
LOKALIZACJA:
Nieruchomość położona w Warszawie przy ulicy Handlowej 60. Najbliższy przystanek autobusowy znajduję się pod budynkiem, do stacji Metro Trocka 400 m. Sąsiedztwo Parku Wiecha z Teatrem Rampa, przez cały rok zapewnia możliwość wypoczynku.
OPŁATY:
- czynsz dla Wynajmującego 2600 pln
- czynsz do administracji - 1070 pln (w tym zaliczki na wodę i ogrzewanie, opłata za śmieci oraz windę, miejsce postojowe)
- opłaty za media (w zaliczkach w opłacie czynszu administracyjnego po przekroczeniu zaliczek) - dodatkowo płatne,
- prąd płatny prze Najemcę na podstawie faktur.
Kaucja: 3500 pln

Polecam i zapraszam do kontaktu.",https://www.otodom.pl/pl/oferta/warszawa-targowek-m-trocka-2-pok-najem-okazjonal-ID4qJan
2 800 zł,,"ul. Bolesława Limanowskiego 11, Sadyba, Mokotów, Warszawa, mazowieckie",57 m²,2,5/7,blok,balkon,do zamieszkania,biuro nieruchomości,,meble,tak,,2000,oddzielna kuchnia,52.18888,21.063476,False,"Przestronne2 oddzielne pokojew świetnej lokalizacji - naprzeciwko centrum handlowego Sadyba Best Mall, wszelka infrastruktura na wyciągnięcie ręki. Wokół przyjemne tereny spacerowe willowej części Sadyby z Jeziorkiem Czerniakowskim na czele.
Dobra komunikacja miejska w każdym kierunku.

Budynek z ochroną i nadzorem kamer.

Rozkład pomieszczeń:
- przedpokój z szafą
- oddzielna kuchnia,
- 2 zamykane niezależne pokoje 22m2 i 15m2,
- łazienka,
- balkon
Mieszkanie jest umeblowane, ale może zostać wynajęte również bez mebli.
Dodatkowo płatny czynsz administracyjny w kwocie ok. 1000PLN już z zaliczkami na media włącznie.
W budynku jest garaż podziemny więc istnieje też możliwość wynajęcia miejsca garażowego za dodatkową opłatą .

Zapraszamy na prezentację!

-

Clean and bright 2 rooms apartment in a great location - across from Sadyba Best Mall, all infrastructure at your fingertips. Surrounded by pleasant walking areas of the residential part of Sadyba with Czerniakowskie Lake in the lead.

Good public transport in every direction.

Building with security and camera surveillance.

Distribution of rooms:
- hallway with closet and storage
- separate kitchen,
- 2 closed independent rooms of 22sqm and 15qm,
- bathroom,
- balcony

The apartment is furnished, but can also be rented unfurnished.

Additional administrative rent is paid in the amount of about 950 PLN already with advance payments for utilities.

The building has an underground garage so there is also the possibility of renting a garage space for an additional fee .

We invite you to the presentation!
--- Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego. W przypadku zawarcia umowy najmu lub sprzedaży jako Biuro Nieruchomości pobieramy wynagrodzenie w formie prowizji. --- The content of this announcement does not constitute a commercial offer within the meaning of the Civil Code. In case of agreement of lease or sale as Real Estate Office we charge a fee in the form of commission. ---",https://www.otodom.pl/pl/oferta/czyste-i-zadbane-2-pokojowe-na-sadybie-ID4qJ91
2 200 zł,360 zł/miesiąc,"ul. Szkolna, Stara Miłosna, Wesoła, Warszawa, mazowieckie","25,5 m²",1,parter/2,apartamentowiec,ogródek,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",nie,garaż/miejsce parkingowe,2022,,52.223846,21.230166,False,"ENGLISH VERSION BELOW

Nowoczesny apartament (pierwszy najem) znajdujący się w budynku przy ulicy Szkolnej 1a w dzielnicy Wesoła. Mieszkanie szczególnie sprawdzi się w przypadku osób ceniących sobie komfort oraz wysoki standard wykończenia.

UKŁAD POMIESZCZEŃ:
Mieszkanie o powierzchni 25,5 m2 położone na parterze:
- przedpokój,
- salon z aneksem kuchennym,
- otwarta sypialnia,
- łazienka.
Do mieszkania przynależy ogród.
Możliwość parkowania pod budynkiem (ograniczona liczba miejsc).

STANDARD I WYPOSAŻENIE:
Mieszkanie w pełni umeblowane oraz wyposażone w nowe sprzęty: klimatyzację, rozkładaną kanapę, komodę, regał, stół jadalny z 3 krzesłami, płytę elektryczną, lodówkę z zamrażarką, zmywarkę, piekarnik, szafki kuchenne, łóżko dwuosobowe, stolik nocny, szafę w sypialni, pralkę, wannę, szafki łazienkowe, szafę w przedpokoju i inne przedmioty widoczne na zdjęciach.

DODATKOWE INFORMACJE:
- ogrzewanie: kotłownia,
- zgoda na zwierzęta: zależy jakie,
- najem instytucjonalny.

OPŁATY:
Czynsz najmu: 2200 zł
Zaliczki na media (prąd i woda): 360 zł

Mieszkanie do zamieszkania od zaraz.
Polecam i zapraszam na prezentację!
Prosimy o kontakt telefoniczny lub SMS. Telefony odbieram codziennie od 10:00 do 20:00.

Dzięki współpracy z Biurem Nieruchomości Complete House zyskujesz:
- dostęp do atrakcyjnych ofert wynajmu na wyłączność,
- bezpieczeństwo transakcji,
- zweryfikowany stan prawny oraz techniczny nieruchomości,
- sprawdzone pod względem prawnym dokumenty, w tym umowę najmu w wersji polsko-angielskiej oraz dokładny protokół zdawczo-odbiorczy nieruchomości,
- profesjonalne prezentacje nieruchomości 7 dni w tygodniu w godzinach 10:00 - 20:00,
- dopełnienie wszelkich formalności we współpracy z notariuszami,
- pełną opiekę na każdym etapie transakcji - pomożemy i odpowiemy na każde Twoje pytanie.
Uprzejmie informujemy, iż jest to oferta na wyłączność, jako biuro nieruchomości pobieramy jednorazową prowizję za pośrednictwo w obrocie nieruchomościami.
Niniejsza oferta nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego, a dane w niej zawarte mają jedynie charakter informacyjny i mogą ulec zmianie.
.
.
.
A modern apartment (first lease) located in a building at 1a Szkolna Street. in the Wesoła district. The apartment is especially suitable for people who value comfort and a high standard of finish.
  ROOM LAYOUT:
Apartment with an area of 25,5 m2 located on the 0 floor:
- hall,
- a living room with a kitchenette,
- bedroom,
- bathroom.
The apartment includes a garden.
Possibility of parking under the building (limited number of places).
  STANDARD AND EQUIPMENT:
The apartment is fully furnished and equipped with new appliances: air conditioning, sofa bed, chest of drawers, bookcase, dining table with 3 chairs, electric hob, fridge with freezer, dishwasher, oven, kitchen cabinets, double bed, table bedside table, a wardrobe in the bedroom, a washing machine, a bathtub, bathroom cabinets, a wardrobe in the hall and other items visible in the photos.
  ADDITIONAL INFORMATION:
- heating: boiler room,
- consent to animals: depends on what kind,
- institutional rental.
  FEES:
Rent: PLN 2200
Advance payments for utilities (electricity and water): PLN 360
  Apartment to live immediately.
I recommend and invite you to the presentation!
Please contact us by phone or SMS. I answer the phone every day from 10:00 to 20:00.
  Thanks to cooperation with the Complete House Real Estate Office, you gain:
- access to attractive exclusive rental offers,
- transaction security,
- verified legal and technical condition of the real estate,
- legally verified documents, including a lease agreement in the Polish-English version and a detailed real estate handover and acceptance protocol,
- professional real estate presentations 7 days a week from 10:00 to 20:00,
- completing all formalities in cooperation with notaries,
- full care at every stage of the transaction - we will help and answer all your questions.
We kindly inform you that this is an exclusive offer, as a real estate agency we charge a one-time commission for real estate brokerage.
This offer does not constitute an offer within the meaning of the provisions of the Civil Code, and the data contained therein are for information purposes only and are subject to change.",https://www.otodom.pl/pl/oferta/nowy-apartament-25-5m2-z-klimatyzacja-i-ogrodem-ID4qJ7k
4 000 zł,1 673 zł/miesiąc,"ul. Ekologiczna, Kabaty, Ursynów, Warszawa, mazowieckie",88 m²,2,parter/4,blok,balkon,,biuro nieruchomości,,,nie,garaż/miejsce parkingowe,,pom. użytkowe,52.12994,21.06088,False,"Do wynajęcia: 2-pokojowe mieszkanie, 70 m², Kabaty, ul. Ekologiczna 8

Oferuję do wynajęcia ładne i ciche mieszkanie położone na Kabatach, przy ul. Ekologicznej 8. Mieszkanie znajduje się na wysokim parterze w zadbanym budynku, w pobliżu stacji metra. Idealne dla pary lub rodziny niepalącej, bez zwierząt.

Opis mieszkania:

Salon: Wyposażony w pojemną szafę, telewizor, planowany zakup narożnej kanapy z funkcją spania. Z salonu wyjście na loggię/balkon.
Kuchnia: Oddzielna, z oknem na patio, w pełni zabudowana meblami i sprzętem AGD (lodówko-zamrażarka, piekarnik elektryczny, mikrofala, kuchnia gazowa, zmywarka, okap). Stół i 5 krzeseł.
Pokój północny: Tapczan ze skrzynią na pościel, biurko, komoda, duża szafa na wymiar.
Pokój południowy: Tapczan ze skrzynią na pościel, fotel rozkładany z funkcją spania, regał na wymiar połączony z biurkiem, szafka pod drukarkę, duża szafa na wymiar.
Łazienka 1: Terakota, glazura, wanna, sedes, pralka, wisząca szafka, umywalka, lustro.
Łazienka 2: Terakota, prysznic, umywalka, wisząca szafka, lustro.
Przedpokój: Duża szafa na wymiar.

Dodatkowe informacje:

Podłogi: Parkiet dębowy we wszystkich pokojach i przedpokoju.
Okna: Moskitery.
Parking: Miejsce parkingowe w hali garażowej pod budynkiem.
Komórka lokatorska: Do dyspozycji najemcy.
Patio: Plac zabaw dla dzieci do użytku lokatorów.

Udogodnienia:

Budynek: Zadbany, po remoncie, z cegły, osiedle ze stałą całodobową ochroną.
Lokalizacja: Bliskość stacji metra Kabaty, szkoły podstawowej z gimnazjum, przedszkola, parku z placem zabaw. W okolicy szkoła języka angielskiego, szkoła tańca, kawiarnie, restauracje. W odległości 1 km Las Kabacki z licznymi ścieżkami rowerowymi i spacerowymi.

Koszty:

Czynsz: 4000 zł/miesiąc.
Zaliczki na opłaty eksploatacyjne: 1673 zł/miesiąc (obejmują ogrzewanie, wodę ciepłą i zimną/ścieki, wywóz śmieci, opłatę za miejsce postojowe, zużycie mediów rozliczane wg wskazań liczników).
Kaucja: 1-miesięczny czynsz najmu + 1673 zł opłaty eksploatacyjne.
Energia elektryczna i gaz: Płatne oddzielnie do dostawców.
Internet i TV: Możliwość podłączenia.

Warunki najmu:

Preferowany okres: Min. 12 miesięcy.
Dostępność: Od zaraz.
Zapraszam do kontaktu i obejrzenia mieszkania!

W swojej ofercie posiadamy również dodatkowe usługi takie jak: projektowanie i remonty wnętrz wraz z ich nadzorem, usługę zarządzania najmem oraz doradztwo kredytowe. Zapraszamy do kontaktu, chętnie udzielimy więcej informacji!",https://www.otodom.pl/pl/oferta/eleganckie-mieszkanie-w-cichej-okolicy-ID4qJ6V
2 500 zł,520 zł/miesiąc,"ul. Podłużna, Grodzisk, Białołęka, Warszawa, mazowieckie","41,6 m²",2,parter/2,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",nie,garaż/miejsce parkingowe,2010,piwnica,52.319705,21.07401,False,"Speak english, Говорю по-русски, розмовляю українською
Wynajmę dwupokojowe mieszkanie w Warszawie, Białołęka, ul. Podłużna
Metraż: 41,60 m²
Piętro: 0/2
Czynsz: 2 500 zł miesięcznie
Czynsz administracyjny: 520 zł
Miejsce parkingowe podziemne dodatkowo płatne: 300 zł miesięcznie
Informacja o budynku:
Dwupiętrowy budynek wielorodzinny wybudowany w 2010 roku. Patio i klatki schodowe są zadbane i czyste. W budynku znajduje się winda. Doskonała inwestycja na przyszłość - idealne na najem krótko lub długoterminowy.
Nieruchomość składa się z:
Pokój dzienny
Sypialnia
Kuchnia
Łazienka
Balkon
Zalety nieruchomości:
Zamknięte osiedle, cicha okolica, w pobliżu las
Ekspozycja okien na południowy wschód
Kuchnia wyposażona w podstawowy sprzęt AGD: lodówka, kuchenka, piekarnik, kuchenka mikrofalowa
Mieszkanie w pełni wyposażone, gotowe do wprowadzenia
Opis okolicy i komunikacji miejskiej: Blisko trasy S8. Przystanek autobusowy w odległości 4 min pieszo. Autobusem do stacji Metro Kondratowicza jest ok. 10 min. Metro Wileńska w odległości 20 min autobusem. W bliskiej okolicy duża szkoła podstawowa, przedszkola, żłobki. Place zabaw na osiedlu.",https://www.otodom.pl/pl/oferta/do-wynajecia-2-pok-z-oddzielna-kuchnia-bialoleka-ID4qEII
5 000 zł,900 zł/miesiąc,"ul. Bernardyńska, Czerniaków, Mokotów, Warszawa, mazowieckie",50 m²,2,5/5,apartamentowiec,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,,tylko dla niepalących,52.193996,21.062039,False,"Jeśli chcesz mieszkać na kameralnym osiedlu, blisko centrum Warszawy, ale z dostępem do terenów rekreacyjnych, obiektów sportowych i z fajnymi sklepami i restauracjami pod nosem, to ta oferta będzie dla Ciebie idealna.

Oferujemy na wynajem 2 pokojowe mieszkanie o powierzchni 50 m2 w inwestycji Mokotów Park.

Zamknięte i strzeżone osiedle ma do zaoferowania swoim mieszkańcom własny park, siłownię, saunę, a nawet salę bilardową.

Samo mieszkanie jest wykończone w wysokim standardzie. Jest w pełni umeblowane i wyposażone w wysokiej jakości sprzęty.

Do lokalu przynależy miejsce postojowe w garażu podziemnym.

Najważniejsze informacje:
- czynsz najmu: 5000 zł
- czynsz administracyjny: 900 zł
- minimalny okres najmu: 12 m-cy

W sąsiedztwie:
- Jeziorko Czerniakowskie 10 min spacerem
- Sadyba Best Mall 10 min spacerem
- klub sportowy Sinnet 8 min spacerem
- Skwer Starszych Panów z restauracjami i kawiarnią 12 min spacerem
- sklep spożywczy, apteka, cukiernia, warzywniak, piekarnia 4 min spacerem
- przystanek autobusowy 4 min pieszo

Agencjom bardzo dziękujemy za współpracę. Mamy wybraną jedną na wyłączność.",https://www.otodom.pl/pl/oferta/wyjatkowe-2-pokoje-na-wynajem-mokotow-sadyba-ID4qD1H
3 300 zł,900 zł/miesiąc,"ul. Antoniego Józefa Madalińskiego, Stary Mokotów, Mokotów, Warszawa, mazowieckie",58 m²,3,2/8,,balkon,,biuro nieruchomości,,,nie,garaż/miejsce parkingowe,,,52.20343,21.01223,False,"WE SPEAK UA / ENG / PL / RU

Piękne mieszkanie do wynajęcia w samym centrum Warszawy. Jest to idealna oferta dla osób ceniących komfort i wygodę w świetnej lokalizacji.

Zalety lokalizacji:

Warszawa, Madalińskiego 53.
2 piętro z 4 w dobrze zachowanej kamienicy czynszowej. Dojazd do centrum Warszawy zajmuje zaledwie 10 minut.
Blisko terenów zielonych - skwerów i parku Pole Mokotowskie.

1 duży salon, 1 mała sypialnia, widna kuchnia, łazienka, przestronny korytarz
Układ mieszkania idealny dla pary lub rodziny 2+1.
Świeżo po remoncie
Nowoczesne meble
W pełni wyposażone w sprzęt AGD i RTV (TV, lodówka, płyta grzewcza, piekarnik, zmywarka, pralka)
Duży balkon
Okolica:

Doskonałe połączenia: metro Racławicka i metro Pole Mokotowskie, autobusy i tramwaje

Centrum biznesowe przy ulicy Domaniewskiej
Sklepy, restauracje i punkty handlowo-usługowe

Czynsz najmu 3300 PLN + czynsz administracyjny ok. 900 PLN",https://www.otodom.pl/pl/oferta/3-pok-blisko-centrum-i-metra-ID4qGiR
6 500 zł,1 100 zł/miesiąc,"al. Aleja Wilanowska, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie","88,84 m²",3,1/4,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,garaż/miejsce parkingowe,2006,klimatyzacja,52.16604,21.07825,False,"Z przyjemnością prezentujemy Państwu ofertę wynajmu eleganckiego i funkcjonalnego mieszkania w  Miasteczku Wilanów. Mieszkanie świeżo po remoncie, urządzone w uniwersalnym i ponadczasowym stylu. Wyjątkowo przestrzenne i ciche dzięki położeniu wewnątrz osiedla.

Powierzchnia: 89 metrów kwadratowych, 3 pokoje + 3 balkony!

Opis Mieszkania:

* Przestronny salon z przestrzenią jadalnianą,
* Kuchnia z kompletnym wyposażeniem, obejmującym lodówkę, piekarnik, mikrofalówkę i zmywarkę (wszystko w zabudowie),
* Sypialnia master z małżeńskim łóżkiem i pojemną szafą, prywatnym balkonem oraz klimatyzacją,
* Klimatyzowany pokój do samodzielnej aranżacji na gabinet/ pokój dziecięcy/ gościnny z wyjściem na balkon,
* Łazienka z prysznicem walk in, 
* Oddzielne WC dla gości,
* Hall z dużymi szafami na odzież wierzchnią oraz buty, zapewniającymi doskonałą organizację przestrzeni,
* Dyskretne pomieszczenie gospodarcze z nową pralką w korytarzu,
* Wyjście z salonu na przestronny balkon, gdzie można stworzyć letnią przestrzeń wypoczynkową.

Lokalizacja:

Mieszkanie usytuowane jest wewnątrz osiedla, co gwarantuje spokój i ciszę. Miasteczko Wilanów to miejsce z dostępem do licznych punktów usługowych, sklepów, szerokiej oferty edukacyjnej, a także terenów zielonych, co sprzyja aktywnemu trybowi życia. Tutaj żyje się wygodnie i bezpiecznie.

Dodatkowe Atuty:

* Klimatyzacja w całym mieszkaniu.
* Wygodne miejsce parkingowe w garażu podziemnym.
* Mieszkanie po remoncie!

To idealna propozycja dla osób poszukujących wyjątkowego i wygodnego miejsca do życia w jednym z najbardziej cenionych obszarów Warszawy.

Warunki:
Cena najmu to 6500 zł + czynsz administracyjny (1100 zł) oraz opłaty licznikowe. 
Umowa najmu okazjonalnego na minimum 12 miesięcy.

Serdecznie zapraszamy do kontaktu w celu uzyskania dodatkowych informacji oraz umówienia się na prezentację mieszkania.

Zadzwoń już dziś i sprawdź, jak to miejsce może stać się Twoim nowym domem!

Dla Państwa wygody odbieramy telefony od poniedziałku do piątku w godzinach od 9:00 do 20:00, w sobotę 10:00 do 14:00.

Jesteśmy do Państwa dyspozycji w naszym biurze na Marinie Mokotów od poniedziałku do piątku w godz.od 10:00 do 19:00, w sobotę 10:00 do 14:00

*** Większość naszych klientów pochodzi z polecenia wiec będziemy wdzięczni jeśli polecą nas Państwo Swoim znajomym i przyjaciołom ***",https://www.otodom.pl/pl/oferta/elegancki-apartament-z-3-balkonami-klimatyzacja-ID4qJ5O
3 600 zł,500 zł/miesiąc,"al. Aleja Niepodległości, Wierzbno, Mokotów, Warszawa, mazowieckie",37 m²,2,2/6,,,do zamieszkania,biuro nieruchomości,,"meble, piekarnik, lodówka, pralka, zmywarka",nie,,,,52.1933,21.01496,False,"W ofercie biura KaDOM prezentujemy Państwu na wynajem w pełni wyposażone, nowoczesne 2-pokojowe mieszkanie, położone na 2 piętrze, 6-piętrowej kamienicy, znajdującej się w Warszawie w dzielnicy Mokotów, przy ulicy Niepodległości (Metro Wierzbno).

W skład mieszkania wchodzi:
- Sypialnia
- Salon z aneksem kuchennym
- Łazienka
- WC
- Przedpokój

Atuty mieszkania:
- w pełni wyposażone w sprzęt AGD (pralka, zmywarka, odkurzacz, płyta elektryczna)
- bardzo dobrze rozwinięta komunikacja transportu publicznego (150 metrów do Stacji Metro Wierzbno, 200 metrów do przystanków tramwajowych i autobusowych)
- oddzielna łazienka oraz WC
- mieszkanie ulokowane w odnowionej kamienicy z windą

Szczegóły najmu:
- Czynsz najmu: 3600 zł
- Czynsz administracyjny: 500 zł
- Dodatkowo płatny prąd oraz woda według zużycia
- Kaucja zabezpieczająca w wysokości 4000 zł
- Umowa na min. 12 miesięcy

Mieszkanie dostępne od 1 czerwca.

Serdecznie zapraszamy do kontaktu i na prezentację!",https://www.otodom.pl/pl/oferta/mokotow-metro-wierzbno-2-pok-ID4qJ5E
