rent_price,additional_fees,location,area,room_num,floor,building_type,extra_space,flat_condition,advertiser_type,students_allowed,furnishings,elevator,parking_space,year_of_construction,additional_information,latitude,longitude,approximate_coordinates,adv_description,link
3 900 zł,850 zł/miesiąc,"ul. Stefana Bryły, Ksawerów, Mokotów, Warszawa, mazowieckie",54 m²,3,9/10,blok,balkon,do zamieszkania,prywatny,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,,"klimatyzacja, piwnica, tylko dla niepalących, oddzielna kuchnia",,,False,"Mamy przyjemność zaprezentować Państwu trzypokojowe mieszkanie o powierzchni 54 m2 z oddzielną kuchnią z oknem i zabudowanym balkonem, położone na 9 piętrze z dwiema nowymi windami, w bardzo dobrej lokalizacji przy ul. Stefana Bryły 3, na Mokotowie, blisko M Wilanowska, „Mordoru” i Galerii Mokotów.

Dostępne od zaraz.
  WYPOSAŻENIE:
  Mieszkanie jest nowoczesne, po generalnym remoncie i w pełni wyposażone, włącznie z klimatyzacją, dwoma nowoczesnymi TV, pralko-suszarką, dużą lodówką, zmywarką, piekarnikiem z funkcją mikrofali, płytą indukcyjną itp. W mieszkaniu znajduje się duże łóżko 180x200 cm, podwójne rozkładane łóżko (z dwoma materacami 90x200 cm na różnych poziomach) oraz rozkładana sofa z miejscem do spania. Oprócz tego biurko, rozkładany stół z krzesłami (dla max. 8 osób) i bardzo pojemne szafy w każdym pokoju i przedpokoju. Drewniane podłogi.

ROZKŁAD:
  Na powierzchni 54 m2 znajdują się:
- pokój ok. 17,4 m2 - ekspozycja okien na zachód, piękny widok na panoramę miasta
- pokój ok. 8,1 m2 - ekspozycja na wschód
- pokój ok. 9 m2 - ekspozycja na wschód
- kuchnia ok. 6,5 m2 - ekspozycja na wschód
- łazienka z wanną
- WC
- przedpokój

Do mieszkania przynależy loggia o powierzchni ok. 4,8 m2 oraz piwnica.

LOKALIZACJA:

Największą zaletą mieszkania jest jego lokalizacja. Znajduje się ona w bardzo dobrze skomunikowanej okolicy, blisko metra, tramwaju oraz przystanków autobusowych. W najbliższej okolicy znajduje się pełna bardzo bogata infrastruktura handlowo-usługowa Przy tym wszystkim miejsce jest nad wyraz przytulne, otoczone bujną zielenią. Oferuje dużo miejsca do spacerów czy joggingu.
  - M Wilanowska – 850m
- Galeria Mokotów – 900m
- „Mordor” – 900m
- Uczelnia Łazarskiego – 800m
- UW Wydział Zarządzania – 1500m
- siłownia Zdrovit – 500m
- przychodnia lekarska Corten Medic – 250m
- przychodnia Medicover – 850m
- szkoła podstawowa – 200m
- przedszkole – 50m
- żłobek – 500m
- bardzo duży plac zabaw – 50m
- Top Market – 50m
- Biedronka – 350m
- Lidl – 800m
- Rossmann – 500m
- liczne restauracje (m.in. włoska, indyjska, grill house, kebab), cukiernie, kawiarnie, piekarnie

CENA:

Cena najmu wynosi 3.900 zł miesięcznie + 847 zł czynsz administracyjny. Do tego dochodzą koszty za zużytą energię elektryczną, rozliczaną według stanów liczników, oraz ew. TV, internet. Jednorazowa zwrotna kaucja wynosi dwukrotność ceny najmu.
W cenie najmu znajduje się również miejsce parkingowe na zamkniętym parkingu zewnętrznym.
Umowa najmu na 12 miesięcy.
  WE SPEAK ENGLISH AND GERMAN",https://www.otodom.pl/pl/oferta/3-pokoje-kuchnia-po-remoncie-m-wilanowska-ID4pLoT
4 000 zł,,"ul. Wał Miedzeszyński, Zerzeń, Wawer, Warszawa, mazowieckie","74,8 m²",3,parter,szeregowiec,"balkon, ogródek, taras",do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",nie,garaż/miejsce parkingowe,,"oddzielna kuchnia, dwupoziomowe",52.194262,21.121362,False,"Wynajmę mieszkanie o powierzchni 74,80 M2 znajdujące się na osiedlu zamkniętym (na noc). 
Mieszkanie bez czynszowe, odświeżone posiadające:
Salon, kuchnia, 2 sypialnie, łazienkę, WC, garderobę, przedpokój, garaż indywidualny w budynku, taras, balkon oraz ogród.  
Okolica:
Blisko do Trasy Siekierkowskiej, szkoły, sklepów, kościoła, przystanku autobusowego oraz do jeziorka. W okolicy trasy rowerowe i ścieżki dla pieszych. 
Zespół Szkolno-Przedszkolny 1,8 km
Biedronka oraz Pepco, Rossmann, Apteka, restauracja 1,3 km
Przystanek autobusowy ""Kanał Nowe Ujście"" 700 m
Most Siekierkowski 2,4 km. 
Opłaty: 
Wynajem 4000 tyś plus opłaty wg licznika m.in (prąd, gaz, woda, wywóz śmieci, oraz szambo. 
Kaucja do uzgodnienia. 
Więcej informacji udzielę przez telefon
Małgorzata 609697809 lub Patrycja 501155464
Wynajem na minimum 12 miesięcy. ",https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-75m2-3-pokoje-garaz-ogrod-ID4pLoQ
3 260 zł,,"ul. Zajęcza, Powiśle, Śródmieście, Warszawa, mazowieckie",28 m²,1,1/5,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,meble,tak,,2021,pom. użytkowe,52.239167,21.028553,False,"Z przyjemnością prezentujemy Państwu atrakcyjny apartament do wynajęcia położony w prestiżowej inwestycji Moderna przy ul. Zajęczej w Warszawie.
▪️Lokalizacja pełna korzyści:
Moderna Powiśle to adres warty zapamiętania. To miejsce szczególne położone na malowniczym Powiślu, tuż obok Elektrowni Powiśle, stacji metra, Centrum Nauki Kopernik i urokliwych ogrodów BUW. Okolica emanuje zarówno historycznym charakterem, jak i nowoczesnym stylem życia. W bliskim sąsiedztwie mieszkania znajdują się liczne sklepy, restauracje i kawiarnie, co sprawia, że codzienne życie staje się niezwykle wygodne. Dodatkowo, mieszkańcy mogą korzystać z terenów rekreacyjnych, takich jak parki i nadwiślańskie bulwary, które zachęcającą do aktywnego trybu życia.
To wszystko jest uzupełnione przez bliskość ścisłego centrum miasta oraz wygodny dostęp do różnorodnych środków komunikacji i usług. Ponadto mieszkańcy mają do dyspozycji metro, autobusy i rowery miejskie, co sprawia, że życie na Powiślu daje doskonałą przestrzeń mieszkalną.
*Apartament:
Do wynajęcia ekskluzywny apartament, usytuowany na pierwszym piętrze nowoczesnego apartamentowca o standardzie premium. W apartamencie znajdziemy aneks kuchenny w eleganckiej zabudowie, lodówkę z zamrażarką, płytę elektryczną i zmywarkę. W przestronnym wnętrzu znajduje się rownież duży stół i krzesła, zapewniające komfort podczas posiłków i relaksu. Część sypialnia została urządzona z myślą o luksusie, z dużym łóżkiem o wymiarach 160x200.
Duże okna sięgające od podłogi do sufitu otwierają się na obszerny balkon o powierzchni 5,29 m², dodając uroku i elegancji. Drewniana podłoga dodaje wnętrzu niepowtarzalnego charakteru i podkreśla prestiż mieszkania. Do dyspozycji najemcy jest również komórka lokatorska o powierzchni 3,52 m², znajdująca się w garażu podziemnym budynku.
Ten wyjątkowy apartament oferuje również klimatyzację, gwarantującą pełen komfort w każdym sezonie. Dzięki temu mieszkanie utrzymuje optymalną temperaturę, dodając dodatkowy poziom luksusu i zadowolenia dla przyszłych najemców.
▪️ Warunki najmu:
- czynsz najmu: 3 260 zł + 740 zł (czynsz administracyjny) + prąd.
- wymagana kaucja: 6000 zł;
- umowa: najem okazjonalny, minimum 12 miesięcy.
Dla potencjalnego najemcy istnieje opcja korzystania z usług internetu i telewizji za dodatkową opłatą w wysokości 120 zł/ miesięcznie.
Serdecznie polecamy i zapraszamy do oglądania!
Więcej ciekawych ofert znajdziecie Państwo na naszej stronie internetowej.
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksy Cywilnego.

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/apartament-premium-przy-elektrowni-powisle-ID4pLoy
5 200 zł,1 100 zł/miesiąc,"ul. Żelazna, Mirów, Wola, Warszawa, mazowieckie",60 m²,2,10/16,,balkon,,biuro nieruchomości,,,nie,,2004,,52.23381,20.99097,False,"I speak PL / UKR / RU / ENG
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

PL

Nowoczesne 2-pokojowe mieszkanie w dobrym standardzie.

Mieszkanie znajduje się na 10 piętrze 16-piętrowego budynku i jest w pełni wyposażone w niezbędne sprzęty AGD.

Lokal posiada przestronny balkon.
Miesięczny czynsz wynajmu wynosi 5 200 zł plus czynsz administracyjny - 1100 zł. Kaucja 6000 zł. Minimalny okres wynajmu 1 rok.


Budynek:
Osiedle wraz z patio tuż obok Fabryki Norblina, gdzie znajdują się restauracje, kawiarnie, Food Town, ekologiczny bazar oraz kino. Bardzo blisko są również tętniące życiem Browary Warszawskie. Mieszkanie znajduje się w prestiżowej lokalizacji na bliskiej Woli, gdzie mieszkańcy mają szeroki dostęp do lokali usługowych, restauracji i sklepów.

Lokalizacja:
W pobliżu znajduje się stacja metra Rondo ONZ oraz wiele przystanków autobusowych oraz tramwajowych - miejsce jest doskonale skomunikowane z resztą Warszawy. Nieopodal (20 min spacerem) znajduje się urokliwy Park Saski, a stamtąd dwa kroki do Starego Miasta. Najbliższe centrum handlowe Złote Tarasy znajduje się w odległości 1 km.


Podstawowe
Powierzchnia: 60 m2
Pokoi: 2
Łazienki: 1


O mieszkaniu
Meble: Tak
AGD: Tak
Biurko: Tak
Stan lokalu: Idealny
Piętro: 10
Chronione całodobowo.

Powierzchnia dodatkowa
Balkon: Tak

Miejsca parkingowe
Parking podziemny : 1

Budynek
Stan budynku : Dobry
Pięter : 16
Winda : Tak

Opłaty
Czynsz najmu: 5200 zł
Czynsz administracyjny: 1100 zł
Miejsce parkingowe: 300 zł
Dodatkowo: prąd


Zapraszamy do kontaktu z naszym biurem - Mokko Real Estate.
Zapewniamy indywidualne podejście do każdego klienta.


Zapytaj o inne oferty z naszej bazy mieszkań.


UKR

Сучасна 2-кімнатна квартира хорошого рівня стандарту.

Квартира розташована на 10-му поверсі 16-поверхового будинку і повністю обладнана необхідною побутовою технікою.

У квартирі є просторий балкон, що є додатковою зручністю для майбутніх орендарів.
Місячна орендна плата становить 5200 злотих плюс адміністративний збір - 1100 злотих. Депозит - 6000 злотих. Мінімальний термін оренди - 1 рік.


Будівля:
Будинок разом з патіо прямо поруч з Фабрикою Норбліна, де розташовані ресторани, кав'ярні, Food Town, екологічний базар та кінотеатр. Також дуже близько знаходяться Бровари Варшави. Квартира знаходиться в престижному місці на близькій Волі, де мешканці мають широкий доступ до послугових закладів, ресторанів і магазинів.

Локалізація:
Поблизу знаходиться станція метро Рондо ОНЗ а також багато автобусних і трамвайних зупинок - місце має відмінний зв'язок з рештою Варшави. Недалеко (20 хвилин пішки) розташований park Saski, а звідти кілька кроків до Старого Міста. Найближчий торговельний центр Złote Tarasy знаходиться на відстані 1 км.

Основні характеристики
Площа: 60 м2
Кімнати: 2
Ванні кімнати: 1

Про квартиру
Меблі : Так
Побутова техніка : Так
Місце для роботи : Так
Стан квартири : Добрий
Поверх : 10
Під охороною цілодобово.

Додаткова площа
Балкон: 1

Місця для паркування
Підземний паркінг: 1

Будівля
Стан будівлі: Хороший
Поверховість: 16
Ліфт: Так

Оплати
Оренда: 5 200 злотих
Адміністративна орендна плата: 1100 злотих
Паркомісце : 300 злотих
Додатково : електрика


Запрошуємо вас звернутися до нашої агенції- Mokko Real Estate.
Ми забезпечуємо індивідуальний підхід до кожного клієнта.


Запитайте про інші пропозиції з нашої бази квартир.",https://www.otodom.pl/pl/oferta/583910-ID4pLnX
4 950 zł,1 450 zł/miesiąc,"ul. Mazowiecka, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",77 m²,2,,,,,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,,,oddzielna kuchnia,,,False,"Lokalizacja: Warszawa, ul. Mazowiecka

Opis Mieszkania:
Wynajmę przestronne mieszkanie o powierzchni 77m2, położone na piątym piętrze pięciopiętrowej kamienicy. Mieszkanie zostało świeżo po remoncie, prezentuje się nowocześnie i funkcjonalnie.

Wyposażenie:
Mieszkanie składa się z jasnego salonu, przytulnej sypialni, nowoczesnej kuchni, eleganckiej łazienki oraz dodatkowego WC. Po remoncie zostały zamontowane wysokiej jakości podłogi, nowe instalacje oraz nowe okna zapewniające doskonałe oświetlenie i izolację akustyczną.

Historia Kamienicy:
Kamienica, w której znajduje się mieszkanie, powstała przed wojną na terenie dawnej posiadłości księżnej mazowieckiej. Po wojnie została odbudowana w latach 1950, zachowując swoją historyczną architekturę i charakter. Jest to więc nie tylko mieszkanie, ale również kawałek historii Warszawy.

Koszty:
Czynsz najmu: 4950 PLN
Czynsz administracyjny wraz z zaliczkami: 1450 PLN (w tym zaliczka na wodę, ogrzewanie i inne opłaty związane z utrzymaniem kamienicy)
Informacje dodatkowe:
Mieszkanie jest gotowe do wprowadzenia od zaraz. Idealne dla osób ceniących sobie wygodę, komfort i unikalny klimat historycznej kamienicy.

Kontakt:
Osoby zainteresowane zapraszam do kontaktu pod numerem [452-878-591] w celu umówienia się na oglądanie mieszkania oraz uzyskania dodatkowych informacji.

Nie przegap okazji wynajęcia tego wyjątkowego mieszkania w historycznej kamienicy!",https://www.otodom.pl/pl/oferta/2-pokoje-77m2-mazowiecka-oddzielna-kuchnia-ID4pLnO
2 800 zł,,"ul. Szegedyńska, Wrzeciono, Bielany, Warszawa, mazowieckie",48 m²,3,1/4,blok,balkon,do zamieszkania,biuro nieruchomości,,,nie,,,piwnica,,,False,"Na wynajem mieszkanie znajdujące się na zielonych Bielanach! Tuż obok UKSW i AWF. 5 minut spacerem do metra!

Mieszkanie składa się z:
- dużego ok 16m pokoju ze stołem i narożnikiem
- pokoju z balkonem
- pokoju z dużą szafą
- oddzielnej, wyposażonej kuchni
- łazienki

Lokal jest wyposażony w sprzęt AGD (lodówka z zamrażalnikiem, płyta i piekarnik, mikrofalówka). Obecnie mieszkanie jest częściowo umeblowane. Jest możliwość by najemca wyposażył lokal we własne meble, można też korzystać z obecnych. Mieszkanie jest bardzo czyste i słoneczne.

Idealne mieszkanie do wynajmu dla studentów okolicznych uczelni, czy osób pracujący. 5min spacerem od metra Wawrzyszew - dzięki takiej lokalizacji jest zapewniony wygodny dojazd do wielu miejsc w Warszawie.

Cena wynajmu to 2800 zł + czynsz administracyjny ok 700 zł + prąd
Wysokość kaucji wynosi 3500 zł.

Wymagany najem okazjonalny.

Zapraszam na prezentację!
Izabella Zielińska
tel. 576-015-233",https://www.otodom.pl/pl/oferta/3-niezalezne-pokoje-blisko-uksw-awf-metro-ID4pLnN
2 700 zł,470 zł/miesiąc,"Młynów, Wola, Warszawa, mazowieckie","24,3 m²",1,2/3,kamienica,,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",nie,,1953,"piwnica, tylko dla niepalących, oddzielna kuchnia",,,False,"Wynajmę bezpośrednio kawalerke Warszawa Wola, po Generalnym Remoncie.
Lokalizacja:
bardzo blisko Centrum, Ronda Daszynskiego,  na ul. St. Staszica  przy ul Wolskiej w bliskiej okolicy dwie stacje metra 10 i 8 minut do stacji Metra Płocka i Metra Młynów, autobusy i tramwaje. Wspaniale skomunikowane, blisko wjazd na trase S8, PKP, Sciezki rowerowe z dojazdem na Starowke, Bulwary nad Wisla.
W niedalekiej okolicy Galerie Handlowe Klif, Arkadia, Fabryka Norblina, ""Bliska Wola Tower"" Park Wola, liczne parki, w tym Park Wodny Moczydlo, Hala Sportowa ""Reduta"", Teznia Solna"", 5 minut do tanich barkow ze smacznymi i tanimi orjentalnymi daniami, sklep sporzywczy w bloku obok.
Cicha, czysta, bezpieczna i spokojna okolica, monitoring. Bardzo grube sciany, w zime cieplo w lato chlodno
Wyposażenie Kuchnia:
pelne wyposażenie w nowy sprzęt AGD, w tym zmywarka, płyta indukcyjna 4-ro palnikowa, piekarnik, okap, lodowka z zamrazalnikiem.
Wyposazenie Lazienka:
pralko-suszarka, prysznic, bardzo pakowna szafka z umywalka, wiszaca szafka z lustrem, geberit.
Wyposazenie Pokoj:
TV Android nowy, mozna podlaczyc internet z UPC ( ewentualna umowe podpisuje najemca ). Duzy, bardzo komfortowy, wyprany naroznik, na sprezynach falistyc i dodatkowo sprezynach Bonell. Umeblowanie jak na zdjęciach.
Umowa:
umowa Najmu Okazjonalnego.
Wymagane ubezpieczenie OC Najemcy, koszt w PZU ok. 72zl/rok, umowy zatrudnienia, pokrywajace dwukrotnosc miesiecznego czynszu.
Mieszkanie dostępne od zaraz.. Wynajem na min. 12 miesięcy z mozliwoscia przedluzenia, dla osób pracujacych, spokojnych, dbajacych o porzadek, bez nalogow, DLA NIEPALACYCH, BEZ ZWIERZAT.
Platnosci:
czynsz najmu: platny w tygodniowych okresach rozliczeniowych rowny 4 okresom w kwocie 2700 zł
Dodatkowo, opłaty do administracji obecnie ok. 468,48 zł/woda,zuzycie wedlug licznikow, rozliczane co pol roku, prad wedlug faktur placi Najemca do dostawcy.
Kaucja-depozyt, ZWROTNA 4000 zł
Zapraszam do kontaktu, wlasciciel.
+48 501573764
A studio apartment for rent in Warsaw Wola, after general renovation.
Location:
very close to the Center, Rondo Daszynskiego, on ul. St. Staszica at ul. Wolska, close to two metro stations, 10 and 8 minutes to the Metro Płocka and Metro Młynów stations, buses and trams. Perfectly connected, close to the entrance to the S8 route, railway station, bicycle paths with access to Starowka, boulevards on the Vistula River.
In the vicinity of the shopping malls Klif, Arkadia, Fabryka Norblina, ""Bliska Wola Tower"" Wola Park, numerous parks, including Moczydlo Water Park, ""Reduta"" Sports Hall, Teznia Solna, 5 minutes to cheap bars with tasty and cheap oriental dishes , grocery store in the block next door.
Quiet, clean, safe and peaceful neighborhood, monitoring. Very thick walls, warm in winter, cool in summer
Kitchen equipment:
fully equipped with new household appliances, including a dishwasher, 4-burner induction hob, oven, hood, fridge with freezer compartment.
Bathroom equipment:
washer-dryer, shower, very spacious cabinet with a washbasin, hanging cabinet with a mirror, Geberit.
Room facilities:
New Android TV, you can connect the Internet with UPC (any contract is signed by the tenant). A large, very comfortable, washed corner sofa, with corrugated springs and additional Bonell springs. Furniture as in the photos.
Agreement:
Occasional Rental Agreement.
Tenant's liability insurance required, cost in PZU approx. PLN 72/year, employment contracts covering twice the monthly rent.
The apartment is available immediately. Rent for min. 12 months with the possibility of extension, for working, calm, tidy people, no addictions, NON-SMOKING, NO PETS.
Payments:
rent: payable in weekly settlement periods equal to 4 periods in the amount of PLN 2,700
Additionally, administration fees currently amount to approximately PLN 468.48/water, consumption according to meters, settled every six months, electricity according to invoices is paid by the Tenant to the supplier.
Deposit - REFUNDABLE PLN 4,000
Please contact me, owner.
+48 501573764
Сдается однокомнатная квартира на Варшавской Воле, после генерального ремонта.
Расположение:
очень близко к центру, Рондо Дашинского, на ул.  Св.  Сташица на улице Вольской, недалеко от двух станций метро, 10 и 8 минут до станций метро Плоцка и метро Млынув, автобусов и трамваев.  Прекрасное транспортное сообщение, рядом выезд на трассу S8, железнодорожный вокзал, велосипедные дорожки с выходом на Старовку, бульвары на реке Висла.
Рядом торговые центры Клиф, Аркадия, Фабрика Норблина, «Башня Блиска Воля», парк Воля, многочисленные парки, в том числе аквапарк Мочидло, спортивный зал «Редута», Тезня Солна, 5 минут до недорогих баров с вкусными и недорогими блюдами восточной кухни. , продуктовый магазин в соседнем квартале.
Тихий, чистый, безопасный и спокойный район, мониторинг.  Очень толстые стены, зимой тепло, летом прохладно.
Кухонная утварь:
полностью укомплектована новой бытовой техникой, включая посудомоечную машину, индукционную плиту с 4 конфорками, духовку, вытяжку, холодильник с морозильной камерой.
Сантехника:
стиральная машина с сушкой, душевая кабина, очень вместительная тумба с умывальником, подвесная тумба с зеркалом Geberit.
Удобства номера:
Новый Android TV, можно подключить интернет с СКП (любой договор подписывается арендатором).  Большой, очень удобный, моющийся угловой диван, с рифлеными пружинами и дополнительными пружинами Бонелл.  Мебель как на фотографиях.
Соглашение:
Договор разовой аренды.
Требуется страхование ответственности арендатора, стоимость в PZU около 72 злотых в год, трудовой договор покрывает двойную ежемесячную арендную плату.
Квартира доступна сразу.Сдается за мин.  12 месяцев с возможностью продления, для работающих, спокойных, опрятных людей, без вредных привычек, НЕКУРЯЩИХ, БЕЗ ЖИВОТНЫХ.
Платежи:
арендная плата: выплачивается в еженедельных расчетных периодах, равных 4 периодам, в размере 2700 злотых.
Кроме того, административные сборы в настоящее время составляют примерно 468,48 злотых/вода, потребление по счетчикам, рассчитывается каждые шесть месяцев, электроэнергия по счетам оплачивается Арендатором поставщику.
Залог - ВОЗВРАТНЫЙ PLN 4000.
Пожалуйста, свяжитесь со мной, владелец.
+48 501573764",https://www.otodom.pl/pl/oferta/warszawa-wola-24-3-m2-bezposrednio-ID4pLmS
3 400 zł,390 zł/miesiąc,"ul. Jana Kazimierza, Odolany, Wola, Warszawa, mazowieckie",31 m²,1,5/5,blok,"balkon, taras",do zamieszkania,prywatny,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,garaż/miejsce parkingowe,2011,tylko dla niepalących,,,False,"Do wynajęcia od kwietnia słoneczna i przytulna kawalerka na Woli na ul. Jana Kazimierza. Mieszkanie jest świeżo po remoncie, większość sprzętów (w tym meble i sprzęty kuchenne) jest nowa. Znajduje się na ostatnim piętrze nowego budynku, ma ekspozycję południową i duży taras (ok. 9 m kw.). Mieszkanie jest idealne dla pracującej osoby, ew. dla pary. Posiada wszelkie udogodnienia - biurko do pracy, sprzęty kuchenne (zmywarka, piekarnik), pralka. Gotowe do wprowadzenia.
Budynek jest świetnie utrzymany - do dyspozycji mieszkańców jest winda i miejsce w hali garażowej. 
W pobliżu znajdują się potrzebne sklepy i usługi (Biedronka, Hebe, Pepco w odległości do 200m), duży wybór gastronomii. Jest blisko do przystanku i parku (poniżej 10 min peszo), a także do ścieżki rowerowej prowadzącej do centrum.",https://www.otodom.pl/pl/oferta/sloneczna-kawalerka-taras-garaz-jana-kazimierza-ID4pLmR
3 500 zł,500 zł/miesiąc,"ul. Aleksandra Kotsisa, Pelcowizna, Praga-Północ, Warszawa, mazowieckie",41 m²,2,1/6,apartamentowiec,"balkon, taras",do zamieszkania,biuro nieruchomości,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2023,,,,False,"Do wynajęcia NOWY apartament 2 pokojowy z balkonem, wykończony w wysokim standardzie. Wszystkie meble i sprzęty nowe, mieszkanie czeka na pierwszego lokatora.
Osiedle Kotsisa, bardzo dobra lokalizacja. Kilka minut spacerem do tramwaju który dojeżdża bezpośrednio w 15 minut do centrum Warszawy.
Blisko do uczelni Koźmińskiego.
Dostępny od zaraz.
Za dodatkową opłatą można wynająć miejsce parkingowe w garażu podziemnym.
Na 41m2 składa się:
-salon (rozkładana kanapa z funkcją spania, stół z krzesłami, szafka pod telewizor, telewizor)
-aneks kuchenny (nowe sprzęty: zmywarka, piekarnik, lodówka, zamrażarka, płyta indukcyjna, mikrofala)
-sypialnia (łóżko dwuosobowe 140/200cm, bardzo duża szafa)
-łazienka (prysznic)
-przedpokój (duża szafa, pralko-suszarka elektryczna w zabudowie)
Balkon z wyjściem z salonu. Ładny widok z mieszkania na zielony dziedziniec osiedla wraz z małym placem zabaw. Naprzeciwko okien nie ma żadnych innych budynków, co zapewnia dużą prywatność.
W pobliżu sklepy (Biedronka, Lidl, Aldi, Żabka), kilka restauracji, lokale usługowe, siłownia, galeria Wileńska. W pobliżu centrum handlowe Hula Kula. Dużo terenów zielonych, kilka minut spacerem do obszaru Natura 2000 i bulwarów nad Wisłą.
Nowoczesne osiedle- ochrona, monitoring, wideodomofon, szybka winda.
Wynajem preferowany na minimum rok.
Preferowani najemcy bez zwierząt i osoby niepalące w mieszaniu.
Cena: 3500 zł + 500 zł czynsz
Kaucja zwrotna jednomiesięczna.
We speak English, so don’t hesitate to contact us if you have any questions.
Zapraszam na prezentację mieszkania oraz kontaktu telefonicznego w razie pytań.
Sara Różycka
JU nieruchomości
+48516283226
Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art 66 par 1 Kodeksu Cywilnego.",https://www.otodom.pl/pl/oferta/nowy-apartament-2-pokojowy-z-balkonem-ul-kotsisa-ID4pLmM
4 000 zł,,"Nowolipki, Wola, Warszawa, mazowieckie",45 m²,3,3/9,,,,biuro nieruchomości,,,nie,,,,52.246667,20.986534,True,"Do wynajęcia 3 pok.mieszkanie o powierzchni 45 m2, zlokalizowane przy ulicy Anielewicza , w otoczeniu zieleni i małego parku.
Składające się z: przedpokoju, kuchni (częściowo otwartej), salonu z balkonem, dwóch sypialni oraz łazienki z prysznicem i pralką.
Mieszkanie po generalnym remoncie, wyposażone w nowe meble i AGD w kuchni, w tym lodówkę, zmywarkę, piekarnik i płytę indukcyjną.
W bliskim sąsiedztwie znajdują się przystanki autobusowe i tramwajowe, zaledwie 10 minut do CH Westfield Arkadia i 15 minut do Dworca Warszawa Centralna.
W okolicy dostępne są liczne sklepy, restauracje oraz ścieżki rowerowe.
Koszty najmu wynoszą 4000 zł miesięcznie, do których należy doliczyć czynsz administracyjny wraz z opłatami(około 700 zł).
Wymagana kaucja w wysokości jednomiesięcznego czynszu.
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-45m2-na-woli-z-balkonem-ID4pLmB
9 000 zł,1 000 zł/miesiąc,"Nowa Praga, Praga-Północ, Warszawa, mazowieckie",70 m²,3,5/5,,,,biuro nieruchomości,,,nie,,2022,,52.26378,21.04558,False,"3-pokojowe mieszkanie położone na prestiżowym osiedlu Bohema. Jego niezaprzeczalnym atutem jest doskonała lokalizacja, zaledwie 50 metrów od stacji metra Szwedzka.

NIERUCHOMOŚĆ

Nowoczesny apartament jest całkowicie nowy i nigdy wcześniej nie był wynajmowany. Został wykończony przy użyciu wysokiej jakości materiałów. Posiada powierzchnię około 70 m2 i składa się z przestrzeni dziennego wraz z otwartą kuchnią i strefą jadalnianą, tarasu, dwóch sypialni, łazienki z prysznicem, oddzielnej pralni (pomieszczenia technicznego) oraz hallu z przestronną garderobą.

W apartamencie zainstalowano klimatyzację. Do mieszkania przynależy jedno miejsce parkingowe w garażu podziemnym oraz komórka lokatorska. W cenie najmu zawarte są miejsce parkingowe, komórka lokatorska oraz dostęp do Internetu.

LOKALIZACJA

W najbliższej okolicy znajduje się wiele punktów usługowych, takich jak sklepy, restauracje, siłownia oraz apteka. Dodatkowo, w niewielkiej odległości znajdują się centra handlowe, szkoły, parki oraz ZOO. Tuż obok inwestycji znajduje się stacja metra ""Szwedzka"", z której dojazd do centrum miasta zajmuje około 10-15 minut.


Jeśli poszukują Państwo innych ofert w podobnych kryteriach, zapraszamy do kontaktu!

Jako agencja nieruchomości pobieramy wynagrodzenie w formie prowizji. 

ENG 

A 3-bedroom apartment located on the prestigious Bohema estate. Its undeniable advantage is an excellent location, just 50 meters from the metro station Szwedzka.

PROPERTY

The modern apartment is brand new and has never been rented before. It has been finished with high quality materials. It has an area of about 70 m2 and consists of a living space with an open kitchen and a dining area, a terrace, two bedrooms, a bathroom with a shower, a separate laundry room (technical room) and a hall with a spacious dressing room.

Air conditioning has been installed in the apartment. The apartment comes with one parking space in the underground garage and a storage unit. Included in the rental price are the parking space, storage unit and Internet access.

LOCATION

In the immediate vicinity there are many service points, such as stores, restaurants, a gym and a pharmacy. In addition, there are shopping centers, schools, parks and a zoo within walking distance. Right next to the development is the ""Szwedzka"" subway station, from which it takes about 10-15 minutes to get to the city center.


If you are looking for other offers in similar criteria, feel free to contact us!

As a real estate agency, we charge a fee in the form of a commission.",https://www.otodom.pl/pl/oferta/narozne-stylowe-mieszkanie-w-bohemie-ID4pLms
