stop_id,stop_code,stop_name,stop_lat,stop_lon
4362,1,Grzybowska,52.0679690000,21.1648660000
4364,1,Cieciszew-OSP,52.0607470000,21.1746400000
4365,2,Cieciszew-OSP,52.0605550000,21.1750210000
4368,2,Słomczyn-Kościół,52.0597470000,21.1602010000
5936,3,Sasina,52.3462760000,21.2289030000
5939,1,Urząd Miasta,52.3453040000,21.2397410000
5940,1,Klub Lira,52.2965430000,21.0355780000
5941,1,Przejezdna,52.3431160000,21.0462200000
5943,1,Smocza,52.2455890000,20.9856410000
5945,1,Drewnicka,52.3124230000,21.1291280000
5947,1,Marecka,52.3116640000,21.1357350000
5948,2,Marecka,52.3113740000,21.1376010000
5951,1,Młodzieżowa,52.3152430000,21.1522800000
5954,2,Powstańców,52.3142630000,21.1442780000
5955,1,Hubala,52.3153060000,21.1851510000
5959,1,Sowińskiego,52.3158900000,21.1461490000
5963,3,Mazurska,52.3143200000,21.1347870000
5970,2,Turowska,52.3133830000,21.1695190000
5971,1,Korczaka,52.3127190000,21.1645630000
5975,2,Poniatowskiego,52.3078170000,21.1637530000
5977,1,Ks. Skorupki,52.3046810000,21.1606140000
5981,1,Różana,52.3117750000,21.1457960000
5985,2,Ząbkowska,52.3167290000,21.1167630000
6010,2,Jaśminowa,52.2147450000,20.7402630000
6023,1,Pl. Jana Pawła II,52.3108800000,21.1525480000
6024,1,Bieszczadzka,52.3802010000,21.1629670000
6030,2,Jana Kazimierza,52.2220860000,20.9364030000
6031,1,Goleszowska,52.2236800000,20.9418620000
6033,1,Gizów,52.2249470000,20.9458540000
6035,6,Ordona-WSA,52.2264290000,20.9510950000
6036,4,Wiertnicza,52.1790110000,21.0714520000
6046,3,Od Lasu,52.0794910000,21.1333850000
6050,1,Ręczajska,52.3585850000,21.2983610000
6073,1,Komputerowa,52.1765070000,20.9930180000
6110,1,Bednarska,52.0769220000,21.2468490000
6131,2,Buska,52.1772550000,21.0675460000
6140,3,Rondo Żabczyńskiego,52.1757190000,20.9967050000
6154,1,Bandurskiego II,52.3277870000,21.0957520000
6165,2,Karłowicza,52.3420660000,21.1080880000
6167,2,Walewskiej,52.3398220000,21.1130390000
6180,2,Dziekanówek,52.3514150000,20.8188300000
6182,52,Coopera,52.2321880000,20.8916640000
6190,81,PKP Zacisze-Wilno,52.2772808313,21.0804783926
4369,1,Słomczyn-Kościół,52.0601460000,21.1591200000
4379,2,Kawęczynek I,52.0462450000,21.1380800000
4385,2,Borowina I,52.0526290000,21.1128590000
4386,1,Borowina I,52.0533230000,21.1119780000
4394,1,Tłuchowska,52.3412580000,20.9409040000
4404,1,Wólka Załęska,52.0116160000,21.1952420000
4407,2,Wyszyńskiego,51.9945300000,21.2090750000
4410,2,Rynek,51.9811440000,21.2169830000
4411,1,Moczydłów,51.9988830000,21.1998390000
4416,1,Agatowa,52.0946320000,21.0327450000
4427,1,Anusin,52.0948390000,21.1709360000
4434,1,Leśnych Boginek,52.0218060000,21.0410060000
4435,3,Wojska Polskiego,52.0745670000,21.0224550000
4451,2,Wróblewskiego,52.4208380000,21.1743490000
4464,1,Majowa,52.4141200000,21.0916130000
4474,2,Szkolna,52.3965250000,21.1420250000
4475,1,Szkolna,52.3958320000,21.1433970000
4480,2,Strzykuły,52.2313490000,20.8171660000
4486,2,Pijarska,51.9874330000,21.2138280000
4487,1,Pijarska,51.9867640000,21.2140910000
4490,3,Sowińskiego,52.3929900000,20.9341400000
4492,8,Metro Kondratowicza,52.2911400000,21.0509020000
4503,1,Urząd Miasta,52.4305810000,20.7097100000
4505,4,Łazy,52.0822570000,20.8769520000
4506,1,Konwaliowa,52.0855320000,20.8655330000
4507,2,Konwaliowa,52.0859170000,20.8643080000
4508,1,Os. Walendia,52.0888300000,20.8549790000
4526,1,Gajowa,52.4021100000,20.9929620000
4532,1,GOK,52.4082040000,20.9739580000
4537,1,PKP Płudy,52.3344470000,20.9856520000
4549,1,Okęcie Business Park,52.1833780000,20.9656610000
4563,1,Urząd Gminy,52.0900140000,20.8011260000
4564,1,ICDS,52.3438780000,20.8776070000
4565,1,Kościół,52.3418620000,20.8838870000
4580,3,Warszawska,52.4477910000,20.8602530000
4586,3,Juhasów,52.1949700000,21.1673070000
4587,2,Geodezyjna,52.3070380000,21.0791550000
4589,1,Geodezyjna,52.3077360000,21.0797340000
5139,6,Rondo ONZ,52.2328180000,20.9959650000
5140,1,Most Świętokrzyski,52.2426500000,21.0387390000
5147,2,Nowaka-Jeziorańskiego,52.2310230000,21.0963640000
5148,2,Rechniewskiego,52.2302290000,21.1048000000
5149,1,Rechniewskiego,52.2295490000,21.1075520000
5157,3,Metro Stadion Narodowy,52.2415280000,21.0413130000
5159,7,Metro Stadion Narodowy,52.2421040000,21.0419930000
5172,4,PKP Zacisze-Wilno,52.2773630000,21.0809320000
5178,1,Ładna,52.0449220000,20.9513970000
5187,1,Stawy,52.2044540000,20.9214350000
5188,14,Metro Politechnika,52.2192010000,21.0155990000
5193,1,Dobosza,52.2117180000,20.9663790000
5195,1,Główna,52.0391690000,20.9961500000
5201,1,Pęchery,52.0085140000,21.0011850000
5214,1,Żymirskiego-Przychodnia,52.3386340000,21.1991540000
5225,1,Stoicka,52.1674770000,20.9349610000
5228,1,Dworkowa,52.3293890000,21.1702500000
5229,1,Serwitucka,52.3380270000,21.1828000000
5231,2,Kaczeńców,52.0798790000,20.8940750000
5237,1,Radzymińska,52.3486650000,21.1977840000
5238,2,Radzymińska,52.3485470000,21.1993770000
5245,2,Cmentarz,52.3377790000,21.2049360000
5246,1,Cmentarz,52.3381160000,21.2042740000
5256,4,Wynalazek,52.1789410000,20.9935340000
5261,1,Nowinek,52.0159250000,21.0405290000
5262,2,Nowinek,52.0166720000,21.0406610000
5288,2,Pomnik Sapera,52.2291960000,21.0421750000
5300,2,Kolonia Sobików,51.9708930000,21.1549930000
5310,1,Szymanów,52.0430950000,21.1142530000
5312,4,Borowina I,52.0523630000,21.1119630000
5313,2,Baniocha-Centrum,52.0222090000,21.1270290000
5322,2,Sarmacka,52.1578310000,21.0800060000
5329,3,Faradaya,52.3084530000,21.0159260000
5333,2,Kościół,52.3387990000,21.1957730000
5334,1,Drzeworytników,52.2168190000,20.9011170000
5342,2,Bytnara,52.1930410000,21.0020510000
5345,2,Strzelecka,52.2601730000,21.0371040000
5353,3,Echa Leśne,52.3174620000,21.0368950000
5359,1,Porzeczkowa,52.3142420000,21.0381410000
5375,2,Dębowa,52.3628900000,20.9463580000
6196,2,1 Sierpnia,52.1951890000,20.9623070000
6199,2,Gołębia,52.0624990000,21.0510120000
6201,2,Królika,52.0675400000,21.0525960000
6203,3,Polna,52.0597370000,21.0492950000
6204,22,Natolin Płn.,52.1446190000,21.0499960000
6208,1,Rembertów-Strzelnica,52.2691130000,21.1797550000
6209,2,Emilii Gierczak,52.2677370000,21.1765970000
6212,2,Żabieniec,52.0735150000,20.7743130000
6219,2,Niwa,52.2818380000,21.0465880000
6225,4,Metro Wawrzyszew,52.2846950000,20.9408240000
6229,8,PKP Rembertów,52.2573310000,21.1603910000
6248,2,Wolska II,52.4050810000,20.9835670000
6267,2,Leśna,52.0719610000,20.9766270000
6268,1,Podbiałowa,52.1620000000,21.1662620000
6273,2,Czarnuszki,52.1587770000,21.1724780000
6294,2,Lusińska,52.2745130000,21.0487990000
6295,2,Boczna,52.4109340000,20.8922260000
6302,2,Spokojna,52.1539060000,21.3209670000
6309,2,Instalatorów,52.2005520000,20.9483350000
6312,1,Słoneczna,52.1108670000,21.3847760000
6313,2,Zdrojowa,52.1161800000,21.3858880000
6321,4,Bielawa-OSP,52.1092780000,21.1314500000
6328,3,Szarych Szeregów,52.3829950000,20.9268680000
6332,1,Ośrodek Szkoleniowy,52.1853120000,21.1442020000
6337,2,Sieczna,52.3148010000,21.0670360000
6340,2,Kamienna,52.2653761100,21.0413383300
6342,4,Główna,52.0391670000,20.9952460000
6346,1,Kasztanowa,52.3065120000,20.9745510000
6355,4,Zdziarska,52.3412470000,21.0605680000
6362,2,Kamiennej Górki,52.1528440000,21.3536320000
6366,7,Powsinek,52.1556650000,21.0904620000
6374,1,Przewodowa,52.1692690000,21.1564430000
6378,2,Kościelna,52.0755220000,21.0264300000
6383,1,Urząd Gminy,52.0899280000,20.9366550000
6398,1,PKP Jeziorki,52.1102340000,20.9932630000
6412,2,Jarzębinowa,51.9434820000,21.0117990000
6416,2,Mazowiecka,52.2239230000,21.2431920000
6417,6,Metro Młynów,52.2377720000,20.9601520000
6419,2,Maklakiewicza,52.1888820000,20.9921740000
6421,2,Etiudy Rewolucyjnej,52.1893820000,20.9883630000
4591,2,KS Polonez,52.2995810000,21.0334490000
4595,1,Przyszłość,52.3941300000,21.0451660000
4596,2,Przyszłość,52.3944150000,21.0451620000
4603,1,Słowicza,52.0094181700,21.0396924600
4606,1,Złota,51.9573760000,21.0264400000
4619,3,Parkowa,52.0000860000,21.0389250000
4621,1,Graniczna,51.9943100000,21.0513430000
4628,2,Bacha,52.1702690000,21.0265880000
4634,2,Uwieliny-Szkoła,51.9755250000,21.0412280000
4638,2,Graniczna,51.9943860000,21.0513860000
4640,2,Kierbedzia,52.1994960000,21.0463670000
4645,1,Os. Las,52.4242490000,21.0337470000
4655,4,Dw. Wschodni (Lubelska),52.2502220000,21.0524940000
4682,2,Park Moczydło,52.2389410000,20.9469300000
4686,1,Dzikiej Róży,52.0915900000,20.9776530000
4687,2,Dzikiej Róży,52.0914130000,20.9785200000
4712,1,Słoneczna,52.3981530000,20.9512610000
4713,1,Zajezdnia Ursus Płn.,52.2057340000,20.8845170000
4715,3,Powstańców,52.2783680000,21.1172700000
4716,4,Powstańców,52.2783350000,21.1178140000
4722,1,Gajowa,52.2874210000,21.1288660000
4734,2,Blokowa,52.2862280000,21.0633950000
4735,1,Blokowa,52.2859540000,21.0630510000
4762,1,Ciszyca II,52.1063970000,21.1782160000
4763,2,Ciszyca II,52.1061050000,21.1774490000
4770,2,Jesionowa,52.2292360000,20.8671080000
4771,1,Jesionowa,52.2291300000,20.8678780000
4773,1,Sochaczewska,52.2252970000,20.8586150000
4780,1,Kaputy,52.2303710000,20.7860430000
4781,2,Żyzna,52.2307160000,20.7795740000
4782,1,Willowa Aleja,52.2309970000,20.7732800000
4786,2,Pogroszew,52.2308900000,20.7443620000
4787,1,Pogroszew,52.2308570000,20.7452930000
4790,1,Pilaszków,52.2326330000,20.6978700000
4791,2,Pilaszków,52.2325160000,20.6943400000
4794,1,Zaborowska,52.2130310000,20.6915430000
4800,2,Sosnowa,52.2470130000,21.1849590000
4813,1,Runowska,52.0113000000,20.8997500000
4814,1,OSP Złotokłos,52.0038590000,20.9086850000
4819,2,Runów Osada II,52.0099910000,20.9445960000
6427,1,Przylesie,52.3460960000,20.9557510000
6430,1,Portowa,52.3022100000,20.9818220000
6434,2,Mickiewicza,52.3980850000,20.9229670000
6439,4,Os. Marywilska,52.3162220000,21.0004330000
6450,3,Indiry Gandhi,52.1425990000,21.0322910000
6458,3,Izbicka-Cmentarz,52.1816560000,21.2278610000
6484,1,Wiklinowa,52.4090540000,20.7851130000
6505,1,Langego,52.1833420000,21.0087910000
6514,1,Głowackiego,52.4193330000,21.1839840000
6520,2,Metryczna,52.1560160000,21.1253600000
6522,1,Polna,52.1816900000,21.2878130000
6524,2,Białołęka Dworska,52.3363540000,21.0027220000
6529,2,Warmińska,52.3307880000,21.0264720000
6533,2,Lewinowska,52.2846780000,21.0829160000
6536,2,Krzesiwa,52.2792380000,21.0793630000
6538,1,Koszalińska,52.2795550000,21.0746420000
6539,1,Nadma,52.3618740000,21.1662840000
6550,1,Baniocha-Centrum,52.0226580000,21.1262760000
6552,1,Długa,52.4385690000,20.8500410000
6554,1,Słoneczna,52.3290960000,21.1099240000
6557,2,Struga-Kościół,52.3617870000,21.1370700000
6569,2,Kawęczynek II,52.0486520000,21.1511210000
6571,3,Grzymalitów,52.3391520000,20.9430260000
6573,1,Słomczyn,52.0525730000,21.1547150000
6576,1,Pijarska-Osiedle,51.9861310000,21.2124420000
6578,2,Grójecka,52.1993390000,20.9660280000
6581,81,Strefa Przemysłowa,52.3356079447,21.0995873099
6584,1,Długa,52.0783610000,21.0683210000
6586,1,Sadowa,52.0058580000,21.0392750000
6588,2,Parkowa,52.0002670000,21.0385250000
6592,2,Dobra,51.9535880000,21.0757120000
6611,1,Sikorskiego,52.3262820000,21.1962250000
6620,3,KS Polonez,52.2988940000,21.0324130000
6623,2,Solec,52.0302600000,21.1097050000
6637,1,Pijarska-Basen,51.9889080000,21.1995330000
6641,2,Tukanów,52.0798530000,21.0085480000
6643,1,Pawia,52.0763370000,21.0120380000
6648,1,Targowisko,52.0742490000,21.0119460000
5376,1,Os. Bukowy Dworek,52.3684920000,20.9411170000
5377,1,Łbiska-Szkoła,52.0196330000,21.0056100000
5378,2,Łbiska-Szkoła,52.0204340000,21.0051870000
5380,2,Paszków,52.1097890000,20.8339110000
5390,1,Dąbrowskiego,52.3167320000,21.1888060000
5391,1,Kazimierza Odnowiciela,52.3593700000,21.1789960000
5392,2,Kazimierza Odnowiciela,52.3593310000,21.1800450000
5393,1,Mała,52.3482880000,21.2062600000
5401,1,Zielonej Gęsi,52.2073680000,20.8595980000
5403,4,Gilarska,52.2859830000,21.0496930000
5404,2,Rogatkowa,52.2040420000,21.1644850000
5405,3,PKP Międzylesie,52.2043690000,21.1664850000
5414,1,Sasankowa,52.4358960000,21.1473860000
5415,2,Sasankowa,52.4349880000,21.1485510000
5421,5,Saska,52.2279100000,21.0633030000
5427,2,Teklin II,52.1256460000,21.3000660000
5442,1,Lazurowa,52.2162930000,20.8973620000
5443,2,Lazurowa,52.2165600000,20.8953170000
5473,2,Os. Niepodległości,52.3516810000,21.2581600000
5485,1,Partyzantów-Szkoła,52.3358960000,21.2425510000
5490,2,Turów II,52.3131810000,21.2052840000
5492,1,Ossów-Szkoła,52.3092710000,21.2188120000
5493,2,Ossów-Krzyż,52.3097840000,21.2329290000
5494,1,Ossów-Krzyż,52.3098530000,21.2343000000
5501,1,Cmentarz,52.3325670000,21.2737100000
5502,2,Cmentarz,52.3315880000,21.2747470000
5507,3,Piłsudskiego-Kościół,52.3509160000,21.2301830000
5508,4,Piłsudskiego-Kościół,52.3492970000,21.2321190000
5514,1,Zagościniec-Szkoła,52.3729220000,21.2663930000
5517,1,Calowa,52.1418830000,21.1481940000
5535,1,Kępa Oborska II,52.1250040000,21.1549160000
5538,1,Nowe Grabie I,52.3565940000,21.3035570000
5543,2,Przemysłowa,52.3168870000,21.1638390000
5546,2,Mostowa,52.3600450000,21.1732790000
5551,1,Twardowska,52.2847920000,20.9547160000
5552,2,Twardowska,52.2859530000,20.9539090000
5582,2,PKP Dawidy,52.1269840000,20.9923720000
5583,1,PKP Dawidy,52.1264450000,20.9934160000
5591,1,Julianowska-Cmentarz,52.0806430000,21.0398160000
4824,1,Sielska,52.3802120000,21.0405860000
4825,2,Sielska,52.3815820000,21.0413120000
4832,2,Przepiórki,52.1016370000,20.9756640000
4833,1,Przepiórki,52.1019390000,20.9758310000
4835,1,Kameliowa,52.0965340000,20.9736390000
4842,1,Chlubna,52.3550190000,20.9521220000
4843,2,Chlubna,52.3545600000,20.9530280000
4869,2,Pancera,52.3190870000,20.9453520000
4871,1,Myszczyn,52.2334430000,20.7129910000
4888,2,Serwitucka,52.3379300000,21.1822110000
4889,2,Napoleona,52.3380430000,21.1964600000
4890,2,PKP Kobyłka,52.3371090000,21.2146210000
4894,5,PKP Żerań,52.3124910000,20.9991720000
4895,6,PKP Żerań,52.3127320000,21.0000430000
4898,4,Poczty Gdańskiej,52.1992130000,20.9001940000
4900,1,Walerego Sławka,52.1973110000,20.8976330000
4907,1,Nowaka-Jeziorańskiego,52.2312300000,21.0942030000
4913,2,Kompasowa,52.2325320000,21.0834390000
4917,2,Okrężna,52.1575580000,20.9463160000
4929,1,PKP Ursus-Niedźwiadek,52.1920500000,20.8696100000
4930,2,Jesionowa,52.1810220000,20.8849840000
4931,1,Jesionowa,52.1810340000,20.8877990000
4934,1,Dolna,52.0905410000,21.0753470000
4969,4,Zasadowa,52.1841445800,21.1695242600
4970,1,Zasadowa,52.1842810000,21.1711660000
4974,3,Tarchomin,52.3181960000,20.9517050000
4977,1,Łasaka,52.2167620000,21.1094330000
4978,2,Łasaka,52.2174690000,21.1090300000
5003,1,Leszyckiego,52.2950320000,21.1113860000
5015,2,Dębówka II,52.0450430000,21.1956980000
5016,1,Dębówka II,52.0447140000,21.1960210000
5025,2,Hassa,52.1875190000,20.8970950000
5027,1,Skorosze,52.1867250000,20.8964640000
5049,3,Park Miejski,52.0989810000,21.2686300000
5059,1,PKP Śródborów,52.1019380000,21.2955930000
5060,2,PKP Śródborów,52.1021130000,21.2957110000
5063,2,Tatrzańska,52.1070150000,21.3032330000
5064,1,Tatrzańska,52.1075110000,21.3041290000
5069,2,Świerk-Szkoła,52.1121950000,21.3339100000
5070,1,Świerk-Szkoła,52.1121700000,21.3346460000
6652,2,Kamionek,52.2545030000,21.0734070000
6655,3,Czosnów,52.3896340000,20.7347120000
6659,2,Cybulice Duże,52.3760560000,20.6296940000
6675,2,Kampinoska,52.3693920000,20.6505990000
6683,2,Graniczna,52.3732560000,20.7222400000
6686,1,Prosta,52.3755580000,20.7328860000
6696,1,Sadowa,52.3594150000,20.8292130000
6711,1,Długa,52.2116280000,21.2604310000
6714,2,Zakrętowa,52.2160070000,21.2563210000
6733,2,Narutowicza-Betoniarnia,52.1174220000,21.3603350000
6738,5,Mysiadło,52.0977780000,21.0176160000
6761,2,Zegrzyńska-IMGW,52.4093780000,20.9562560000
6779,2,Biegunowa,52.2022300000,21.1550790000
6785,2,Winnica,52.3409160000,20.9491430000
6786,6,Winnica,52.3400130000,20.9467130000
6790,1,Kordeckiego,52.3454430000,21.1827600000
6793,1,Hallera,52.4042270000,21.1721820000
6819,5,Ostroroga,52.2477720000,20.9650920000
6832,1,Działkowa,51.9444030000,20.9902640000
6835,2,Wolności,52.3157340000,21.1596820000
6853,1,Dębowa,51.9712040000,21.0461520000
6856,2,Klonowa,51.9571420000,21.0765400000
6859,3,Główna,51.9525320000,21.0407080000
6868,1,Knapika,52.2966790000,21.0530820000
6877,2,Kalenica,52.3526800000,20.9309050000
6899,2,Zgorzała,52.1121180000,20.9854410000
6916,3,PKP Józefów,52.1366110000,21.2343860000
6926,2,Sienkiewicza,52.1307550000,21.2239930000
6927,2,Rycice,52.1369240000,21.2545230000
6967,1,Bobrowiec,52.0659960000,20.9619520000
6972,4,Sasina,52.3453200000,21.2299310000
7026,1,Verdiego,52.3407600000,21.0546380000
7053,13,Metro Bródno,52.2935290000,21.0310430000
7055,15,Metro Bródno,52.2934250000,21.0261180000
7067,2,Polna,51.9516800000,21.0835800000
7082,4,Szosa Lubelska,52.2224800000,21.2526450000
7114,2,PWiK,52.3292690000,21.2603370000
7116,2,Cieplarniana,52.2163040000,21.2349380000
7117,1,Kościelna,52.3437710000,21.2502040000
7119,1,Zachodzącego Słońca,52.2597690000,20.9175980000
5074,1,Szlachecka,52.1052380000,21.2745550000
5075,2,Szlachecka,52.1045380000,21.2738580000
5077,1,Reymonta,52.1100540000,21.2769840000
5086,2,Nowa,52.1305410000,21.3222060000
5093,3,Konwaliowa,52.3031600000,20.9883370000
5107,1,Kasztanowa,52.0202670000,21.0901730000
5110,2,Ogrodowa,51.9907080000,21.1093150000
5126,1,Dzięcioła,52.1706730000,21.1591620000
5132,2,Oborska,52.0799920000,21.0996700000
5133,1,Oborska,52.0795730000,21.0996980000
5138,2,Mennica,52.2344360000,20.9892690000
5141,3,Most Świętokrzyski,52.2433320000,21.0373360000
5144,2,Norblin,52.2316660000,20.9908690000
5146,88,Kijowska,52.2499440300,21.0440872100
5150,9,Dw. Wileński,52.2559990000,21.0352410000
5169,9,Rondo Daszyńskiego,52.2294050000,20.9804520000
5170,1,Chabrowa,52.2704130000,20.7086010000
5179,2,Pałacowa,52.4484710000,20.7762080000
5182,4,Kolejka Piaseczyńska,52.0680470000,21.0244050000
5183,1,Stanisławów,52.2797150000,20.7424690000
5190,1,Metro Kabaty,52.1316640000,21.0656530000
5191,1,Raabego,52.1360140000,21.0611930000
5192,3,Nowodwory,52.3324440000,20.9406180000
5198,2,Łbiska,52.0240610000,21.0028410000
5199,1,Łbiska,52.0238550000,21.0029320000
5211,1,Czereśniowa,52.3231260000,21.1671340000
5221,4,Lindleya,52.2233820000,20.9986200000
5226,1,Popiela,52.2818730000,20.9211240000
5235,1,Zalasek,52.3557230000,21.1918570000
5236,2,Zalasek,52.3543400000,21.1914030000
5240,2,11 Listopada,52.3401330000,21.2145820000
5242,2,Chopina,52.3338340000,21.1939620000
5257,1,PKP Kobyłka,52.3370280000,21.2144400000
5259,1,Kościół,52.3392910000,21.1938670000
5265,2,Robotnicza,52.2184430000,20.8003340000
5266,1,Robotnicza,52.2178240000,20.8001570000
5271,1,Brzeziny,52.1993730000,21.3778460000
5301,2,Krzaki Czaplinkowskie,51.9747986900,21.1747826000
5302,1,Krzaki Czaplinkowskie,51.9745988400,21.1739766500
7139,51,Hortensji,52.1768190000,21.1845330000
7151,2,Kijowska,52.2490780000,21.0444430000
7197,52,Kosynierów,52.2857000000,21.1305480000
7204,2,Krzewna,52.2720790000,21.0833610000
7215,1,Kakaowa,52.1125340000,20.9662970000
7223,52,Kostrzewskiego,52.1984900000,21.0386800000
7287,3,Winnica,52.3409370000,20.9486560000
7334,,Skarżysko Kamienna,52.0266028476,21.0367630696
7408,3,Jarzębinowa,52.3463590000,21.0547910000
7410,1,Suwalska,52.2960070000,21.0328230000
7416,1,Sanktuarium Jana Pawła II,52.4082540000,21.2045540000
7426,2,P+R Radzymin,52.4048080000,21.1989870000
7437,3,Głosków-Szkoła,52.0367300000,20.9441450000
7450,3,Małe Siekierki,52.2021300000,21.0690700000
7480,53,Tor Stegny,52.1884900000,21.0458800000
7496,4,Wilanowska,52.0929080000,21.0375650000
7503,3,Witolin,52.2366110000,21.1121620000
7505,4,Włochy-Ratusz,52.1934420000,20.9609880000
7507,4,Hynka,52.1905830000,20.9585090000
7511,4,Krakowiaków,52.1861120000,20.9544930000
7517,2,Ochota-Ratusz,52.2228200000,20.9868440000
7523,3,Instytut Lotnictwa,52.1791270000,20.9471020000
7525,4,Korotyńskiego,52.2028410000,20.9693460000
7530,3,Bitwy Warszawskiej 1920 r.,52.2120110000,20.9774100000
7541,4,Niedźwiedzia,52.1765590000,21.0209700000
7542,4,Kulskiego,52.2023280000,21.0002670000
7544,6,Pl. Unii Lubelskiej,52.2145570000,21.0210480000
7553,3,Królikarnia,52.1902130000,21.0245130000
7558,5,Metro Wilanowska,52.1812690000,21.0226340000
7559,3,Niedźwiedzia,52.1763170000,21.0208170000
7564,4,Telewizja Polska,52.1889110000,21.0120780000
7570,3,Metro Pole Mokotowskie,52.2083690000,21.0078190000
7577,4,Woronicza,52.1897850000,21.0019840000
7581,3,Konstruktorska,52.1858750000,21.0020620000
7584,4,Domaniewska,52.1829370000,21.0022120000
7593,4,Hoża,52.2258880000,21.0141090000
7598,9,Centrum,52.2296870000,21.0111460000
7601,5,Metro Świętokrzyska,52.2355850000,21.0082710000
7603,6,Królewska,52.2390490000,21.0057650000
7604,5,Muranów,52.2495590000,20.9987550000
7607,8,Muranowska,52.2532350000,20.9979870000
7612,5,Krucza,52.2306900000,21.0158510000
5595,2,Ursus-Niedźwiadek,52.1901960000,20.8626370000
5596,3,Ursus-Niedźwiadek,52.1909030000,20.8617350000
5597,4,Ursus-Niedźwiadek,52.1903790000,20.8619910000
5598,6,Ursus-Niedźwiadek,52.1910250000,20.8619610000
5608,1,PKP Legionowo Przystanek,52.4108070000,20.9154470000
5610,1,Ogrodowa,52.1033810000,21.0403990000
5611,2,Ogrodowa,52.1034100000,21.0405960000
5612,2,PKP Legionowo,52.4007280000,20.9414510000
5623,1,PKP Zagościniec,52.3657740000,21.2817530000
5625,2,Willowa,52.3632860000,21.2814740000
5641,1,Pułaskiego,52.0846740000,21.0825800000
5642,2,Pułaskiego,52.0845660000,21.0840090000
5643,2,PKP Wołomin Słoneczna,52.3569250000,21.2549610000
5660,4,Słupno,52.3840190000,21.1564400000
5661,2,Konopnickiej,52.3905370000,21.1493000000
5667,2,Leśniakowizna II,52.3115530000,21.2577400000
5684,1,Centrum Rehabilitacji,52.0766880000,21.1247910000
5698,2,Wesoła,52.0454530000,20.8920980000
5704,1,Partyzantów,52.2128460000,20.8110960000
5709,2,ZUS,52.3471740000,21.2556400000
5711,3,Młynarska,52.2377810000,20.9716760000
5713,2,Czwartaków,52.2692530000,21.1465720000
5714,1,Czwartaków,52.2689040000,21.1452450000
5715,3,Kościół,52.3409220000,21.1966810000
5725,2,Puszczyka,52.4027130000,20.8176810000
5726,1,Puszczyka,52.4022060000,20.8197650000
5727,2,Nadwiślańska,52.4044020000,20.8092580000
5728,1,Nadwiślańska,52.4039980000,20.8107060000
5735,2,Os. Młodych,52.4172950000,20.7446860000
5738,1,Leśna,52.4184660000,20.7380870000
5739,2,Morawicza,52.4195310000,20.7297190000
5740,1,Morawicza,52.4191950000,20.7306480000
5743,2,Paderewskiego,52.4279960000,20.7192220000
5744,1,Paderewskiego,52.4279920000,20.7190800000
5806,1,Zegarynki,52.3374280000,20.9993680000
5815,2,Lwowska,52.3343360000,20.8989940000
5816,1,Lwowska,52.3338670000,20.8993270000
5817,2,Łomianki-Szkoła,52.3378310000,20.8950720000
5818,1,Łomianki-Szkoła,52.3372400000,20.8956050000
5832,2,Dziekanów Polski Wschód,52.3628030000,20.8508270000
5833,1,Dziekanów Polski Wschód,52.3619640000,20.8526070000
5842,2,Pieńków-Sklep,52.3743520000,20.8118240000
5844,1,Podróżna,52.3673550000,20.8372690000
5853,2,Łomna-Las,52.3771840000,20.7979780000
5854,1,Łomna-Las,52.3770140000,20.7986170000
5855,2,Łomna-Cmentarz,52.3792610000,20.7872660000
5856,1,Łomna-Cmentarz,52.3792290000,20.7872040000
5859,4,Kusocińskiego,52.3738800000,20.7813340000
5860,3,Kusocińskiego,52.3738250000,20.7813560000
5862,1,Łomna Wschód,52.3804570000,20.7831030000
5870,1,Cząstków Polski,52.3897930000,20.7549410000
5875,1,Dębina,52.3921070000,20.7150480000
5882,2,Polna,52.4340310000,20.8712910000
5884,1,1 Sierpnia,52.1958820000,20.9635120000
5886,2,Młyn Michla,52.2568200000,21.0632380000
5887,1,Młyn Michla,52.2564180000,21.0614370000
5900,2,Flamenco,52.1441570000,21.0107890000
5901,1,Flamenco,52.1442730000,21.0113100000
5914,1,PKP Wołomin (Laskowa),52.3476230000,21.2391510000
5915,2,Szpital Powiatowy,52.3454120000,21.2212300000
5922,1,Stare Kabaty,52.1304820000,21.0841990000
5949,2,Mickiewicza,52.3060550000,21.1576670000
5950,1,Mickiewicza,52.3066290000,21.1570860000
5961,1,Mazurska,52.3143290000,21.1408730000
5962,2,Mazurska,52.3143130000,21.1403390000
5967,1,Szymańskiego,52.3145670000,21.1743670000
5968,2,Szymańskiego,52.3145050000,21.1732770000
5980,2,Różana,52.3116680000,21.1452660000
5988,2,Paderewskiego,52.2946810000,21.1595050000
6025,2,Bieszczadzka,52.3797880000,21.1630610000
6026,1,Wrzosowa,52.3725360000,21.1608650000
6038,2,Rosnowskiego,52.1311020000,21.0774160000
6047,4,Jabłoniowa,52.0572090000,21.1588540000
7615,5,Muzeum Narodowe,52.2315840000,21.0200790000
7616,2,KS Polonia,52.2557120000,20.9984560000
7624,6,Stawki,52.2507000000,20.9859650000
7627,5,Nowolipki,52.2439720000,20.9917540000
7631,9,Kino Femina,52.2422200000,20.9932770000
7636,4,Rondo ONZ,52.2340170000,20.9979650000
7639,4,Koszykowa,52.2227210000,21.0047890000
